ID,X,Y,Channel,UF,Connected EDs
295,124.66,2.40,3600,18002,124.68,8
296,171.84,-470.52,3600,18003,141.52,9
297,99.71,-361.00,3600,18003,231.03,9
298,-304.10,277.41,3600,18006,256.78,10
299,235.31,-315.97,3600,18001,122.12,8
300,-187.01,-394.42,3600,18004,292.04,10
301,-397.77,-20.22,3600,18007,18.83,7
302,-300.28,-212.26,3600,18004,93.81,8
303,447.00,-278.08,3600,18001,106.73,8
304,278.46,436.35,3600,18009,28.58,7
305,-205.40,61.01,3600,18006,66.04,8
306,373.41,-267.15,3600,18001,69.06,8
307,129.36,332.55,3600,18008,45.40,7
308,273.30,-471.55,3600,18003,43.53,7
309,117.58,263.76,3600,18008,86.19,8
310,-215.71,-423.25,3600,18004,311.64,10
311,-327.28,-321.01,3600,18004,205.66,9
312,-56.96,-121.29,3600,18002,134.00,9
313,-399.31,-174.29,3600,18010,109.51,8
314,107.60,-395.83,3600,18003,212.06,9
315,249.72,-101.22,3600,18005,188.00,9
316,-105.76,-227.81,3600,18004,210.03,9
317,-431.77,401.55,3600,18000,350.93,10
318,381.23,174.85,3600,18008,257.47,10
319,-28.36,-207.57,3600,18002,209.50,9
320,-253.93,76.72,3600,18006,52.73,7
321,-373.92,249.44,3600,18006,252.09,10
322,-14.13,-307.51,3600,18002,307.84,10
323,-366.61,-206.83,3600,18004,118.95,8
324,-497.17,400.77,3600,18000,415.92,10
325,308.62,150.49,3600,18008,222.77,9
326,-324.59,-455.27,3600,18004,337.92,10
327,275.06,-387.04,3600,18003,74.67,8
328,-292.74,494.20,3600,18000,213.57,9
329,167.91,-34.17,3600,18002,171.35,9
330,392.32,211.91,3600,18008,246.96,9
331,-306.51,337.99,3600,18000,248.56,9
332,173.65,-176.15,3600,18001,241.25,9
333,32.51,-42.76,3600,18002,53.72,7
334,217.09,-39.93,3600,18002,220.73,9
335,-494.16,-231.32,3600,18010,194.74,9
336,193.37,-55.90,3600,18002,201.29,9
337,153.09,-280.85,3600,18001,209.85,9
338,14.35,-73.59,3600,18002,74.97,8
339,-449.53,-405.68,3600,18004,329.65,10
340,379.01,486.64,3600,18009,139.98,9
341,-215.72,-319.86,3600,18004,212.17,9
342,-61.01,353.78,3600,18000,97.82,8
343,286.19,-113.70,3600,18005,153.84,9
344,-73.45,-396.61,3600,18004,349.03,10
345,467.69,-390.77,3600,18001,125.21,9
346,-340.68,302.60,3600,18006,289.58,10
347,-104.32,-44.31,3600,18002,113.34,8
348,245.01,470.04,3600,18009,38.68,7
349,-411.47,-479.49,3600,18004,381.23,10
350,397.88,399.52,3600,18009,151.10,9
351,-80.86,-316.20,3600,18004,283.98,10
352,278.39,122.79,3600,18008,230.35,9
353,-38.51,-91.02,3600,18002,98.83,8
354,101.83,335.53,3600,18008,73.09,8
355,-297.77,303.23,3600,18000,258.62,10
356,-428.68,462.55,3600,18000,344.91,10
357,-115.49,-141.76,3600,18004,171.71,9
358,416.85,-396.76,3600,18001,87.35,8
359,375.60,-308.23,3600,18001,32.32,7
360,428.68,-410.35,3600,18001,105.34,8
361,468.39,8.80,3600,18005,96.23,8
362,-311.75,-212.81,3600,18004,96.78,8
363,-238.11,248.68,3600,18006,225.39,9
364,221.82,-149.49,3600,18005,225.24,9
365,-214.85,52.74,3600,18006,53.61,7
366,457.71,124.06,3600,18005,207.20,9
367,-67.13,-491.43,900,18003,381.31,10
368,-136.27,425.42,3600,18000,57.25,7
369,-235.38,301.02,3600,18000,211.55,9
370,-313.97,229.70,3600,18006,212.20,9
371,-493.05,198.10,3600,18007,253.09,10
372,-488.32,386.34,3600,18000,409.08,10
373,139.20,-351.77,3600,18003,199.80,9
374,175.69,370.05,3600,18008,41.65,7
375,47.72,-344.80,3600,18003,285.25,10
376,-277.02,-387.09,3600,18004,267.65,10
377,360.78,45.78,3600,18005,148.72,9
378,356.83,409.51,3600,18009,108.86,8
379,456.11,-325.86,3600,18001,100.35,8
380,-252.83,-139.84,3600,18004,38.66,7
381,127.88,-132.88,3600,18002,184.42,9
382,17.39,-121.20,3600,18002,122.44,8
383,194.09,-482.00,3600,18003,121.82,8
384,119.47,193.69,3600,18008,145.56,9
385,395.35,-258.59,3600,18001,85.02,8
386,223.98,-35.61,3600,18005,217.78,9
387,-323.34,-174.82,3600,18004,66.81,8
388,137.91,-318.00,3600,18001,218.77,9
389,-475.42,-361.89,3600,18004,307.70,10
390,-287.73,-114.72,3600,18004,5.25,7
391,-370.34,-486.84,3600,18004,376.86,10
392,245.15,30.55,3600,18005,222.24,9
393,-253.01,-275.36,3600,18004,159.18,9
394,397.06,344.11,3600,18009,170.95,9
395,-82.83,239.47,3600,18000,209.39,9
396,-407.51,-36.56,3600,18007,27.57,7
397,380.73,140.10,3600,18005,229.13,9
398,-285.26,-222.00,3600,18004,102.41,8
399,-41.73,-197.42,3600,18002,201.78,9
400,375.93,14.85,1800,18005,114.42,8
401,153.76,144.51,900,18008,185.08,9
402,298.71,-110.33,3600,18005,140.89,9
403,-177.55,136.66,3600,18006,139.50,9
404,364.19,33.71,3600,18005,136.64,9
405,-400.37,450.89,3600,18000,316.34,10
406,76.48,-456.62,3600,18003,235.69,9
407,17.72,424.10,3600,18000,104.73,8
408,284.14,-361.16,3600,18001,76.91,8
409,-267.43,97.11,3600,18006,73.07,8
410,319.10,-26.95,3600,18005,129.91,9
411,290.92,-373.19,3600,18001,76.05,8
412,275.90,425.51,3600,18009,26.38,7
413,-208.57,-252.04,3600,18004,153.30,9
414,-468.39,-387.84,3600,18004,324.52,10
415,115.89,-288.21,3600,18001,244.52,9
416,439.65,288.27,3600,18009,237.59,9
417,226.85,-194.01,3600,18001,190.53,9
418,-345.86,-409.87,3600,18004,296.44,10
419,359.44,-177.31,3600,18005,122.65,8
420,367.32,-358.20,3600,18001,26.68,7
421,-109.95,432.72,900,18000,30.52,7
422,57.29,208.62,3600,18008,167.66,9
423,-385.80,-499.95,3600,18004,393.30,10
424,-192.24,-468.35,3600,18004,361.08,10
425,-464.96,147.55,3600,18007,195.35,9
426,213.20,87.20,3600,18002,230.34,9
427,-65.26,-185.96,3600,18002,197.08,9
428,-419.62,-31.82,3600,18007,38.70,7
429,364.87,-172.37,900,18005,115.40,8
430,-253.52,-305.05,3600,18004,188.25,9
431,-398.88,85.00,3600,18007,115.25,8
432,-417.42,-357.71,3600,18004,272.10,10
433,489.54,-243.51,3600,18001,161.23,9
434,-355.53,64.25,3600,18007,96.54,8
435,-88.45,99.29,3600,18002,132.97,9
436,390.42,-187.51,3600,18005,115.16,8
437,-342.45,247.23,3600,18006,237.48,9
438,230.68,327.61,3600,18008,56.11,7
439,-106.07,192.49,3600,18002,219.78,9
440,-120.13,438.96,3600,18000,37.41,7
441,7.62,-459.91,3600,18003,304.61,10
442,68.08,-377.34,3600,18003,255.17,10
443,-162.85,-387.79,3600,18004,295.03,10
444,-393.73,-243.33,3600,18004,164.22,9
445,407.05,168.22,3600,18005,252.06,10
446,-144.63,58.64,3600,18006,120.69,8
447,-109.11,216.20,3600,18000,234.00,9
448,240.45,-53.12,3600,18005,198.41,9
449,58.20,340.80,3600,18008,117.03,8
450,203.57,-279.32,3600,18001,162.03,9
451,-456.11,228.30,3600,18007,267.89,10
452,469.21,-203.63,3600,18005,125.81,9
453,-463.18,133.52,3600,18007,181.98,9
454,-139.09,239.79,3600,18000,216.18,9
455,-250.74,146.84,3600,18006,122.83,8
456,236.90,-497.79,3600,18003,88.14,8
457,37.03,-106.90,3600,18002,113.13,8
458,-415.61,-366.45,3600,18004,278.93,10
459,-40.64,191.75,3600,18002,196.00,9
460,26.83,-104.68,900,18002,108.07,8
461,33.25,-60.79,3600,18002,69.29,8
462,79.77,-91.58,3600,18002,121.45,8
463,248.94,-54.77,3600,18005,189.77,9
464,-469.68,306.15,3600,18007,346.54,10
465,68.38,-444.59,3600,18003,243.85,9
466,274.66,292.31,3600,18008,106.40,8
467,39.58,-170.66,3600,18002,175.19,9
468,-479.29,-86.27,3600,18010,88.98,8
469,448.71,373.10,3600,18009,206.93,9
470,217.51,-100.08,3600,18005,219.96,9
471,207.00,433.18,3600,18009,43.29,7
472,-75.23,12.94,3600,18002,76.33,8
473,-61.08,-238.12,3600,18002,245.82,9
474,-413.40,-207.79,3600,18010,144.29,9
475,-25.94,360.59,3600,18000,105.67,8
476,8.37,135.25,3600,18002,135.50,9
477,44.89,-325.17,3600,18003,295.75,10
478,474.50,-304.46,3600,18001,122.03,8
479,37.66,-355.75,3600,18003,290.80,10
480,292.57,361.76,3600,18009,81.76,8
481,-57.21,68.75,3600,18002,89.44,8
482,32.22,493.53,3600,18000,124.55,8
483,-469.93,-67.55,3600,18010,77.08,8
484,473.15,19.05,3600,18005,107.48,8
485,222.38,493.11,3600,18009,67.43,8
486,27.02,1.48,3600,18002,27.06,7
487,-376.03,-453.63,3600,18004,346.03,10
488,-449.74,-479.14,3600,18004,395.18,10
489,-109.71,58.52,3600,18002,124.34,8
490,103.41,-148.91,3600,18002,181.30,9
491,-283.54,293.88,3600,18000,252.62,10
492,262.68,-173.90,3600,18001,185.36,9
493,321.84,-143.84,3600,18005,130.44,9
494,-357.11,-170.69,900,18004,87.76,8
495,256.14,-448.31,900,18003,56.09,7
496,-270.02,78.70,3600,18006,55.17,7
497,-160.93,202.67,3600,18006,204.14,9
498,122.99,252.94,3600,18008,91.43,8
499,-397.56,-356.78,3600,18004,262.22,10
500,226.14,246.64,3600,18008,96.69,8
501,-288.40,463.09,3600,18000,204.85,9
502,-234.18,225.77,3600,18006,203.08,9
503,-186.44,47.61,3600,18006,77.48,8
504,293.75,190.50,3600,18008,182.28,9
505,292.99,-53.36,3600,18005,146.58,9
506,285.35,176.63,3600,18008,187.91,9
507,-220.82,-484.30,3600,18004,370.45,10
508,319.37,138.69,3600,18008,238.68,9
509,-119.57,241.13,3600,18000,210.74,9
510,0.02,-32.73,3600,18002,32.73,7
511,470.69,178.88,3600,18005,263.16,10
512,-264.75,444.70,3600,18000,180.76,9
513,325.89,-241.74,3600,18001,97.07,8
514,272.71,-447.99,3600,18003,39.61,7
515,-451.17,345.00,3600,18006,373.11,10
516,-123.37,130.35,3600,18006,173.19,9
517,-216.86,409.53,3600,18000,138.52,9
518,392.32,228.90,3600,18008,239.41,9
519,-245.57,-390.66,3600,18004,274.04,10
520,259.77,109.36,3600,18008,235.05,9
521,-488.25,80.05,3600,18007,152.83,9
522,-273.19,315.29,3600,18000,231.55,9
523,-332.35,141.19,3600,18006,137.21,9
524,156.10,-86.11,3600,18002,178.27,9
525,335.05,-37.28,3600,18005,111.12,8
526,-39.35,339.35,3600,18000,118.27,8
527,262.87,-377.51,3600,18003,89.18,8
528,-419.20,-485.19,3600,18004,389.20,10
529,-462.59,-230.76,3600,18010,179.84,9
530,235.15,-470.99,3600,18003,79.32,8
531,400.16,-459.24,3600,18003,88.35,8
532,244.06,-232.43,3600,18001,151.22,9
533,32.65,-64.78,3600,18002,72.55,8
534,79.49,-408.69,3600,18003,236.60,9
535,178.35,426.36,3600,18009,72.11,8
536,122.21,-112.99,3600,18002,166.44,9
537,-303.57,-350.12,3600,18004,231.22,9
538,180.17,-269.32,3600,18001,187.44,9
539,392.82,-231.92,3600,18001,108.49,8
540,-285.20,-496.77,3600,18004,377.18,10
541,-353.86,403.39,3600,18000,273.63,10
542,157.52,147.45,3600,18008,181.77,9
543,484.20,-319.90,3600,18001,128.88,9
544,452.07,259.59,3600,18009,265.25,10
545,-166.17,-62.06,3600,18006,127.84,9
546,-321.69,-439.84,3600,18004,322.27,10
547,362.15,-243.42,3600,18001,90.79,8
548,168.47,436.75,3600,18009,81.94,8
549,-10.40,329.57,3600,18000,140.18,9
550,79.97,-455.63,3600,18003,232.19,9
551,199.34,-309.50,3600,18001,158.65,9
552,359.48,348.02,3600,18009,137.60,9
553,-212.82,332.22,3600,18000,173.74,9
554,-349.90,284.29,3600,18006,274.90,10
555,-395.67,-381.87,3600,18004,284.38,10
556,484.93,-203.56,3600,18005,130.69,9
557,-247.47,-341.41,3600,18004,225.11,9
558,170.02,327.06,3600,18008,4.75,7
559,-181.81,-183.35,3600,18004,121.95,8
560,-265.56,396.62,1800,18000,188.88,9
561,-346.08,95.96,3600,18006,111.68,8
562,476.80,-44.56,3600,18005,54.89,7
563,-52.88,242.62,3600,18000,208.57,9
564,-402.46,392.72,3600,18000,323.32,10
565,7.56,497.05,3600,18000,103.50,8
566,-144.49,481.98,3600,18000,68.93,8
567,-236.38,-265.49,3600,18004,154.03,9
568,-71.69,404.54,3600,18000,46.00,7
569,29.75,-277.27,3600,18002,278.86,10
570,-39.23,-42.83,3600,18002,58.08,7
571,-63.85,111.09,3600,18002,128.14,9
572,102.03,87.89,3600,18002,134.67,9
573,115.94,-464.99,3600,18003,196.63,9
574,-37.93,-367.44,3600,18004,350.50,10
575,-407.51,140.11,3600,18007,171.03,9
576,341.04,495.62,3600,18009,111.02,8
577,386.03,-240.76,3600,18001,97.93,8
578,-410.39,187.55,3600,18007,218.39,9
579,-379.76,-282.70,3600,18004,188.26,9
580,-32.47,178.07,3600,18002,181.00,9
581,211.43,-385.78,3600,18003,120.43,8
582,51.30,216.25,3600,18008,166.67,9
583,346.61,-167.82,3600,18005,124.39,8
584,384.54,294.25,3600,18009,192.17,9
585,315.20,386.74,3600,18009,79.00,8
586,242.90,227.78,3600,18008,121.65,8
587,152.59,113.81,900,18002,190.36,9
588,296.79,203.42,3600,18008,174.82,9
589,345.53,323.66,3600,18009,144.06,9
590,-383.01,-208.81,3600,18004,131.98,9
591,345.63,-497.38,3600,18003,56.52,7
592,-314.64,53.92,3600,18006,61.80,7
