ID,X,Y,Channel,UF,Connected EDs
315,249.72,-101.22,3600,8004,274.02,10
316,-105.76,-227.81,3600,8000,182.12,9
317,-431.77,401.55,3600,8003,274.18,10
318,381.23,174.85,3600,8002,210.68,9
319,-28.36,-207.57,3600,8004,208.86,9
320,-253.93,76.72,3600,8003,111.09,8
321,-373.92,249.44,3600,8003,129.38,9
322,-14.13,-307.51,3600,8001,249.03,9
323,-366.61,-206.83,3600,8000,136.06,9
324,-497.17,400.77,3600,8003,318.68,10
325,308.62,150.49,3600,8002,224.06,9
326,-324.59,-455.27,3600,8000,160.53,9
327,275.06,-387.04,3600,8001,67.89,8
328,-292.74,494.20,3600,8003,308.28,10
329,167.91,-34.17,3600,8004,176.17,9
330,392.32,211.91,3600,8002,180.50,9
331,-306.51,337.99,3600,8003,157.30,9
332,173.65,-176.15,3600,8001,238.92,9
333,32.51,-42.76,3600,8004,56.81,7
334,217.09,-39.93,3600,8004,225.58,9
335,-494.16,-231.32,3600,8000,234.42,9
336,193.37,-55.90,3600,8004,206.02,9
337,153.09,-280.85,3600,8001,143.73,9
338,14.35,-73.59,3600,8004,76.04,8
339,-449.53,-405.68,3600,8000,205.31,9
340,379.01,486.64,3600,8002,129.68,9
341,-215.72,-319.86,3600,8000,57.78,7
342,-61.01,353.78,3600,8003,259.43,10
343,286.19,-113.70,3600,8001,307.39,10
344,-73.45,-396.61,3600,8000,218.46,9
345,467.69,-390.77,3600,8001,256.65,10
346,-340.68,302.60,3600,8003,140.30,9
347,-104.32,-44.31,3600,8004,108.81,8
348,245.01,470.04,3600,8002,117.81,8
349,-411.47,-479.49,3600,8000,224.74,9
350,397.88,399.52,3600,8002,87.62,8
351,-80.86,-316.20,3600,8000,190.79,9
352,278.39,122.79,3600,8002,254.19,10
353,-38.51,-91.02,3600,8004,96.99,8
354,101.83,335.53,3600,8002,215.63,9
355,-297.77,303.23,3600,8003,121.53,8
356,-428.68,462.55,3600,8003,322.40,10
357,-115.49,-141.76,3600,8004,179.76,9
358,416.85,-396.76,3600,8001,205.50,9
359,375.60,-308.23,3600,8001,193.80,9
360,428.68,-410.35,3600,8001,216.76,9
361,468.39,8.80,3600,8002,396.98,10
362,-311.75,-212.81,3600,8000,99.66,8
363,-238.11,248.68,3600,8003,64.94,8
364,221.82,-149.49,3600,8001,262.67,10
365,-214.85,52.74,3600,8003,142.33,9
366,457.71,124.06,3600,8002,288.77,10
367,-67.13,-491.43,900,8000,277.21,10
368,-136.27,425.42,3600,8003,268.17,10
369,-235.38,301.02,3600,8003,116.09,8
370,-313.97,229.70,3600,8003,68.23,8
371,-493.05,198.10,3600,8003,233.02,9
372,-488.32,386.34,3600,8003,302.49,10
373,139.20,-351.77,3600,8001,94.41,8
374,175.69,370.05,3600,8002,138.29,9
375,47.72,-344.80,3600,8001,177.41,9
376,-277.02,-387.09,3600,8000,83.42,8
377,360.78,45.78,3600,8002,332.02,10
378,356.83,409.51,3600,8002,55.39,7
379,456.11,-325.86,3600,8001,258.93,10
380,-252.83,-139.84,3600,8000,165.06,9
381,127.88,-132.88,3600,8004,187.85,9
382,17.39,-121.20,3600,8004,123.21,8
383,194.09,-482.00,3600,8001,72.25,8
384,119.47,193.69,3600,8004,230.22,9
385,395.35,-258.59,3600,8001,239.12,9
386,223.98,-35.61,3600,8004,231.65,9
387,-323.34,-174.82,3600,8000,139.16,9
388,137.91,-318.00,3600,8001,119.63,8
389,-475.42,-361.89,3600,8000,212.26,9
390,-287.73,-114.72,3600,8000,189.86,9
391,-370.34,-486.84,3600,8000,208.08,9
392,245.15,30.55,3600,8004,251.94,10
393,-253.01,-275.36,3600,8000,33.84,7
394,397.06,344.11,3600,8002,88.52,8
395,-82.83,239.47,3600,8003,184.85,9
396,-407.51,-36.56,3600,8003,268.22,10
397,380.73,140.10,3600,8002,243.72,9
398,-285.26,-222.00,3600,8000,83.06,8
399,-41.73,-197.42,3600,8004,200.79,9
400,375.93,14.85,1800,8002,364.94,10
401,153.76,144.51,900,8004,214.65,9
402,298.71,-110.33,3600,8001,313.88,10
403,-177.55,136.66,3600,8003,97.16,8
404,364.19,33.71,3600,8002,344.46,10
405,-400.37,450.89,3600,8003,298.22,10
406,76.48,-456.62,3600,8001,142.61,9
407,17.72,424.10,3600,8002,300.32,10
408,284.14,-361.16,3600,8001,88.31,8
409,-267.43,97.11,3600,8003,90.81,8
410,319.10,-26.95,3600,8004,325.15,10
411,290.92,-373.19,3600,8001,88.01,8
412,275.90,425.51,3600,8002,63.63,8
413,-208.57,-252.04,3600,8000,81.33,8
414,-468.39,-387.84,3600,8000,214.29,9
415,115.89,-288.21,3600,8001,156.65,9
416,439.65,288.27,3600,8002,152.46,9
417,226.85,-194.01,3600,8001,218.48,9
418,-345.86,-409.87,3600,8000,129.63,9
419,359.44,-177.31,3600,8001,277.19,10
420,367.32,-358.20,3600,8001,164.44,9
