ID,X,Y,Channel,UF,Connected EDs
257,-476.14,-494.92,800,10148,77.53,8
258,-207.11,208.26,320,10126,25.52,7
259,7.41,-32.53,1600,10149,44.73,7
260,-309.02,-16.35,320,10145,78.69,8
261,-456.61,-415.59,1600,10148,14.89,7
262,211.35,111.24,1600,10153,67.18,8
263,461.57,367.47,1600,10142,21.85,7
264,-24.05,257.28,320,10116,62.18,7
265,-493.02,78.61,400,10136,106.37,8
266,243.73,422.57,1600,10132,96.42,8
267,287.64,446.44,1600,10132,54.42,7
268,-225.10,-260.68,320,10128,61.43,7
269,-404.96,246.73,800,10150,30.32,7
270,-326.70,437.71,320,10117,75.72,8
271,-403.32,481.11,320,10129,60.70,7
272,-158.46,192.46,800,10126,72.18,8
273,-65.60,154.03,800,10116,91.19,8
274,100.49,-370.02,1600,10146,29.37,7
275,-122.00,-363.04,400,10135,96.99,8
276,-385.54,380.68,400,10129,46.07,7
277,-289.14,168.33,400,10126,65.72,8
278,-187.66,443.22,320,10134,65.90,8
279,-377.91,-461.74,400,10152,40.54,7
280,-100.70,-288.43,800,10128,67.64,8
281,-339.84,-191.75,800,10125,85.22,8
282,-494.57,149.79,1600,10121,92.92,8
283,-38.05,-415.82,320,10122,35.43,7
284,285.93,184.68,320,10153,37.52,7
285,367.20,-437.33,1600,10114,52.07,7
286,27.07,-322.87,320,10151,40.31,7
287,-390.48,-112.00,400,10141,52.96,7
288,138.41,200.34,400,10127,99.11,8
289,-93.38,322.43,400,10116,79.70,8
290,421.55,-278.27,320,10119,52.20,7
291,-125.80,-118.11,1600,10124,90.31,8
292,307.96,-112.68,400,10140,89.98,8
293,434.18,349.27,320,10142,36.21,7
294,214.43,135.20,400,10153,50.07,7
295,124.66,2.40,400,10138,74.91,8
296,171.84,-470.52,320,10146,98.94,8
297,99.71,-361.00,1600,10146,34.74,7
298,-304.10,277.41,320,10126,108.40,8
299,235.31,-315.97,400,10120,75.23,8
300,-187.01,-394.42,320,10135,32.54,7
301,-397.77,-20.22,800,10136,37.05,7
302,-300.28,-212.26,400,10143,60.39,7
303,447.00,-278.08,400,10119,67.02,8
304,278.46,436.35,1600,10132,61.57,7
305,-205.40,61.01,400,10124,113.02,8
306,373.41,-267.15,400,10119,44.33,7
307,129.36,332.55,320,10127,91.90,8
308,273.30,-471.55,400,10120,89.88,8
309,117.58,263.76,320,10127,85.39,8
310,-215.71,-423.25,320,10135,19.81,7
311,-327.28,-321.01,800,10125,76.67,8
312,-56.96,-121.29,400,10130,108.32,8
313,-399.31,-174.29,320,10144,45.23,7
314,107.60,-395.83,320,10146,23.86,7
315,249.72,-101.22,800,10118,70.58,8
316,-105.76,-227.81,400,10128,68.34,8
317,-431.77,401.55,800,10129,30.10,7
318,381.23,174.85,800,10131,38.00,7
319,-28.36,-207.57,1600,10130,54.38,7
320,-253.93,76.72,800,10145,66.40,8
321,-373.92,249.44,800,10150,56.00,7
322,-14.13,-307.51,320,10151,48.11,7
323,-366.61,-206.83,1600,10125,61.25,7
324,-497.17,400.77,800,10129,90.88,8
325,308.62,150.49,400,10153,51.03,7
326,-324.59,-455.27,320,10152,22.42,7
327,275.06,-387.04,320,10120,42.19,7
328,-292.74,494.20,400,10117,92.10,8
329,167.91,-34.17,320,10113,96.90,8
330,392.32,211.91,800,10131,1.13,7
331,-306.51,337.99,1600,10117,87.37,8
332,173.65,-176.15,800,10118,39.77,7
333,32.51,-42.76,400,10138,28.06,7
334,217.09,-39.93,400,10113,72.23,8
335,-494.16,-231.32,1600,10144,66.58,8
336,193.37,-55.90,1600,10113,96.95,8
337,153.09,-280.85,800,10146,104.63,8
338,14.35,-73.59,800,10138,59.83,7
339,-449.53,-405.68,320,10148,19.18,7
340,379.01,486.64,400,10132,68.17,8
341,-215.72,-319.86,800,10128,76.32,8
342,-61.01,353.78,400,10139,63.88,8
343,286.19,-113.70,1600,10118,89.08,8
344,-73.45,-396.61,400,10122,75.22,8
345,467.69,-390.77,320,10114,61.13,7
346,-340.68,302.60,800,10150,92.99,8
347,-104.32,-44.31,400,10147,48.46,7
348,245.01,470.04,320,10132,102.55,8
349,-411.47,-479.49,1600,10148,64.40,8
350,397.88,399.52,1600,10142,51.27,7
351,-80.86,-316.20,1600,10151,89.54,8
352,278.39,122.79,1600,10153,41.61,7
353,-38.51,-91.02,800,10147,101.59,8
354,101.83,335.53,400,10139,100.62,8
355,-297.77,303.23,400,10117,114.10,8
356,-428.68,462.55,800,10129,46.53,7
357,-115.49,-141.76,320,10124,115.16,8
358,416.85,-396.76,320,10114,12.14,7
359,375.60,-308.23,320,10119,80.66,8
360,428.68,-410.35,320,10114,20.91,7
361,468.39,8.80,1600,10123,100.52,8
362,-311.75,-212.81,400,10143,70.76,8
363,-238.11,248.68,1600,10126,51.36,7
364,221.82,-149.49,320,10118,15.63,7
365,-214.85,52.74,400,10145,104.16,8
366,457.71,124.06,400,10123,92.60,8
367,-67.13,-491.43,320,10122,91.47,8
368,-136.27,425.42,1600,10134,44.97,7
369,-235.38,301.02,800,10126,103.25,8
370,-313.97,229.70,800,10126,89.39,8
371,-493.05,198.10,320,10121,89.86,8
372,-488.32,386.34,1600,10129,86.89,8
373,139.20,-351.77,320,10146,32.73,7
374,175.69,370.05,800,10127,97.36,8
375,47.72,-344.80,320,10151,47.85,7
376,-277.02,-387.09,800,10152,85.43,8
377,360.78,45.78,800,10123,31.99,7
378,356.83,409.51,800,10132,27.34,7
379,456.11,-325.86,1600,10114,92.80,8
380,-252.83,-139.84,320,10143,41.97,7
381,127.88,-132.88,400,10118,86.00,8
382,17.39,-121.20,400,10130,72.29,8
383,194.09,-482.00,400,10120,98.84,8
384,119.47,193.69,400,10137,88.78,8
385,395.35,-258.59,400,10119,27.76,7
386,223.98,-35.61,320,10113,65.94,8
387,-323.34,-174.82,800,10141,69.90,8
388,137.91,-318.00,1600,10146,65.11,8
389,-475.42,-361.89,800,10148,69.57,8
390,-287.73,-114.72,320,10141,50.76,7
391,-370.34,-486.84,1600,10152,52.84,7
392,245.15,30.55,400,10113,3.91,7
393,-253.01,-275.36,400,10128,89.98,8
394,397.06,344.11,1600,10142,63.12,8
395,-82.83,239.47,800,10116,4.16,7
396,-407.51,-36.56,320,10136,37.42,7
397,380.73,140.10,800,10131,72.18,8
398,-285.26,-222.00,800,10143,54.80,7
399,-41.73,-197.42,400,10130,65.94,8
400,375.93,14.85,320,10123,51.96,7
401,153.76,144.51,320,10137,95.26,8
402,298.71,-110.33,400,10140,97.31,8
403,-177.55,136.66,400,10126,80.91,8
404,364.19,33.71,400,10123,38.69,7
405,-400.37,450.89,800,10129,31.32,7
406,76.48,-456.62,320,10122,86.27,8
407,17.72,424.10,800,10139,71.89,8
408,284.14,-361.16,400,10120,59.24,7
409,-267.43,97.11,1600,10145,62.21,7
410,319.10,-26.95,400,10140,81.61,8
411,290.92,-373.19,1600,10120,60.58,7
412,275.90,425.51,400,10132,64.12,8
413,-208.57,-252.04,1600,10128,46.37,7
414,-468.39,-387.84,400,10148,43.52,7
415,115.89,-288.21,400,10146,94.69,8
416,439.65,288.27,400,10131,90.73,8
417,226.85,-194.01,400,10118,38.66,7
418,-345.86,-409.87,320,10115,21.51,7
419,359.44,-177.31,800,10119,66.89,8
420,367.32,-358.20,320,10114,62.56,8
421,-109.95,432.72,320,10134,40.59,7
422,57.29,208.62,320,10137,80.87,8
423,-385.80,-499.95,1600,10152,72.40,8
424,-192.24,-468.35,800,10135,42.83,7
425,-464.96,147.55,800,10121,66.14,8
426,213.20,87.20,800,10113,66.35,8
427,-65.26,-185.96,400,10130,89.63,8
428,-419.62,-31.82,400,10136,26.26,7
429,364.87,-172.37,320,10119,68.02,8
430,-253.52,-305.05,1600,10128,98.72,8
431,-398.88,85.00,1600,10145,83.56,8
432,-417.42,-357.71,320,10115,67.40,8
433,489.54,-243.51,320,10119,91.18,8
434,-355.53,64.25,320,10145,37.00,7
435,-88.45,99.29,800,10147,99.64,8
436,390.42,-187.51,1600,10119,44.46,7
437,-342.45,247.23,800,10150,86.86,8
438,230.68,327.61,320,10127,58.74,7
439,-106.07,192.49,1600,10116,55.07,7
440,-120.13,438.96,800,10134,31.31,7
441,7.62,-459.91,320,10122,36.46,7
442,68.08,-377.34,1600,10146,59.33,7
443,-162.85,-387.79,800,10135,50.38,7
444,-393.73,-243.33,320,10125,26.29,7
445,407.05,168.22,800,10131,46.07,7
446,-144.63,58.64,320,10147,84.43,8
447,-109.11,216.20,400,10116,36.46,7
448,240.45,-53.12,800,10113,80.82,8
449,58.20,340.80,1600,10139,56.82,7
450,203.57,-279.32,1600,10120,115.67,8
451,-456.11,228.30,1600,10150,49.06,7
452,469.21,-203.63,1600,10119,75.20,8
453,-463.18,133.52,800,10121,72.03,8
454,-139.09,239.79,400,10116,54.57,7
455,-250.74,146.84,1600,10126,54.94,7
456,236.90,-497.79,320,10120,106.69,8
457,37.03,-106.90,800,10138,76.26,8
458,-415.61,-366.45,320,10115,60.76,7
459,-40.64,191.75,320,10116,67.70,8
460,26.83,-104.68,320,10138,77.79,8
461,33.25,-60.79,400,10138,37.31,7
462,79.77,-91.58,1600,10138,61.23,7
463,248.94,-54.77,400,10113,82.69,8
464,-469.68,306.15,800,10150,57.55,7
465,68.38,-444.59,1600,10122,74.82,8
466,274.66,292.31,1600,10127,74.36,8
467,39.58,-170.66,800,10130,27.34,7
468,-479.29,-86.27,400,10136,89.69,8
469,448.71,373.10,800,10142,10.45,7
470,217.51,-100.08,400,10118,59.79,7
471,207.00,433.18,1600,10133,101.88,8
472,-75.23,12.94,800,10147,15.92,7
473,-61.08,-238.12,320,10130,96.28,8
474,-413.40,-207.79,400,10144,33.02,7
475,-25.94,360.59,320,10139,29.61,7
476,8.37,135.25,400,10137,52.15,7
477,44.89,-325.17,320,10151,52.43,7
478,474.50,-304.46,800,10119,105.12,8
479,37.66,-355.75,1600,10151,37.11,7
480,292.57,361.76,400,10132,83.72,8
481,-57.21,68.75,400,10147,74.07,8
482,32.22,493.53,1600,10133,85.24,8
483,-469.93,-67.55,800,10136,68.85,8
484,473.15,19.05,400,10123,99.24,8
485,222.38,493.11,800,10133,122.31,8
486,27.02,1.48,1600,10149,39.76,7
487,-376.03,-453.63,800,10152,35.46,7
488,-449.74,-479.14,800,10148,55.22,7
489,-109.71,58.52,400,10147,64.10,8
490,103.41,-148.91,800,10130,90.85,8
491,-283.54,293.88,1600,10126,109.70,8
492,262.68,-173.90,1600,10118,54.94,7
493,321.84,-143.84,800,10140,98.16,8
494,-357.11,-170.69,320,10141,67.09,8
495,256.14,-448.31,320,10120,61.63,7
496,-270.02,78.70,800,10145,51.47,7
497,-160.93,202.67,400,10126,69.67,8
498,122.99,252.94,400,10127,82.44,8
499,-397.56,-356.78,1600,10115,54.18,7
500,226.14,246.64,800,10127,38.24,7
501,-288.40,463.09,800,10117,62.36,7
502,-234.18,225.77,400,10126,28.13,7
503,-186.44,47.61,320,10124,97.84,8
504,293.75,190.50,800,10153,47.22,7
505,292.99,-53.36,800,10113,95.47,8
506,285.35,176.63,320,10153,32.11,7
507,-220.82,-484.30,400,10135,63.64,8
508,319.37,138.69,800,10153,64.40,8
509,-119.57,241.13,400,10116,35.00,7
510,0.02,-32.73,800,10149,42.20,7
511,470.69,178.88,1600,10131,85.86,8
512,-264.75,444.70,320,10117,36.11,7
513,325.89,-241.74,800,10119,74.08,8
514,272.71,-447.99,1600,10120,69.28,8
515,-451.17,345.00,400,10150,81.05,8
516,-123.37,130.35,800,10116,119.33,8
517,-216.86,409.53,800,10117,39.55,7
518,392.32,228.90,320,10131,17.43,7
519,-245.57,-390.66,400,10135,60.65,7
520,259.77,109.36,1600,10153,49.92,7
521,-488.25,80.05,320,10136,104.99,8
522,-273.19,315.29,320,10117,95.75,8
523,-332.35,141.19,1600,10145,80.61,8
524,156.10,-86.11,1600,10118,90.77,8
525,335.05,-37.28,320,10140,62.61,8
526,-39.35,339.35,400,10139,44.62,7
527,262.87,-377.51,800,10120,32.78,7
528,-419.20,-485.19,1600,10148,66.03,8
529,-462.59,-230.76,800,10144,45.42,7
530,235.15,-470.99,320,10120,79.85,8
531,400.16,-459.24,400,10114,54.43,7
532,244.06,-232.43,800,10118,80.75,8
533,32.65,-64.78,320,10138,40.68,7
534,79.49,-408.69,800,10146,54.56,7
535,178.35,426.36,320,10133,76.03,8
536,122.21,-112.99,400,10118,99.02,8
537,-303.57,-350.12,320,10115,79.20,8
538,180.17,-269.32,320,10118,113.86,8
539,392.82,-231.92,1600,10119,6.44,7
540,-285.20,-496.77,1600,10152,79.40,8
541,-353.86,403.39,1600,10129,57.27,7
542,157.52,147.45,800,10137,99.50,8
543,484.20,-319.90,320,10114,114.31,8
544,452.07,259.59,320,10131,77.52,8
545,-166.17,-62.06,320,10124,22.55,7
546,-321.69,-439.84,800,10152,20.99,7
547,362.15,-243.42,800,10119,39.05,7
548,168.47,436.75,400,10133,63.49,8
549,-10.40,329.57,320,10139,27.60,7
550,79.97,-455.63,320,10146,87.30,8
551,199.34,-309.50,320,10120,88.36,8
552,359.48,348.02,800,10132,85.18,8
553,-212.82,332.22,400,10117,88.78,8
554,-349.90,284.29,800,10150,78.73,8
555,-395.67,-381.87,320,10115,35.66,7
556,484.93,-203.56,320,10119,90.04,8
557,-247.47,-341.41,1600,10135,98.71,8
558,170.02,327.06,1600,10127,59.99,7
559,-181.81,-183.35,320,10143,66.49,8
560,-265.56,396.62,320,10117,15.85,7
561,-346.08,95.96,1600,10145,43.87,7
562,476.80,-44.56,1600,10140,92.92,8
563,-52.88,242.62,320,10116,31.75,7
564,-402.46,392.72,400,10129,28.55,7
565,7.56,497.05,400,10133,108.92,8
566,-144.49,481.98,1600,10134,21.35,7
567,-236.38,-265.49,1600,10128,72.64,8
568,-71.69,404.54,1600,10134,85.42,8
569,29.75,-277.27,800,10151,81.41,8
570,-39.23,-42.83,1600,10149,57.23,7
571,-63.85,111.09,320,10147,113.18,8
572,102.03,87.89,800,10137,57.97,7
573,115.94,-464.99,1600,10146,83.53,8
574,-37.93,-367.44,320,10151,41.08,7
575,-407.51,140.11,320,10121,36.87,7
576,341.04,495.62,320,10132,64.74,8
577,386.03,-240.76,1600,10119,16.34,7
578,-410.39,187.55,1600,10121,11.59,7
579,-379.76,-282.70,800,10125,16.40,7
580,-32.47,178.07,400,10116,83.45,8
581,211.43,-385.78,800,10120,22.30,7
582,51.30,216.25,320,10137,88.88,8
583,346.61,-167.82,320,10119,82.28,8
584,384.54,294.25,1600,10131,83.02,8
585,315.20,386.74,400,10132,50.54,7
586,242.90,227.78,400,10127,63.45,8
