ID,X,Y,Channel,UF,Connected EDs
433,489.54,-243.51,3600,8003,266.27,10
434,-355.53,64.25,3600,8001,84.29,8
435,-88.45,99.29,3600,8004,289.65,10
436,390.42,-187.51,3600,8003,215.18,9
437,-342.45,247.23,3600,8000,131.39,9
438,230.68,327.61,3600,8004,252.48,10
439,-106.07,192.49,3600,8000,300.16,10
440,-120.13,438.96,3600,8000,229.51,9
441,7.62,-459.91,3600,8005,48.85,7
442,68.08,-377.34,3600,8005,109.55,8
443,-162.85,-387.79,3600,8005,139.53,9
444,-393.73,-243.33,3600,8002,243.91,9
445,407.05,168.22,3600,8003,154.35,9
446,-144.63,58.64,3600,8001,292.47,10
447,-109.11,216.20,3600,8000,283.57,10
448,240.45,-53.12,3600,8004,136.13,9
449,58.20,340.80,3600,8004,299.69,10
450,203.57,-279.32,3600,8006,152.82,9
451,-456.11,228.30,3600,8001,188.24,9
452,469.21,-203.63,3600,8003,224.18,9
453,-463.18,133.52,3600,8001,96.21,8
454,-139.09,239.79,3600,8000,245.49,9
455,-250.74,146.84,3600,8001,213.83,9
456,236.90,-497.79,3600,8005,275.13,10
457,37.03,-106.90,3600,8006,152.72,9
458,-415.61,-366.45,3600,8002,124.11,8
459,-40.64,191.75,3600,8004,266.92,10
460,26.83,-104.68,900,8006,156.25,9
461,33.25,-60.79,3600,8006,198.98,9
462,79.77,-91.58,3600,8006,169.56,9
463,248.94,-54.77,3600,8004,140.41,9
464,-469.68,306.15,3600,8000,147.20,9
465,68.38,-444.59,3600,8005,98.99,8
466,274.66,292.31,3600,8004,227.81,9
467,39.58,-170.66,3600,8006,89.11,8
468,-479.29,-86.27,3600,8001,134.31,9
469,448.71,373.10,3600,8003,353.48,10
470,217.51,-100.08,3600,8004,177.87,9
471,207.00,433.18,3600,8004,356.27,10
472,-75.23,12.94,3600,8004,282.91,10
473,-61.08,-238.12,3600,8006,115.09,8
474,-413.40,-207.79,3600,8001,249.94,9
475,-25.94,360.59,3600,8000,316.14,10
476,8.37,135.25,3600,8004,200.62,9
477,44.89,-325.17,3600,8006,66.69,8
478,474.50,-304.46,3600,8003,325.10,10
479,37.66,-355.75,3600,8006,97.95,8
480,292.57,361.76,3600,8004,299.36,10
481,-57.21,68.75,3600,8004,257.68,10
482,32.22,493.53,3600,8000,391.04,10
483,-469.93,-67.55,3600,8001,113.63,8
484,473.15,19.05,3600,8003,24.41,7
485,222.38,493.11,3600,8004,416.73,10
486,27.02,1.48,3600,8004,189.05,9
487,-376.03,-453.63,3600,8002,35.13,7
488,-449.74,-479.14,3600,8002,63.63,8
489,-109.71,58.52,3600,8004,310.60,10
490,103.41,-148.91,3600,8006,121.34,8
491,-283.54,293.88,3600,8000,102.70,8
492,262.68,-173.90,3600,8006,227.05,9
493,321.84,-143.84,3600,8003,206.93,9
494,-357.11,-170.69,900,8001,226.18,9
495,256.14,-448.31,900,8006,278.40,10
496,-270.02,78.70,3600,8001,170.76,9
497,-160.93,202.67,3600,8000,252.16,10
498,122.99,252.94,3600,8004,192.22,9
499,-397.56,-356.78,3600,8002,130.81,9
500,226.14,246.64,3600,8004,171.62,9
501,-288.40,463.09,3600,8000,99.81,8
502,-234.18,225.77,3600,8000,186.80,9
503,-186.44,47.61,3600,8001,250.22,10
504,293.75,190.50,3600,8004,147.03,9
505,292.99,-53.36,3600,8004,159.90,9
506,285.35,176.63,3600,8004,130.99,9
507,-220.82,-484.30,3600,8002,165.81,9
508,319.37,138.69,3600,8004,134.09,9
509,-119.57,241.13,3600,8000,261.12,10
510,0.02,-32.73,3600,8004,228.39,9
511,470.69,178.88,3600,8003,160.77,9
512,-264.75,444.70,3600,8000,101.32,8
513,325.89,-241.74,3600,8006,274.30,10
514,272.71,-447.99,3600,8006,290.55,10
515,-451.17,345.00,3600,8000,114.65,8
516,-123.37,130.35,3600,8001,325.68,10
517,-216.86,409.53,3600,8000,128.47,9
518,392.32,228.90,3600,8003,216.76,9
519,-245.57,-390.66,3600,8002,170.88,9
520,259.77,109.36,3600,8004,67.69,8
521,-488.25,80.05,3600,8001,64.73,8
522,-273.19,315.29,3600,8000,93.19,8
523,-332.35,141.19,3600,8001,144.52,9
524,156.10,-86.11,3600,8004,168.96,9
525,335.05,-37.28,3600,8003,127.13,9
526,-39.35,339.35,3600,8000,304.75,10
527,262.87,-377.51,3600,8006,241.84,9
528,-419.20,-485.19,3600,8002,32.65,7
529,-462.59,-230.76,3600,8002,267.39,10
530,235.15,-470.99,3600,8005,267.83,10
531,400.16,-459.24,3600,8006,401.59,10
532,244.06,-232.43,3600,8006,193.74,9
533,32.65,-64.78,3600,8006,195.07,9
534,79.49,-408.69,3600,8005,110.33,8
535,178.35,426.36,3600,8004,350.09,10
536,122.21,-112.99,3600,8006,161.85,9
537,-303.57,-350.12,3600,8002,160.21,9
538,180.17,-269.32,3600,8006,128.47,9
539,392.82,-231.92,3600,8003,257.67,10
540,-285.20,-496.77,3600,8002,101.87,8
541,-353.86,403.39,3600,8000,27.66,7
542,157.52,147.45,3600,8004,82.47,8
