ID,X,Y,Channel,UF,Connected EDs
535,178.35,426.36,3200,10002,186.77,9
536,122.21,-112.99,4000,10003,218.24,9
537,-303.57,-350.12,3200,10000,76.47,8
538,180.17,-269.32,3200,10003,99.25,8
539,392.82,-231.92,16000,10003,118.10,8
540,-285.20,-496.77,16000,10000,218.44,9
541,-353.86,403.39,16000,10001,163.78,9
542,157.52,147.45,8000,10002,166.98,9
543,484.20,-319.90,3200,10003,212.26,9
544,452.07,259.59,3200,10002,177.47,9
545,-166.17,-62.06,3200,10000,243.06,9
546,-321.69,-439.84,8000,10000,167.48,9
547,362.15,-243.42,8000,10003,85.48,8
548,168.47,436.75,4000,10002,200.80,9
549,-10.40,329.57,3200,10004,108.55,8
550,79.97,-455.63,3200,10003,276.17,10
551,199.34,-309.50,3200,10003,91.76,8
552,359.48,348.02,8000,10002,117.68,8
553,-212.82,332.22,4000,10001,90.10,8
554,-349.90,284.29,8000,10001,82.70,8
555,-395.67,-381.87,3200,10000,157.55,9
556,484.93,-203.56,3200,10003,214.46,9
557,-247.47,-341.41,16000,10000,69.41,8
558,170.02,327.06,16000,10002,121.02,8
559,-181.81,-183.35,3200,10000,134.43,9
560,-265.56,396.62,3200,10001,134.03,9
561,-346.08,95.96,16000,10001,183.21,9
562,476.80,-44.56,16000,10003,295.59,10
563,-52.88,242.62,3200,10004,62.93,8
564,-402.46,392.72,4000,10001,185.58,9
565,7.56,497.05,4000,10004,274.68,10
566,-144.49,481.98,16000,10001,252.73,10
567,-236.38,-265.49,16000,10000,42.43,7
568,-71.69,404.54,16000,10004,198.32,9
569,29.75,-277.27,8000,10003,249.87,9
570,-39.23,-42.83,16000,10004,269.16,10
571,-63.85,111.09,3200,10004,131.77,9
572,102.03,87.89,8000,10004,164.84,9
573,115.94,-464.99,16000,10003,258.63,10
574,-37.93,-367.44,3200,10000,254.86,10
575,-407.51,140.11,3200,10001,184.14,9
576,341.04,495.62,3200,10002,238.64,9
577,386.03,-240.76,16000,10003,109.34,8
578,-410.39,187.55,16000,10001,159.16,9
579,-379.76,-282.70,8000,10000,103.07,8
580,-32.47,178.07,4000,10004,59.15,7
581,211.43,-385.78,8000,10003,138.99,9
582,51.30,216.25,3200,10004,45.01,7
583,346.61,-167.82,3200,10003,117.79,8
584,384.54,294.25,16000,10002,113.30,8
585,315.20,386.74,4000,10002,126.98,9
586,242.90,227.78,4000,10002,50.03,7
587,152.59,113.81,3200,10004,181.85,9
588,296.79,203.42,4000,10002,66.71,8
589,345.53,323.66,3200,10002,91.07,8
590,-383.01,-208.81,4000,10000,127.05,9
591,345.63,-497.38,4000,10003,242.15,9
592,-314.64,53.92,8000,10001,213.44,9
593,-387.01,-99.46,4000,10000,210.25,9
594,-424.38,-214.92,4000,10000,160.71,9
595,-329.18,-399.72,8000,10000,132.07,9
596,406.13,343.18,16000,10002,152.20,9
597,137.05,-4.23,3200,10004,261.42,10
598,127.22,-207.44,8000,10003,162.43,9
