ID,X,Y,Channel,UF,Connected EDs
422,5.73,20.86,320,500,9.65,7
423,-38.58,-50.00,1600,501,40.53,7
424,-19.22,-46.83,800,501,22.94,7
425,-46.50,14.75,800,500,46.78,7
426,21.32,8.72,800,500,29.39,7
427,-6.53,-18.60,400,501,12.58,7
428,-41.96,-3.18,400,501,47.71,7
429,36.49,-17.24,320,501,41.67,7
430,-25.35,-30.51,1600,501,22.39,7
431,-39.89,8.50,1600,500,42.81,7
432,-41.74,-35.77,320,501,39.12,7
433,48.95,-24.35,320,501,52.30,7
434,-35.55,6.43,320,500,40.01,7
435,-8.84,9.93,800,500,18.91,7
436,39.04,-18.75,1600,501,43.66,7
437,-34.24,24.72,800,500,32.91,7
438,23.07,32.76,320,500,25.10,7
439,-10.61,19.25,1600,500,12.22,7
440,-12.01,43.90,800,500,19.66,7
441,0.76,-45.99,320,501,15.78,7
442,6.81,-37.73,1600,501,12.06,7
443,-16.28,-38.78,800,501,15.61,7
444,-39.37,-24.33,320,501,36.96,7
445,40.70,16.82,800,500,43.43,7
446,-14.46,5.86,320,500,25.11,7
447,-10.91,21.62,400,500,11.06,7
448,24.05,-5.31,800,501,37.03,7
449,5.82,34.08,1600,500,9.91,7
450,20.36,-27.93,1600,501,23.48,7
451,-45.61,22.83,1600,500,44.40,7
452,46.92,-20.36,1600,501,50.93,7
453,-46.32,13.35,800,500,47.01,7
454,-13.91,23.98,400,500,12.91,7
455,-25.07,14.68,1600,500,26.81,7
456,23.69,-49.78,320,501,32.80,7
457,3.70,-10.69,800,501,21.05,7
458,-41.56,-36.65,320,501,39.06,7
459,-4.06,19.17,320,500,8.56,7
460,2.68,-10.47,320,501,20.96,7
461,3.33,-6.08,400,501,25.37,7
462,7.98,-9.16,1600,501,24.12,7
463,24.89,-5.48,400,501,37.55,7
464,-46.97,30.61,800,500,45.65,7
465,6.84,-44.46,1600,501,16.93,7
466,27.47,29.23,1600,500,28.96,7
467,3.96,-17.07,800,501,15.25,7
468,-47.93,-8.63,400,501,50.08,7
469,44.87,37.31,800,500,47.37,7
470,21.75,-10.01,400,501,32.20,7
471,20.70,43.32,1600,500,27.31,7
472,-7.52,1.29,800,500,26.73,7
473,-6.11,-23.81,320,501,7.53,7
474,-41.34,-20.78,400,501,39.63,7
475,-2.59,36.06,320,500,8.81,7
476,0.84,13.52,400,500,13.99,7
477,4.49,-32.52,320,501,7.68,7
478,47.45,-30.45,800,501,50.41,7
479,3.77,-35.58,1600,501,8.33,7
480,29.26,36.18,400,500,31.94,7
481,-5.72,6.88,400,500,20.89,7
482,3.22,49.35,1600,500,22.51,7
483,-46.99,-6.75,800,501,50.10,7
484,47.31,1.90,400,500,54.98,7
485,22.24,49.31,800,500,32.31,7
486,2.70,0.15,1600,500,27.49,7
487,-37.60,-45.36,800,501,37.64,7
488,-44.97,-47.91,800,501,45.42,7
489,-10.97,5.85,400,500,23.50,7
490,10.34,-14.89,800,501,20.63,7
491,-28.35,29.39,1600,500,27.00,7
492,26.27,-17.39,1600,501,32.10,7
493,32.18,-14.38,800,501,38.73,7
494,-35.71,-17.07,320,501,35.46,7
495,25.61,-44.83,320,501,31.90,7
496,-27.00,7.87,800,500,32.13,7
497,-16.09,20.27,400,500,16.27,7
498,12.30,25.29,400,500,13.88,7
499,-39.76,-35.68,1600,501,37.14,7
