ID,X,Y,Channel,UF,Connected EDs
483,-469.93,-67.55,8000,50005,162.03,9
484,473.15,19.05,4000,50004,128.56,9
485,222.38,493.11,8000,50006,181.02,9
486,27.02,1.48,16000,50008,35.27,7
487,-376.03,-453.63,8000,50001,148.42,9
488,-449.74,-479.14,8000,50001,189.69,9
489,-109.71,58.52,4000,50010,72.01,8
490,103.41,-148.91,8000,50003,107.74,8
491,-283.54,293.88,16000,50002,76.22,8
492,262.68,-173.90,16000,50003,153.11,9
493,321.84,-143.84,8000,50004,188.63,9
494,-357.11,-170.69,3200,50001,135.59,9
495,256.14,-448.31,3200,50007,161.75,9
496,-270.02,78.70,8000,50005,88.59,8
497,-160.93,202.67,4000,50010,116.19,8
498,122.99,252.94,4000,50000,151.65,9
499,-397.56,-356.78,16000,50001,56.68,7
500,226.14,246.64,8000,50006,143.94,9
501,-288.40,463.09,8000,50002,125.11,9
502,-234.18,225.77,4000,50002,159.85,9
503,-186.44,47.61,3200,50010,132.83,9
504,293.75,190.50,8000,50004,156.66,9
505,292.99,-53.36,8000,50004,110.50,8
506,285.35,176.63,3200,50004,147.00,9
507,-220.82,-484.30,4000,50009,182.41,9
508,319.37,138.69,8000,50004,99.44,8
509,-119.57,241.13,4000,50010,126.05,9
510,0.02,-32.73,8000,50008,63.48,8
511,470.69,178.88,16000,50004,183.75,9
512,-264.75,444.70,3200,50002,120.93,8
513,325.89,-241.74,8000,50007,96.17,8
514,272.71,-447.99,16000,50007,150.77,9
515,-451.17,345.00,4000,50002,113.93,8
516,-123.37,130.35,8000,50010,47.24,7
517,-216.86,409.53,8000,50002,135.26,9
518,392.32,228.90,3200,50006,133.90,9
519,-245.57,-390.66,4000,50009,144.83,9
520,259.77,109.36,16000,50004,109.42,8
521,-488.25,80.05,3200,50005,172.63,9
522,-273.19,315.29,3200,50002,71.93,8
523,-332.35,141.19,16000,50005,128.40,9
524,156.10,-86.11,16000,50003,168.61,9
525,335.05,-37.28,3200,50004,81.27,8
526,-39.35,339.35,4000,50000,49.11,7
527,262.87,-377.51,8000,50007,113.56,8
528,-419.20,-485.19,16000,50001,185.56,9
529,-462.59,-230.76,8000,50001,115.73,8
530,235.15,-470.99,3200,50007,192.66,9
531,400.16,-459.24,4000,50007,134.45,9
532,244.06,-232.43,8000,50003,114.37,8
533,32.65,-64.78,3200,50008,98.62,8
534,79.49,-408.69,8000,50003,164.23,9
535,178.35,426.36,3200,50006,170.51,9
536,122.21,-112.99,4000,50003,140.24,9
537,-303.57,-350.12,3200,50001,83.52,8
538,180.17,-269.32,3200,50003,51.33,7
539,392.82,-231.92,16000,50007,101.09,8
540,-285.20,-496.77,16000,50001,211.13,9
541,-353.86,403.39,16000,50002,57.89,7
542,157.52,147.45,8000,50008,190.84,9
543,484.20,-319.90,3200,50007,118.89,8
544,452.07,259.59,3200,50006,150.74,9
545,-166.17,-62.06,3200,50005,179.45,9
546,-321.69,-439.84,8000,50001,144.43,9
547,362.15,-243.42,8000,50007,85.95,8
548,168.47,436.75,4000,50000,181.40,9
549,-10.40,329.57,3200,50000,29.04,7
550,79.97,-455.63,3200,50003,209.18,9
551,199.34,-309.50,3200,50003,88.32,8
552,359.48,348.02,8000,50006,30.21,7
553,-212.82,332.22,4000,50002,125.45,9
554,-349.90,284.29,8000,50002,64.88,8
555,-395.67,-381.87,3200,50001,79.65,8
556,484.93,-203.56,3200,50007,173.29,9
557,-247.47,-341.41,16000,50001,131.61,9
558,170.02,327.06,16000,50006,160.51,9
559,-181.81,-183.35,3200,50009,171.64,9
560,-265.56,396.62,3200,50002,86.69,8
561,-346.08,95.96,16000,50005,84.82,8
562,476.80,-44.56,16000,50004,156.75,9
563,-52.88,242.62,3200,50010,122.42,8
564,-402.46,392.72,4000,50002,79.08,8
565,7.56,497.05,4000,50000,145.11,9
566,-144.49,481.98,16000,50000,200.49,9
567,-236.38,-265.49,16000,50001,143.24,9
568,-71.69,404.54,16000,50000,95.58,8
569,29.75,-277.27,8000,50003,104.66,8
570,-39.23,-42.83,16000,50008,86.49,8
571,-63.85,111.09,3200,50010,17.28,7
572,102.03,87.89,8000,50008,111.24,8
573,115.94,-464.99,16000,50003,212.64,9
574,-37.93,-367.44,3200,50009,77.50,8
575,-407.51,140.11,3200,50005,149.42,9
576,341.04,495.62,3200,50006,149.05,9
577,386.03,-240.76,16000,50007,90.84,8
578,-410.39,187.55,16000,50002,176.26,9
579,-379.76,-282.70,8000,50001,23.25,7
580,-32.47,178.07,4000,50010,71.02,8
581,211.43,-385.78,8000,50003,155.04,9
582,51.30,216.25,3200,50000,142.40,9
583,346.61,-167.82,3200,50007,162.60,9
584,384.54,294.25,16000,50006,76.42,8
585,315.20,386.74,4000,50006,42.13,7
586,242.90,227.78,4000,50006,147.25,9
587,152.59,113.81,3200,50008,167.96,9
588,296.79,203.42,4000,50006,147.25,9
589,345.53,323.66,3200,50006,28.46,7
590,-383.01,-208.81,4000,50001,96.83,8
591,345.63,-497.38,4000,50007,169.27,9
592,-314.64,53.92,8000,50005,43.62,7
