ID,X,Y,Channel,UF,Connected EDs
393,-253.01,-275.36,4000,100005,126.06,9
394,397.06,344.11,16000,100007,80.41,8
395,-82.83,239.47,8000,100003,154.51,9
396,-407.51,-36.56,3200,100010,102.92,8
397,380.73,140.10,8000,100001,91.26,8
398,-285.26,-222.00,8000,100005,138.33,9
399,-41.73,-197.42,4000,100005,106.48,8
400,375.93,14.85,3200,100011,36.10,7
401,153.76,144.51,3200,100000,73.36,8
402,298.71,-110.33,4000,100017,104.91,8
403,-177.55,136.66,4000,100006,132.85,9
404,364.19,33.71,4000,100011,57.10,7
405,-400.37,450.89,8000,100004,52.89,7
406,76.48,-456.62,3200,100009,154.69,9
407,17.72,424.10,8000,100014,77.27,8
408,284.14,-361.16,4000,100009,75.52,8
409,-267.43,97.11,16000,100006,126.22,9
410,319.10,-26.95,4000,100017,34.37,7
411,290.92,-373.19,16000,100009,80.12,8
412,275.90,425.51,4000,100007,74.25,8
413,-208.57,-252.04,16000,100005,76.30,8
414,-468.39,-387.84,4000,100013,57.17,7
415,115.89,-288.21,4000,100016,77.43,8
416,439.65,288.27,4000,100001,107.51,8
417,226.85,-194.01,4000,100016,138.90,9
418,-345.86,-409.87,3200,100013,86.87,8
419,359.44,-177.31,8000,100002,141.33,9
420,367.32,-358.20,3200,100002,57.66,7
421,-109.95,432.72,3200,100003,109.65,8
422,57.29,208.62,3200,100000,46.07,7
423,-385.80,-499.95,16000,100013,142.40,9
424,-192.24,-468.35,8000,100015,119.24,8
425,-464.96,147.55,8000,100012,77.22,8
426,213.20,87.20,8000,100017,121.86,8
427,-65.26,-185.96,4000,100005,84.97,8
428,-419.62,-31.82,4000,100010,105.83,8
429,364.87,-172.37,3200,100002,144.55,9
430,-253.52,-305.05,16000,100005,144.96,9
431,-398.88,85.00,16000,100012,84.79,8
432,-417.42,-357.71,3200,100013,3.51,7
433,489.54,-243.51,3200,100002,111.25,8
434,-355.53,64.25,3200,100012,110.95,8
435,-88.45,99.29,8000,100006,133.86,9
436,390.42,-187.51,16000,100002,125.12,9
437,-342.45,247.23,8000,100012,91.67,8
438,230.68,327.61,3200,100007,142.13,9
439,-106.07,192.49,16000,100003,180.50,9
440,-120.13,438.96,8000,100003,107.66,8
441,7.62,-459.91,3200,100015,103.61,8
442,68.08,-377.34,16000,100009,143.09,9
443,-162.85,-387.79,8000,100015,81.78,8
444,-393.73,-243.33,3200,100010,111.74,8
445,407.05,168.22,8000,100001,80.50,8
446,-144.63,58.64,3200,100006,66.48,8
447,-109.11,216.20,4000,100003,158.10,9
448,240.45,-53.12,8000,100017,70.21,8
449,58.20,340.80,16000,100014,65.52,8
450,203.57,-279.32,16000,100009,101.43,8
451,-456.11,228.30,16000,100012,87.86,8
452,469.21,-203.63,16000,100002,127.63,9
453,-463.18,133.52,8000,100012,80.70,8
454,-139.09,239.79,4000,100003,123.73,8
455,-250.74,146.84,16000,100012,141.97,9
456,236.90,-497.79,3200,100009,120.12,8
457,37.03,-106.90,8000,100016,120.55,8
458,-415.61,-366.45,3200,100013,5.70,7
459,-40.64,191.75,3200,100000,128.06,9
460,26.83,-104.68,3200,100016,127.26,9
461,33.25,-60.79,4000,100008,123.24,8
462,79.77,-91.58,16000,100008,83.36,8
463,248.94,-54.77,4000,100017,65.44,8
464,-469.68,306.15,8000,100004,140.76,9
465,68.38,-444.59,16000,100009,156.49,9
466,274.66,292.31,16000,100001,101.19,8
467,39.58,-170.66,8000,100016,67.10,8
468,-479.29,-86.27,4000,100010,71.72,8
469,448.71,373.10,8000,100007,106.52,8
470,217.51,-100.08,4000,100008,73.59,8
471,207.00,433.18,16000,100014,121.82,8
472,-75.23,12.94,8000,100006,107.50,8
473,-61.08,-238.12,3200,100005,92.64,8
474,-413.40,-207.79,4000,100010,72.22,8
475,-25.94,360.59,3200,100014,122.17,8
476,8.37,135.25,4000,100000,86.11,8
477,44.89,-325.17,3200,100016,118.54,8
478,474.50,-304.46,8000,100002,72.95,8
479,37.66,-355.75,16000,100015,136.76,9
480,292.57,361.76,4000,100007,72.09,8
481,-57.21,68.75,4000,100006,140.94,9
482,32.22,493.53,16000,100014,111.97,8
483,-469.93,-67.55,8000,100010,80.91,8
484,473.15,19.05,4000,100011,71.56,8
485,222.38,493.11,8000,100007,151.85,9
486,27.02,1.48,16000,100008,142.87,9
487,-376.03,-453.63,8000,100013,101.44,8
488,-449.74,-479.14,8000,100013,122.18,8
489,-109.71,58.52,4000,100006,90.88,8
490,103.41,-148.91,8000,100016,67.89,8
491,-283.54,293.88,16000,100003,114.30,8
492,262.68,-173.90,16000,100008,156.50,9
493,321.84,-143.84,8000,100017,141.36,9
494,-357.11,-170.69,3200,100010,79.14,8
495,256.14,-448.31,3200,100009,81.42,8
496,-270.02,78.70,8000,100006,115.25,8
497,-160.93,202.67,4000,100003,153.58,9
498,122.99,252.94,4000,100000,88.48,8
499,-397.56,-356.78,16000,100013,20.74,7
500,226.14,246.64,8000,100001,127.04,9
501,-288.40,463.09,8000,100004,100.18,8
502,-234.18,225.77,4000,100003,136.96,9
503,-186.44,47.61,3200,100006,43.91,7
504,293.75,190.50,8000,100001,68.17,8
505,292.99,-53.36,8000,100017,47.74,7
506,285.35,176.63,3200,100001,82.97,8
507,-220.82,-484.30,4000,100015,151.95,9
508,319.37,138.69,8000,100001,93.62,8
509,-119.57,241.13,4000,100003,131.28,9
510,0.02,-32.73,8000,100008,158.64,9
511,470.69,178.88,16000,100001,128.30,9
512,-264.75,444.70,3200,100004,113.03,8
513,325.89,-241.74,8000,100002,103.60,8
514,272.71,-447.99,16000,100009,91.38,8
515,-451.17,345.00,4000,100004,101.02,8
516,-123.37,130.35,8000,100006,139.54,9
517,-216.86,409.53,8000,100003,63.23,8
518,392.32,228.90,3200,100001,40.79,7
519,-245.57,-390.66,4000,100015,161.71,9
520,259.77,109.36,16000,100017,119.45,8
521,-488.25,80.05,3200,100012,132.15,9
522,-273.19,315.29,3200,100003,95.08,8
523,-332.35,141.19,16000,100012,65.00,8
524,156.10,-86.11,16000,100008,27.15,7
525,335.05,-37.28,3200,100017,53.31,7
526,-39.35,339.35,4000,100014,142.34,9
527,262.87,-377.51,8000,100009,51.82,7
528,-419.20,-485.19,16000,100013,124.00,8
529,-462.59,-230.76,8000,100010,99.42,8
530,235.15,-470.99,3200,100009,93.65,8
531,400.16,-459.24,4000,100002,147.16,9
532,244.06,-232.43,8000,100009,151.65,9
533,32.65,-64.78,3200,100008,123.97,8
534,79.49,-408.69,8000,100009,134.63,9
535,178.35,426.36,3200,100014,92.45,8
536,122.21,-112.99,4000,100008,63.98,8
537,-303.57,-350.12,3200,100013,114.78,8
538,180.17,-269.32,3200,100016,105.42,8
539,392.82,-231.92,16000,100002,80.70,8
540,-285.20,-496.77,16000,100013,189.65,9
541,-353.86,403.39,16000,100004,17.68,7
542,157.52,147.45,8000,100000,75.82,8
543,484.20,-319.90,3200,100002,82.63,8
544,452.07,259.59,3200,100001,105.76,8
545,-166.17,-62.06,3200,100006,67.90,8
546,-321.69,-439.84,8000,100013,124.20,8
547,362.15,-243.42,8000,100002,79.38,8
548,168.47,436.75,4000,100014,87.21,8
549,-10.40,329.57,3200,100014,121.76,8
550,79.97,-455.63,3200,100009,151.18,9
551,199.34,-309.50,3200,100009,71.94,8
552,359.48,348.02,8000,100007,60.90,7
553,-212.82,332.22,4000,100003,34.31,7
554,-349.90,284.29,8000,100012,121.98,8
555,-395.67,-381.87,3200,100013,30.30,7
556,484.93,-203.56,3200,100002,136.62,9
557,-247.47,-341.41,16000,100005,168.26,9
558,170.02,327.06,16000,100014,106.55,8
559,-181.81,-183.35,3200,100005,40.67,7
560,-265.56,396.62,3200,100003,89.84,8
561,-346.08,95.96,16000,100012,86.05,8
562,476.80,-44.56,16000,100011,81.06,8
563,-52.88,242.62,3200,100000,155.53,9
564,-402.46,392.72,4000,100004,34.24,7
565,7.56,497.05,4000,100014,129.24,9
566,-144.49,481.98,16000,100003,134.55,9
567,-236.38,-265.49,16000,100005,106.76,8
568,-71.69,404.54,16000,100003,125.30,9
569,29.75,-277.27,8000,100016,86.09,8
570,-39.23,-42.83,16000,100006,150.54,9
571,-63.85,111.09,3200,100006,159.79,9
572,102.03,87.89,8000,100000,86.18,8
573,115.94,-464.99,16000,100009,127.30,9
574,-37.93,-367.44,3200,100015,67.27,8
575,-407.51,140.11,3200,100012,33.68,7
576,341.04,495.62,3200,100007,88.07,8
577,386.03,-240.76,16000,100002,73.08,8
578,-410.39,187.55,16000,100012,26.62,7
579,-379.76,-282.70,8000,100013,87.24,8
580,-32.47,178.07,4000,100000,118.58,8
581,211.43,-385.78,8000,100009,5.32,7
582,51.30,216.25,3200,100000,55.77,7
583,346.61,-167.82,3200,100002,154.52,9
584,384.54,294.25,16000,100001,75.26,8
585,315.20,386.74,4000,100007,39.01,7
586,242.90,227.78,4000,100001,108.70,8
