ID,X,Y,Channel,UF,Connected EDs
316,-105.76,-227.81,3600,500,57.81,7
317,-431.77,401.55,3600,502,327.46,10
318,381.23,174.85,3600,501,203.47,9
319,-28.36,-207.57,3600,500,114.77,8
320,-253.93,76.72,3600,500,282.01,10
321,-373.92,249.44,3600,502,321.48,10
322,-14.13,-307.51,3600,500,178.31,9
323,-366.61,-206.83,3600,500,227.96,9
324,-497.17,400.77,3600,502,392.77,10
325,308.62,150.49,3600,501,177.28,9
326,-324.59,-455.27,3600,500,330.31,10
327,275.06,-387.04,3600,501,368.44,10
328,-292.74,494.20,3600,502,199.57,9
329,167.91,-34.17,3600,501,171.32,9
330,392.32,211.91,3600,501,242.04,9
331,-306.51,337.99,3600,502,219.67,9
332,173.65,-176.15,3600,501,224.53,9
333,32.51,-42.76,3600,500,221.32,9
334,217.09,-39.93,3600,501,122.86,8
335,-494.16,-231.32,3600,500,357.59,10
336,193.37,-55.90,3600,501,148.98,9
337,153.09,-280.85,3600,500,309.61,10
338,14.35,-73.59,3600,500,188.28,9
339,-449.53,-405.68,3600,500,382.24,10
340,379.01,486.64,3600,502,488.02,10
341,-215.72,-319.86,3600,500,157.87,9
342,-61.01,353.78,3600,502,84.60,8
343,286.19,-113.70,3600,501,103.91,8
344,-73.45,-396.61,3600,500,225.39,9
345,467.69,-390.77,3600,501,388.55,10
346,-340.68,302.60,3600,502,265.80,10
347,-104.32,-44.31,3600,500,141.58,9
348,245.01,470.04,3600,502,352.99,10
349,-411.47,-479.49,3600,500,403.20,10
350,397.88,399.52,3600,501,427.78,10
351,-80.86,-316.20,3600,500,147.34,9
352,278.39,122.79,3600,501,158.95,9
353,-38.51,-91.02,3600,500,135.89,9
354,101.83,335.53,3600,502,225.91,9
355,-297.77,303.23,3600,502,228.33,9
356,-428.68,462.55,3600,502,325.53,10
357,-115.49,-141.76,3600,500,46.55,7
358,416.85,-396.76,3600,501,380.64,10
359,375.60,-308.23,3600,501,286.41,10
360,428.68,-410.35,3600,501,396.46,10
361,468.39,8.80,3600,501,133.59,9
362,-311.75,-212.81,3600,500,174.54,9
363,-238.11,248.68,3600,502,221.54,9
364,221.82,-149.49,3600,501,171.52,9
365,-214.85,52.74,3600,500,245.68,9
366,457.71,124.06,3600,501,189.95,9
367,-67.13,-491.43,900,500,318.61,10
368,-136.27,425.42,3600,502,31.07,7
369,-235.38,301.02,3600,502,180.40,9
370,-313.97,229.70,3600,502,286.50,10
371,-493.05,198.10,3600,502,449.80,10
372,-488.32,386.34,3600,502,385.15,10
373,139.20,-351.77,3600,500,327.20,10
374,175.69,370.05,3600,502,286.41,10
375,47.72,-344.80,3600,500,249.01,9
376,-277.02,-387.09,3600,500,247.19,9
377,360.78,45.78,3600,501,73.29,8
378,356.83,409.51,3600,501,434.06,10
379,456.11,-325.86,3600,501,323.65,10
380,-252.83,-139.84,3600,500,120.13,8
381,127.88,-132.88,3600,501,237.40,9
382,17.39,-121.20,3600,500,168.55,9
383,194.09,-482.00,3600,500,449.56,10
384,119.47,193.69,3600,501,309.24,10
385,395.35,-258.59,3600,501,241.10,9
386,223.98,-35.61,3600,501,115.53,8
387,-323.34,-174.82,3600,500,183.37,9
388,137.91,-318.00,3600,500,309.79,10
389,-475.42,-361.89,3600,500,380.88,10
390,-287.73,-114.72,3600,500,161.96,9
391,-370.34,-486.84,3600,500,382.59,10
392,245.15,30.55,3600,501,108.58,8
393,-253.01,-275.36,3600,500,146.97,9
394,397.06,344.11,3600,501,372.85,10
395,-82.83,239.47,3600,502,187.80,9
396,-407.51,-36.56,3600,500,304.07,10
397,380.73,140.10,3600,501,169.51,9
398,-285.26,-222.00,3600,500,150.77,9
