ID,X,Y,Channel,UF,Connected EDs
13870,-205.73,189.44,1600,50133,11.72,7
13871,-455.53,277.47,800,50119,36.82,7
13872,157.16,-2.75,320,50069,28.70,7
13873,-115.41,-123.79,400,50015,72.86,8
13874,-174.29,368.09,1600,50083,10.45,7
13875,149.68,135.94,320,50067,40.72,7
13876,-45.54,397.66,800,50084,10.62,7
13877,-284.83,286.39,400,50012,35.87,7
13878,-259.35,139.33,1600,50003,59.70,7
13879,497.98,-493.80,320,50064,38.25,7
13880,-192.88,-199.53,400,50072,55.77,7
13881,-54.06,-155.06,800,50022,32.70,7
13882,304.13,-497.90,320,50017,102.98,8
13883,91.24,-113.31,1600,50085,30.56,7
13884,-169.81,212.40,1600,50130,24.89,7
13885,-91.82,-137.91,400,50103,65.81,8
13886,-178.67,316.54,400,50083,51.40,7
13887,185.35,-468.28,800,50006,29.40,7
13888,-278.99,-227.63,1600,50018,14.27,7
13889,-74.15,-229.65,1600,50103,34.75,7
13890,-204.70,77.48,800,50025,6.85,7
13891,354.20,-476.58,400,50020,76.81,8
13892,-309.44,327.54,400,50012,17.58,7
13893,-475.83,-81.22,1600,50108,62.76,8
13894,-266.01,248.97,320,50101,9.37,7
13895,-188.09,-342.85,1600,50009,21.57,7
13896,-474.24,-21.52,320,50098,25.50,7
13897,137.28,-336.17,1600,50127,11.60,7
13898,-464.81,-115.15,800,50077,34.89,7
13899,-427.57,310.69,400,50099,48.43,7
13900,-384.13,-394.00,1600,50021,72.21,8
13901,-40.22,460.19,1600,50136,11.69,7
13902,-351.37,-349.25,320,50055,75.13,8
13903,339.59,-325.08,800,50056,58.59,7
13904,417.23,-91.09,1600,50011,82.55,8
13905,207.27,220.82,800,50045,6.08,7
13906,359.40,246.58,320,50036,48.98,7
13907,328.07,-116.14,320,50011,52.47,7
13908,328.46,-80.94,800,50004,62.85,8
13909,-398.78,-8.51,1600,50086,22.91,7
13910,144.33,107.36,1600,50067,13.44,7
13911,264.92,-432.85,1600,50017,41.68,7
13912,408.93,-284.22,800,50032,17.99,7
13913,380.48,-444.63,400,50020,54.74,7
13914,-229.19,472.60,320,50104,108.26,8
13915,-89.89,179.87,400,50074,50.90,7
13916,206.56,39.27,800,50071,59.81,7
13917,-18.50,-132.66,320,50134,13.03,7
13918,-79.73,-304.19,1600,50042,52.27,7
13919,243.89,-202.97,400,50059,38.47,7
13920,378.20,441.36,800,50051,21.86,7
13921,-381.49,206.29,800,50046,27.19,7
13922,-180.99,115.21,400,50028,40.01,7
13923,170.27,-4.31,400,50069,37.41,7
13924,-303.56,266.50,400,50101,48.09,7
13925,-368.48,-323.40,800,50055,103.47,8
13926,287.43,383.17,320,50126,12.05,7
13927,-310.08,-135.33,1600,50057,39.62,7
13928,476.27,284.94,800,50128,89.86,8
13929,-318.32,28.84,400,50035,46.31,7
13930,378.57,-92.96,400,50011,63.00,8
13931,-317.16,25.55,800,50035,42.92,7
13932,54.25,344.57,320,50024,42.76,7
13933,-358.55,14.83,800,50120,26.45,7
13934,284.01,211.27,1600,50036,38.70,7
13935,-100.83,342.79,800,50023,13.84,7
13936,194.20,130.22,800,50050,55.03,7
13937,28.50,320.14,400,50102,37.72,7
13938,230.14,296.41,800,50047,65.09,8
13939,-372.41,478.09,320,50132,24.79,7
13940,322.07,356.66,800,50126,31.57,7
13941,-42.09,-460.50,320,50040,23.89,7
13942,300.05,93.75,400,50052,26.59,7
13943,257.39,235.19,1600,50047,20.17,7
13944,-289.57,19.20,320,50035,29.82,7
13945,-70.05,418.37,320,50084,41.63,7
13946,326.09,112.57,800,50052,31.03,7
13947,-394.61,-358.93,800,50021,89.04,8
13948,249.36,371.21,1600,50027,33.69,7
13949,-321.72,498.80,1600,50132,76.03,8
13950,-363.96,320.87,320,50054,25.49,7
13951,0.83,-221.22,320,50022,55.70,7
13952,-108.82,-421.17,400,50005,54.05,7
13953,-373.91,336.22,800,50054,20.88,7
13954,-124.16,-453.36,320,50005,22.76,7
13955,-163.15,-23.40,400,50093,74.96,8
13956,-359.34,-197.31,800,50038,49.86,7
13957,74.70,-91.92,800,50085,57.11,7
13958,328.87,-342.56,800,50020,60.77,7
13959,379.45,-164.28,800,50011,18.31,7
13960,408.12,-28.24,1600,50039,77.62,8
13961,293.45,472.59,800,50027,77.42,8
13962,218.28,-136.24,800,50137,32.19,7
13963,-263.15,-10.15,800,50035,30.48,7
13964,-9.38,365.69,800,50016,14.01,7
13965,-236.41,-297.46,320,50009,46.83,7
13966,454.93,-156.79,1600,50100,34.80,7
13967,-241.15,417.90,400,50110,65.00,8
13968,203.82,246.78,400,50045,27.26,7
13969,-479.99,126.23,1600,50058,38.31,7
13970,-165.01,34.35,400,50093,36.75,7
13971,-29.16,-172.20,400,50022,18.26,7
13972,385.46,-453.92,320,50020,65.22,8
13973,-121.08,-217.07,800,50103,61.87,7
13974,208.59,273.55,1600,50047,50.85,7
13975,-415.09,-462.86,800,50122,1.10,7
13976,437.82,492.08,320,50010,22.70,7
13977,-406.58,-249.08,400,50038,33.73,7
13978,157.09,454.74,800,50113,43.83,7
13979,-121.79,474.75,1600,50136,83.47,8
13980,-64.96,-190.26,400,50103,7.03,7
13981,463.63,280.58,320,50128,92.55,8
13982,-35.19,166.04,320,50060,57.33,7
13983,-170.25,-455.04,1600,50131,12.42,7
13984,184.55,253.56,1600,50043,33.70,7
13985,405.03,338.46,1600,50087,26.20,7
13986,-171.95,276.28,1600,50130,39.02,7
13987,-405.72,369.70,800,50062,37.76,7
13988,278.42,26.79,800,50076,30.80,7
13989,-290.67,405.00,1600,50044,60.37,7
13990,-233.52,-159.96,400,50072,44.57,7
13991,357.97,-196.33,800,50011,42.50,7
13992,277.27,268.48,320,50047,54.13,7
13993,242.65,-401.76,1600,50033,35.30,7
13994,490.96,282.78,320,50128,95.95,8
13995,-487.18,187.81,400,50124,9.81,7
13996,-428.17,-484.14,800,50122,25.83,7
13997,-377.09,-389.85,800,50021,80.38,8
13998,-75.09,388.57,320,50084,33.18,7
13999,181.65,-402.10,400,50033,31.40,7
14000,413.15,-135.62,1600,50011,52.47,7
14001,-45.60,-277.65,800,50103,82.55,8
14002,276.22,499.61,1600,50027,100.30,8
14003,264.08,242.26,1600,50047,28.57,7
14004,296.91,233.22,320,50036,31.92,7
14005,83.29,246.04,400,50117,49.09,7
14006,-291.86,317.87,400,50012,3.64,7
14007,109.27,440.77,320,50031,45.40,7
14008,380.10,-134.32,400,50011,25.57,7
14009,177.72,-452.67,320,50006,46.62,7
14010,-119.66,460.49,1600,50136,82.06,8
14011,-77.00,-85.11,800,50015,31.09,7
14012,269.33,-308.90,800,50034,32.48,7
14013,384.15,455.18,1600,50073,24.26,7
14014,-402.80,252.09,320,50119,21.71,7
14015,-406.97,-164.61,400,50108,46.34,7
14016,276.68,43.52,800,50076,14.84,7
14017,-23.82,-347.21,800,50042,52.69,7
14018,-214.16,-467.11,400,50008,24.18,7
14019,484.05,210.61,320,50096,87.24,8
14020,280.17,-409.06,400,50017,13.54,7
14021,440.67,13.94,1600,50039,54.08,7
14022,-176.49,-216.73,800,50072,74.60,8
14023,205.97,-332.59,800,50033,56.03,7
14024,330.68,-235.39,1600,50080,21.21,7
14025,188.62,-142.35,800,50137,32.71,7
14026,-207.40,-365.67,320,50065,16.39,7
14027,214.44,110.51,1600,50079,37.85,7
14028,-422.95,396.35,1600,50062,17.30,7
14029,305.35,380.40,320,50126,9.67,7
14030,80.97,160.57,320,50013,10.05,7
14031,-182.91,101.24,800,50028,26.20,7
14032,-31.91,424.75,400,50084,38.40,7
14033,310.20,130.72,320,50052,50.91,7
14034,-392.51,-38.60,1600,50086,17.42,7
14035,-343.13,-349.98,400,50055,67.59,8
14036,41.64,-57.39,400,50106,78.26,8
14037,-30.06,-342.95,1600,50042,47.57,7
14038,51.02,-265.90,1600,50129,8.25,7
14039,165.00,-460.55,1600,50006,45.89,7
14040,-10.43,120.42,400,50048,72.58,8
14041,-94.91,437.51,800,50136,66.08,8
14042,334.55,-94.39,1600,50004,65.29,8
14043,47.28,-284.19,320,50129,26.01,7
14044,-72.58,-176.71,800,50103,22.50,7
14045,72.18,-19.83,800,50106,66.25,8
14046,-425.42,-478.19,320,50122,19.31,7
14047,211.31,-8.25,1600,50069,74.09,8
14048,458.55,-457.23,800,50064,22.44,7
14049,-397.86,207.77,800,50089,36.70,7
14050,-373.87,-302.66,320,50038,92.97,8
14051,310.69,102.43,320,50052,24.54,7
14052,-403.52,-63.02,800,50041,43.21,7
14053,-192.97,484.26,400,50104,101.70,8
14054,-351.70,-88.31,320,50041,15.20,7
14055,-49.04,483.87,800,50136,16.15,7
14056,403.64,-441.55,800,50125,68.26,8
14057,298.93,269.76,320,50036,60.33,7
14058,351.28,228.32,320,50036,31.94,7
14059,-362.27,330.46,400,50054,16.04,7
14060,-36.37,456.58,320,50136,15.29,7
14061,-90.05,267.27,800,50074,36.83,7
14062,-206.21,363.76,320,50110,14.14,7
14063,83.23,-329.21,320,50095,36.43,7
14064,-411.52,-180.91,1600,50038,34.91,7
14065,417.02,270.04,1600,50087,94.82,8
14066,-274.27,173.68,1600,50003,37.91,7
14067,56.25,-27.38,1600,50106,59.15,7
14068,-121.48,-176.10,400,50103,62.44,7
14069,-256.43,-38.37,400,50035,46.57,7
14070,316.37,425.26,400,50126,53.24,7
14071,86.52,-164.79,800,50026,33.32,7
14072,459.10,129.00,1600,50096,33.78,7
14073,268.66,-287.77,800,50034,16.10,7
14074,62.49,-199.29,400,50026,17.34,7
14075,268.01,-282.27,800,50034,14.56,7
14076,457.39,-56.54,1600,50094,91.73,8
14077,-294.78,499.72,400,50132,102.74,8
14078,-277.19,-121.76,320,50115,27.82,7
14079,468.72,121.81,800,50096,45.61,7
14080,45.09,-61.82,800,50106,83.57,8
14081,-421.96,-475.30,400,50122,15.09,7
14082,-121.74,483.80,1600,50136,84.23,8
14083,42.24,252.47,800,50117,47.61,7
14084,377.01,-185.04,320,50011,33.36,7
14085,30.86,-417.04,320,50014,58.65,7
14086,454.75,-459.65,800,50064,26.12,7
14087,-447.66,-254.43,800,50090,50.19,7
14088,122.53,-31.63,320,50069,17.86,7
14089,16.63,-62.91,800,50092,63.45,8
14090,372.36,482.18,320,50073,13.46,7
14091,-346.66,-439.78,320,50091,71.67,8
14092,269.54,-61.52,320,50004,42.42,7
14093,-485.27,480.72,400,50132,88.97,8
14094,-27.85,357.72,320,50118,17.98,7
14095,-269.72,-111.42,1600,50115,15.31,7
14096,-293.86,-156.66,1600,50057,64.44,8
14097,125.46,-104.33,800,50085,29.27,7
14098,-455.50,-481.79,320,50122,44.95,7
14099,341.78,34.84,1600,50052,50.16,7
14100,-239.13,-92.80,1600,50115,20.71,7
14101,-381.86,60.54,1600,50078,37.72,7
14102,-499.88,-169.92,400,50109,13.82,7
14103,365.90,-155.19,400,50011,2.00,7
14104,-15.85,316.97,400,50102,24.30,7
14105,-82.64,-452.75,320,50040,39.95,7
14106,-66.47,-246.61,800,50103,49.88,7
14107,-9.95,378.86,400,50016,27.18,7
14108,292.13,423.36,400,50027,34.27,7
14109,62.59,265.14,1600,50117,27.98,7
14110,270.14,-473.99,400,50017,78.89,8
14111,459.88,-355.85,1600,50135,17.07,7
14112,-290.17,-355.73,400,50055,29.42,7
14113,398.26,-489.82,320,50064,87.97,8
14114,67.41,-5.67,400,50106,55.19,7
14115,-405.72,411.69,400,50062,5.84,7
14116,-490.27,-154.79,320,50109,12.41,7
14117,-231.48,335.26,320,50110,25.22,7
14118,422.98,127.39,320,50096,16.88,7
14119,95.64,-310.02,400,50127,37.82,7
14120,303.14,460.13,400,50027,70.24,8
14121,-82.16,420.01,400,50084,51.62,7
14122,93.08,-370.16,320,50095,7.65,7
14123,-401.60,-471.91,320,50122,17.01,7
14124,448.54,95.50,800,50096,51.86,7
14125,115.65,189.78,800,50013,55.32,7
14126,-169.99,199.51,400,50029,20.87,7
14127,-202.24,468.03,800,50104,90.01,8
14128,-355.63,391.00,1600,50044,9.62,7
14129,414.33,-13.36,800,50039,64.01,8
14130,-50.56,-210.22,1600,50103,17.97,7
14131,-489.45,207.62,1600,50124,18.16,7
14132,215.82,-199.30,800,50059,12.45,7
14133,65.36,-100.89,800,50085,58.95,7
14134,-74.92,-152.35,320,50103,46.20,7
14135,279.12,463.30,400,50027,64.67,8
14136,-455.15,-206.70,800,50038,50.09,7
14137,155.79,91.06,800,50067,7.03,7
14138,-398.01,235.43,1600,50119,35.91,7
14139,-324.42,149.76,400,50046,54.45,7
14140,-60.84,-400.80,320,50042,46.92,7
14141,162.87,-390.25,400,50033,47.11,7
14142,306.58,325.57,320,50126,51.07,7
14143,-419.87,-109.07,800,50108,19.05,7
14144,-118.23,316.01,400,50023,20.48,7
14145,-221.09,95.13,400,50025,30.91,7
14146,365.84,139.98,320,50007,21.74,7
14147,-347.72,-204.23,400,50038,59.15,7
14148,-93.26,-102.24,800,50015,46.35,7
14149,52.21,73.34,320,50048,7.07,7
14150,-315.68,-487.50,1600,50091,48.35,7
14151,-393.78,175.37,1600,50046,39.76,7
14152,235.73,-18.05,320,50076,88.48,8
14153,165.95,62.08,800,50071,13.87,7
14154,495.27,443.85,1600,50010,52.90,7
14155,172.25,-277.23,400,50114,43.71,7
14156,-187.48,-411.39,800,50088,17.64,7
14157,-253.91,-259.12,400,50018,31.38,7
14158,270.72,147.63,1600,50079,38.83,7
14159,-469.22,-300.16,400,50090,32.77,7
14160,440.60,-115.84,400,50100,59.27,7
14161,449.62,-9.63,800,50094,57.42,7
14162,-431.62,-273.90,320,50090,60.93,7
14163,-487.28,392.05,800,50099,63.87,8
14164,-152.01,387.33,800,50104,10.68,7
14165,-0.73,59.58,400,50053,36.55,7
14166,-254.33,372.09,400,50110,38.80,7
14167,132.06,-381.82,320,50095,47.88,7
14168,-185.80,388.90,400,50104,23.17,7
14169,-105.89,419.68,400,50104,65.44,8
14170,-452.65,360.28,1600,50099,35.88,7
14171,213.10,309.90,400,50047,81.89,8
14172,-445.78,378.29,320,50062,46.40,7
14173,377.30,391.01,400,50051,28.52,7
14174,-237.54,-261.00,400,50018,46.68,7
14175,91.47,238.27,1600,50117,59.28,7
14176,-356.75,483.94,1600,50132,39.63,7
14177,283.63,116.00,1600,50079,31.57,7
14178,164.90,430.20,1600,50113,27.64,7
14179,-306.20,-175.69,320,50018,71.11,8
14180,422.53,-128.34,320,50011,63.91,8
14181,-464.58,-415.24,400,50021,25.31,7
14182,138.68,-361.02,400,50127,34.18,7
14183,-31.96,-483.72,800,50040,22.59,7
14184,-310.54,-221.27,400,50018,36.73,7
14185,298.21,370.20,800,50126,5.67,7
14186,466.54,-486.56,800,50064,30.54,7
14187,-493.05,297.08,320,50099,39.13,7
14188,-334.44,-38.02,320,50120,36.26,7
14189,-286.94,155.78,1600,50003,59.27,7
14190,-319.75,78.31,400,50078,43.35,7
14191,-492.27,113.73,400,50058,47.04,7
14192,145.10,-247.59,320,50114,45.79,7
14193,-339.24,220.45,320,50046,33.53,7
14194,67.44,409.92,1600,50031,36.10,7
14195,-286.89,208.13,320,50101,39.53,7
14196,97.05,174.67,1600,50013,31.36,7
14197,464.94,181.62,320,50096,52.85,7
14198,448.82,347.18,800,50128,27.44,7
14199,362.91,-439.76,320,50020,42.22,7
14200,-398.69,-259.51,400,50038,44.73,7
14201,211.36,-251.78,1600,50114,26.15,7
14202,-93.83,393.32,800,50084,52.22,7
14203,-260.05,-445.92,1600,50091,21.12,7
14204,-409.99,121.52,1600,50058,37.33,7
14205,-281.19,334.63,400,50012,17.79,7
14206,-282.20,-68.32,800,50115,41.51,7
14207,-269.77,-103.38,1600,50115,12.11,7
14208,-460.25,-154.56,320,50077,27.60,7
14209,-188.76,-291.64,320,50037,29.45,7
14210,-261.48,-190.34,1600,50018,54.78,7
14211,244.11,-478.98,800,50006,53.61,7
14212,363.42,-72.81,800,50011,81.47,8
14213,-264.85,167.14,800,50003,36.26,7
14214,-172.67,257.15,1600,50130,19.98,7
14215,-170.57,475.96,320,50104,89.14,8
14216,-460.34,-306.24,800,50090,43.39,7
14217,-75.45,-76.01,400,50015,23.66,7
14218,-8.93,-36.26,1600,50106,59.18,7
14219,-95.24,274.98,1600,50074,44.38,7
14220,-121.31,-486.50,400,50005,12.83,7
14221,93.11,257.60,400,50117,43.20,7
14222,-444.25,121.03,1600,50058,11.34,7
14223,-88.30,356.18,400,50023,31.86,7
14224,321.74,-316.49,800,50056,51.30,7
14225,353.29,12.94,800,50039,58.47,7
14226,219.47,52.59,400,50076,62.69,8
14227,-482.66,477.15,1600,50132,86.59,8
14228,211.82,-31.79,800,50069,72.97,8
14229,251.75,372.97,800,50027,30.95,7
14230,-499.97,-248.34,800,50090,29.69,7
14231,57.97,344.77,1600,50024,39.74,7
14232,-363.06,400.51,400,50044,12.35,7
14233,-356.91,-187.79,400,50038,56.15,7
14234,316.38,-366.05,400,50017,43.44,7
14235,-253.17,487.24,1600,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.00,0
14236,153.24,206.72,320,50043,28.55,7
14237,-246.60,224.06,400,50101,23.18,7
14238,-222.44,-64.12,1600,50115,51.69,7
14239,265.46,-312.38,1600,50034,37.27,7
14240,-471.66,-312.35,800,50090,40.96,7
14241,-195.28,245.62,1600,50130,26.03,7
14242,-161.30,382.56,1600,50104,4.81,7
14243,493.70,-474.35,800,50064,19.55,7
14244,4.89,342.04,400,50102,10.03,7
14245,-300.42,-411.13,400,50055,30.53,7
14246,-92.80,242.11,1600,50074,11.52,7
14247,-332.58,495.51,320,50132,64.76,8
14248,404.79,-226.92,800,50019,35.25,7
14249,-389.63,-461.46,400,50122,25.62,7
14250,-311.09,-433.12,320,50091,41.94,7
14251,19.12,-128.41,800,50134,27.14,7
14252,194.09,210.29,800,50045,11.81,7
14253,269.57,203.99,800,50047,42.39,7
14254,-342.73,-291.12,1600,50018,79.68,8
14255,178.92,-91.55,800,50085,75.13,8
14256,-312.18,315.66,1600,50012,20.01,7
14257,-96.57,483.08,1600,50136,59.29,7
14258,-156.90,387.87,800,50104,5.84,7
14259,218.65,498.24,800,50113,74.07,8
14260,-218.18,-312.85,800,50009,24.11,7
14261,-467.36,206.27,320,50124,17.59,7
14262,29.09,-99.65,400,50134,51.96,7
14263,408.10,-330.08,1600,50068,32.62,7
14264,-187.24,-172.81,800,50072,29.43,7
14265,59.46,-493.89,320,50014,99.05,8
14266,395.03,-306.07,400,50068,6.44,7
14267,472.71,97.36,400,50096,63.78,8
14268,-454.10,440.46,400,50062,55.57,7
14269,-107.84,159.12,400,50075,69.11,8
14270,276.97,440.94,400,50027,42.34,7
14271,-271.35,473.58,800,50044,108.74,8
14272,-448.08,2.67,320,50098,56.65,7
14273,85.48,-89.23,1600,50085,52.15,7
14274,323.03,223.53,800,50036,9.27,7
14275,-230.54,-217.01,800,50018,55.45,7
14276,-375.65,-321.98,400,50055,110.13,8
14277,294.89,-349.27,1600,50017,48.26,7
14278,-51.48,-303.37,1600,50042,58.21,7
14279,490.01,88.79,400,50094,60.87,7
14280,29.74,-134.24,400,50134,36.32,7
14281,-243.38,94.40,400,50025,48.79,7
14282,189.77,146.32,1600,50050,38.63,7
14283,23.27,-268.20,400,50129,34.49,7
14284,26.69,-445.17,800,50014,50.33,7
14285,357.30,-175.70,400,50011,22.48,7
14286,-305.97,-51.35,400,50035,42.83,7
14287,224.68,-256.46,320,50114,39.96,7
14288,352.69,192.05,1600,50116,35.69,7
14289,421.16,182.06,400,50096,39.42,7
14290,148.75,-288.19,1600,50127,44.84,7
14291,-182.72,-31.57,400,50093,75.09,8
14292,459.39,-341.80,800,50082,6.86,7
14293,-395.83,181.47,400,50046,39.47,7
14294,159.73,-291.83,400,50127,47.88,7
14295,438.81,-434.53,320,50064,48.96,7
14296,0.89,-240.50,800,50129,59.17,7
14297,-259.02,484.17,400,50044,124.98,8
14298,-368.20,336.86,800,50054,15.49,7
14299,-280.75,258.02,320,50101,25.00,7
14300,395.49,-93.24,1600,50011,68.63,8
14301,437.49,224.04,400,50096,81.20,8
14302,73.89,183.43,320,50013,28.34,7
14303,356.60,287.60,800,50036,80.83,8
14304,-128.88,-52.67,400,50015,40.71,7
14305,440.46,-113.85,320,50100,60.55,7
14306,334.11,387.03,1600,50126,38.90,7
14307,-323.60,-371.99,320,50055,40.52,7
14308,262.23,-240.18,320,50097,42.79,7
14309,-459.89,-20.93,400,50098,39.83,7
14310,-499.94,-125.44,320,50077,22.99,7
14311,-328.19,-187.95,400,50018,72.22,8
14312,312.00,385.93,800,50126,18.24,7
14313,110.38,242.53,1600,50117,65.74,8
14314,-409.76,-386.35,400,50021,57.98,7
14315,278.26,-445.89,1600,50017,49.80,7
14316,31.76,388.22,320,50000,16.24,7
14317,44.75,-435.38,1600,50014,68.19,8
14318,41.91,326.84,800,50117,42.92,7
14319,-124.06,366.95,320,50023,33.21,7
14320,467.98,367.01,1600,50128,11.45,7
14321,466.78,-461.18,800,50064,14.18,7
14322,189.62,350.82,800,50113,78.17,8
14323,-404.11,-38.80,1600,50086,26.07,7
14324,-210.24,51.44,1600,50093,13.69,7
14325,430.97,-170.29,800,50100,61.54,7
14326,458.32,361.47,1600,50128,11.50,7
14327,372.70,-93.78,1600,50011,61.10,7
14328,415.09,448.13,1600,50073,43.03,7
14329,-282.70,-175.93,320,50018,65.97,8
14330,498.58,-207.95,320,50100,58.76,7
14331,-345.58,-241.17,320,50018,65.47,8
14332,122.30,448.45,400,50031,56.52,7
14333,476.12,-455.65,1600,50064,6.18,7
14334,-427.53,-165.89,400,50108,41.22,7
14335,-217.54,-234.92,1600,50018,62.96,8
14336,46.58,-276.60,320,50129,19.50,7
14337,198.91,-403.91,800,50033,18.97,7
14338,415.86,-488.81,1600,50064,71.28,8
14339,459.65,-271.51,400,50123,33.17,7
14340,370.40,-272.93,320,50111,17.54,7
14341,148.16,-118.51,1600,50085,35.26,7
14342,-35.26,-496.21,1600,50040,24.44,7
14343,-367.86,479.91,1600,50132,28.88,7
14344,-239.25,-447.63,800,50091,39.49,7
14345,440.80,-165.16,400,50100,50.59,7
14346,450.56,381.41,320,50128,11.39,7
14347,321.78,80.32,1600,50052,2.34,7
14348,-400.78,-3.82,1600,50086,27.68,7
14349,-175.21,-44.17,800,50015,87.71,8
14350,374.42,-173.77,800,50011,22.05,7
14351,216.10,474.38,320,50113,51.20,7
14352,316.61,-60.88,320,50004,63.48,8
14353,365.57,71.27,320,50001,38.73,7
14354,458.88,332.02,320,50128,40.96,7
14355,-113.70,272.82,1600,50074,46.68,7
14356,-421.21,223.37,1600,50089,11.59,7
14357,494.68,45.15,400,50094,17.25,7
14358,-493.33,144.37,1600,50124,50.66,7
14359,-470.15,469.16,400,50132,75.34,8
14360,-218.48,343.58,320,50110,13.36,7
14361,260.26,59.68,320,50076,21.83,7
14362,120.50,-123.71,800,50085,9.55,7
14363,-15.47,-258.14,320,50129,72.26,8
14364,-171.54,-299.26,320,50037,25.20,7
14365,-275.23,87.03,400,50025,76.98,8
14366,-44.09,165.83,800,50060,65.60,8
14367,68.46,160.51,320,50013,6.75,7
14368,-238.66,167.18,800,50003,30.53,7
14369,-49.61,197.03,800,50074,55.46,7
14370,-404.72,478.55,800,50132,10.21,7
14371,-433.61,238.81,320,50089,18.60,7
14372,-488.12,-140.69,1600,50077,3.73,7
14373,-103.51,343.84,800,50023,12.28,7
14374,-147.64,-327.70,400,50037,37.62,7
14375,-359.74,-102.94,800,50041,24.93,7
14376,200.97,352.97,320,50113,76.43,8
14377,485.05,-78.56,400,50100,71.52,8
14378,314.29,182.78,1600,50036,32.57,7
14379,-212.09,-366.83,320,50065,13.98,7
14380,230.68,-271.55,320,50034,52.08,7
14381,-482.96,-205.17,400,50109,38.73,7
14382,363.07,-193.29,1600,50011,39.03,7
14383,-414.60,203.20,320,50089,24.64,7
14384,49.60,-444.44,1600,50014,73.08,8
14385,-285.47,-304.18,800,50018,62.56,8
14386,-33.51,396.79,800,50084,12.40,7
14387,-115.72,381.84,400,50023,46.21,7
14388,462.58,196.13,800,50096,62.84,8
14389,-291.93,484.04,400,50044,103.16,8
14390,-349.42,214.72,320,50046,23.68,7
14391,-428.35,231.76,1600,50089,12.18,7
14392,231.53,94.83,800,50079,27.84,7
14393,250.73,180.23,1600,50047,53.17,7
14394,113.76,-270.17,1600,50129,57.90,7
14395,149.09,-55.65,800,50069,32.12,7
14396,-418.52,410.84,1600,50062,9.66,7
14397,-133.15,-204.88,1600,50103,71.01,8
14398,-426.35,-242.30,320,50038,33.87,7
14399,-36.78,-34.23,320,50015,56.01,7
14400,485.97,116.35,800,50096,63.48,8
14401,237.17,188.00,1600,50047,43.74,7
14402,283.19,-80.47,320,50004,26.94,7
14403,-364.07,-329.75,800,50055,96.19,8
14404,-308.14,284.01,400,50012,40.27,7
14405,-196.65,-66.90,1600,50115,70.40,8
14406,110.66,14.58,1600,50069,48.85,7
14407,314.76,381.43,800,50126,18.77,7
14408,400.71,455.08,400,50073,28.67,7
14409,182.78,-81.70,1600,50069,71.46,8
14410,-51.10,-95.73,400,50092,26.01,7
14411,429.73,-358.57,800,50125,19.95,7
14412,-357.68,424.63,320,50044,26.25,7
14413,449.74,-439.44,320,50064,37.08,7
14414,-62.61,-247.58,320,50103,50.71,7
14415,-345.13,55.77,1600,50078,39.43,7
14416,-183.30,-333.56,400,50037,12.83,7
14417,-110.62,481.20,400,50136,72.86,8
14418,257.17,381.91,400,50027,20.49,7
14419,-117.33,64.69,320,50028,63.35,8
14420,-26.06,-486.42,800,50040,28.83,7
14421,-318.44,443.31,400,50044,54.60,7
14422,77.17,-414.36,800,50095,49.92,7
14423,-107.68,-464.63,400,50005,13.25,7
14424,-122.28,-27.23,320,50015,44.61,7
14425,-352.87,127.64,800,50078,36.62,7
14426,-150.36,444.34,800,50104,58.48,7
14427,-433.27,-166.28,800,50108,41.58,7
14428,165.26,-409.11,800,50033,49.22,7
14429,-281.14,-26.44,320,50035,20.37,7
14430,-309.25,447.50,320,50044,63.61,8
14431,66.92,-370.94,320,50095,20.88,7
14432,-415.48,206.23,320,50089,21.96,7
14433,26.75,-401.45,320,50014,62.88,8
14434,-470.46,-23.74,800,50098,29.43,7
14435,284.75,123.39,1600,50079,34.05,7
14436,-404.27,473.03,1600,50132,13.86,7
14437,73.15,-460.24,800,50095,95.82,8
14438,-468.22,205.02,800,50124,16.08,7
14439,-127.69,423.88,320,50104,50.72,7
14440,-222.47,-385.37,320,50002,29.10,7
14441,-303.67,181.55,1600,50046,55.42,7
14442,-441.55,266.07,400,50119,19.88,7
14443,-493.79,-207.18,320,50109,41.24,7
14444,489.34,-177.64,800,50100,27.67,7
14445,-54.77,-392.89,320,50042,42.15,7
14446,28.76,-297.15,320,50129,46.55,7
14447,56.63,276.00,320,50117,20.04,7
14448,418.22,307.78,400,50087,59.57,7
14449,-129.31,-319.92,400,50037,55.32,7
14450,-203.27,-42.39,400,50115,80.65,8
14451,-329.74,153.95,800,50046,47.90,7
14452,-327.14,212.40,1600,50046,36.62,7
14453,381.69,218.61,800,50116,53.34,7
14454,189.07,207.94,400,50043,16.52,7
14455,472.71,-346.83,320,50082,21.07,7
14456,379.74,181.93,1600,50116,16.72,7
14457,259.80,-261.44,320,50034,28.53,7
14458,179.62,-343.22,400,50127,53.03,7
14459,-195.54,27.47,320,50093,14.85,7
14460,353.18,324.20,800,50087,54.89,7
14461,16.53,494.46,320,50066,46.21,7
14462,361.42,-332.68,400,50068,47.85,7
14463,472.39,-450.98,800,50064,12.08,7
14464,-123.82,238.09,1600,50074,31.00,7
14465,-397.66,210.80,1600,50089,35.97,7
