ID,X,Y,Channel,UF,Connected EDs
227,-68.16,313.90,320,5015,120.93,8
228,-143.62,497.97,1600,5003,130.18,9
229,23.55,-299.05,400,5009,43.93,7
230,199.79,-172.38,320,5010,14.84,7
231,146.71,-158.52,1600,5010,69.27,8
232,266.70,303.33,400,5023,97.67,8
233,181.92,404.19,800,5023,45.60,7
234,252.48,-202.07,320,5010,45.64,7
235,-310.94,91.11,1600,5028,59.18,7
236,-398.55,-342.72,1600,5021,46.11,7
237,-363.83,89.12,1600,5028,104.93,8
238,389.55,445.50,1600,5002,39.82,7
239,425.22,-30.95,800,5022,40.96,7
240,87.01,-331.16,400,5032,99.35,8
241,-23.65,315.55,320,5015,110.09,8
242,26.52,82.25,400,5007,116.33,8
243,-274.76,-235.83,400,5035,79.85,8
244,38.18,-483.35,320,5017,90.03,8
245,-152.45,-294.29,400,5035,113.84,8
246,-99.01,-192.83,400,5024,88.07,8
247,145.13,-56.66,800,5011,59.79,7
248,203.19,-167.11,1600,5010,15.84,7
249,259.21,-241.89,400,5010,77.60,8
250,-483.82,345.12,320,5020,87.56,8
251,100.76,-178.52,400,5032,100.64,8
252,26.83,348.00,800,5015,91.63,8
253,-243.77,-426.76,400,5025,50.60,7
254,389.81,111.41,400,5013,71.95,8
255,321.33,458.96,400,5029,67.43,8
256,-156.04,-140.06,1600,5024,33.38,7
257,-476.14,-494.92,800,5033,46.97,7
258,-207.11,208.26,320,5018,64.71,8
259,7.41,-32.53,1600,5014,91.19,8
260,-309.02,-16.35,320,5028,82.74,8
261,-456.61,-415.59,1600,5034,13.88,7
262,211.35,111.24,1600,5012,56.59,7
263,461.57,367.47,1600,5002,67.08,8
264,-24.05,257.28,320,5026,63.87,8
265,-493.02,78.61,400,5016,65.91,8
266,243.73,422.57,1600,5029,51.25,7
267,287.64,446.44,1600,5029,41.55,7
268,-225.10,-260.68,320,5035,67.04,8
269,-404.96,246.73,800,5000,38.05,7
270,-326.70,437.71,320,5003,74.40,8
271,-403.32,481.11,320,5020,76.40,8
272,-158.46,192.46,800,5018,89.02,8
273,-65.60,154.03,800,5026,96.76,8
274,100.49,-370.02,1600,5027,71.30,8
275,-122.00,-363.04,400,5025,108.68,8
276,-385.54,380.68,400,5020,44.85,7
277,-289.14,168.33,400,5028,117.09,8
278,-187.66,443.22,320,5003,67.25,8
279,-377.91,-461.74,400,5008,1.93,7
