ID,X,Y,Channel,UF,Connected EDs
247,145.13,-56.66,3600,100002,39.01,7
248,203.19,-167.11,3600,100002,87.91,8
249,259.21,-241.89,3600,100009,141.67,9
250,-483.82,345.12,3600,100000,78.21,8
251,100.76,-178.52,3600,100002,98.71,8
252,26.83,348.00,3600,100006,152.58,9
253,-243.77,-426.76,3600,100019,126.02,9
254,389.81,111.41,3600,100022,43.91,7
255,321.33,458.96,3600,100004,58.09,7
256,-156.04,-140.06,3600,100029,141.22,9
257,-476.14,-494.92,3600,100020,71.69,8
258,-207.11,208.26,3600,100023,96.97,8
259,7.41,-32.53,3600,100027,63.01,8
260,-309.02,-16.35,3600,100014,51.08,7
261,-456.61,-415.59,3600,100020,59.43,7
262,211.35,111.24,3600,100003,80.41,8
263,461.57,367.47,3600,100024,21.42,7
264,-24.05,257.28,3600,100030,148.74,9
265,-493.02,78.61,3600,100008,118.94,8
266,243.73,422.57,3600,100004,56.28,7
267,287.64,446.44,3600,100004,35.85,7
268,-225.10,-260.68,3600,100029,17.44,7
269,-404.96,246.73,3600,100000,77.47,8
270,-326.70,437.71,3600,100005,119.97,8
271,-403.32,481.11,3600,100005,176.88,9
272,-158.46,192.46,3600,100030,108.84,8
273,-65.60,154.03,3600,100013,162.82,9
274,100.49,-370.02,3600,100015,26.77,7
275,-122.00,-363.04,3600,100019,116.81,8
276,-385.54,380.68,3600,100005,80.60,8
277,-289.14,168.33,3600,100023,74.54,8
278,-187.66,443.22,3600,100026,18.47,7
279,-377.91,-461.74,3600,100020,37.09,7
280,-100.70,-288.43,3600,100010,86.69,8
281,-339.84,-191.75,3600,100028,76.07,8
282,-494.57,149.79,3600,100000,118.17,8
283,-38.05,-415.82,3600,100010,112.29,8
284,285.93,184.68,3600,100022,142.22,9
285,367.20,-437.33,3600,100011,59.22,7
286,27.07,-322.87,3600,100010,46.13,7
287,-390.48,-112.00,3600,100008,118.28,8
288,138.41,200.34,3600,100006,106.99,8
289,-93.38,322.43,3600,100030,75.91,8
290,421.55,-278.27,3600,100021,56.66,7
291,-125.80,-118.11,3600,100027,126.23,9
292,307.96,-112.68,3600,100012,23.78,7
293,434.18,349.27,3600,100024,17.06,7
294,214.43,135.20,3600,100003,102.62,8
295,124.66,2.40,3600,100003,59.43,7
296,171.84,-470.52,3600,100015,134.78,9
297,99.71,-361.00,3600,100015,20.62,7
298,-304.10,277.41,3600,100025,31.33,7
299,235.31,-315.97,3600,100015,123.82,8
300,-187.01,-394.42,3600,100019,98.22,8
301,-397.77,-20.22,3600,100008,88.78,8
302,-300.28,-212.26,3600,100029,72.12,8
303,447.00,-278.08,3600,100021,32.37,7
304,278.46,436.35,3600,100004,40.36,7
305,-205.40,61.01,3600,100014,79.59,8
306,373.41,-267.15,3600,100021,106.07,8
307,129.36,332.55,3600,100006,52.77,7
308,273.30,-471.55,3600,100011,150.63,9
309,117.58,263.76,3600,100006,66.63,8
310,-215.71,-423.25,3600,100019,120.77,8
311,-327.28,-321.01,3600,100019,106.88,8
312,-56.96,-121.29,3600,100027,106.43,8
313,-399.31,-174.29,3600,100028,63.51,8
314,107.60,-395.83,3600,100015,48.52,7
315,249.72,-101.22,3600,100009,31.03,7
316,-105.76,-227.81,3600,100010,119.06,8
317,-431.77,401.55,3600,100005,127.95,9
318,381.23,174.85,3600,100022,103.93,8
319,-28.36,-207.57,3600,100010,99.00,8
320,-253.93,76.72,3600,100014,70.97,8
321,-373.92,249.44,3600,100025,46.47,7
322,-14.13,-307.51,3600,100010,2.39,7
323,-366.61,-206.83,3600,100028,45.83,7
324,-497.17,400.77,3600,100000,134.89,9
325,308.62,150.49,3600,100022,101.31,8
326,-324.59,-455.27,3600,100020,90.24,8
327,275.06,-387.04,3600,100011,163.66,9
328,-292.74,494.20,3600,100026,130.96,9
329,167.91,-34.17,3600,100002,62.46,7
330,392.32,211.91,3600,100022,142.05,9
331,-306.51,337.99,3600,100005,34.67,7
332,173.65,-176.15,3600,100002,83.86,8
333,32.51,-42.76,3600,100027,90.02,8
334,217.09,-39.93,3600,100002,84.31,8
335,-494.16,-231.32,3600,100028,93.98,8
336,193.37,-55.90,3600,100002,56.01,7
337,153.09,-280.85,3600,100015,76.85,8
338,14.35,-73.59,3600,100027,89.39,8
339,-449.53,-405.68,3600,100020,62.65,8
340,379.01,486.64,3600,100004,114.29,8
341,-215.72,-319.86,3600,100019,18.33,7
342,-61.01,353.78,3600,100030,117.70,8
343,286.19,-113.70,3600,100009,13.03,7
344,-73.45,-396.61,3600,100010,107.62,8
345,467.69,-390.77,3600,100007,76.73,8
346,-340.68,302.60,3600,100005,16.48,7
347,-104.32,-44.31,3600,100027,59.05,7
348,245.01,470.04,3600,100004,20.84,7
349,-411.47,-479.49,3600,100020,21.92,7
350,397.88,399.52,3600,100017,72.54,8
351,-80.86,-316.20,3600,100010,65.93,8
352,278.39,122.79,3600,100022,106.68,8
353,-38.51,-91.02,3600,100027,77.48,8
354,101.83,335.53,3600,100006,78.08,8
355,-297.77,303.23,3600,100005,39.92,7
356,-428.68,462.55,3600,100005,172.32,9
357,-115.49,-141.76,3600,100027,141.36,9
358,416.85,-396.76,3600,100011,60.20,7
359,375.60,-308.23,3600,100021,102.78,8
360,428.68,-410.35,3600,100011,46.60,7
361,468.39,8.80,3600,100001,101.82,8
362,-311.75,-212.81,3600,100029,81.58,8
363,-238.11,248.68,3600,100023,60.12,7
364,221.82,-149.49,3600,100009,75.77,8
365,-214.85,52.74,3600,100014,67.04,8
366,457.71,124.06,3600,100022,100.75,8
367,-67.13,-491.43,900,100010,192.65,9
368,-136.27,425.42,3600,100026,44.66,7
369,-235.38,301.02,3600,100016,44.51,7
370,-313.97,229.70,3600,100023,20.45,7
371,-493.05,198.10,3600,100000,70.20,8
372,-488.32,386.34,3600,100000,119.64,8
373,139.20,-351.77,3600,100015,23.80,7
374,175.69,370.05,3600,100006,68.30,8
375,47.72,-344.80,3600,100015,68.05,8
376,-277.02,-387.09,3600,100019,100.80,8
377,360.78,45.78,3600,100022,27.85,7
378,356.83,409.51,3600,100017,50.01,7
379,456.11,-325.86,3600,100007,39.72,7
380,-252.83,-139.84,3600,100029,113.84,8
381,127.88,-132.88,3600,100002,45.65,7
382,17.39,-121.20,3600,100027,127.52,9
383,194.09,-482.00,3600,100015,155.26,9
384,119.47,193.69,3600,100006,120.34,8
385,395.35,-258.59,3600,100021,87.56,8
386,223.98,-35.61,3600,100009,87.25,8
387,-323.34,-174.82,3600,100028,99.51,8
388,137.91,-318.00,3600,100015,37.32,7
389,-475.42,-361.89,3600,100020,113.49,8
390,-287.73,-114.72,3600,100014,123.53,8
391,-370.34,-486.84,3600,100020,53.09,7
392,245.15,30.55,3600,100003,79.55,8
393,-253.01,-275.36,3600,100029,25.45,7
394,397.06,344.11,3600,100024,54.37,7
395,-82.83,239.47,3600,100030,103.65,8
396,-407.51,-36.56,3600,100008,76.88,8
397,380.73,140.10,3600,100022,69.33,8
398,-285.26,-222.00,3600,100029,54.24,7
399,-41.73,-197.42,3600,100010,111.41,8
400,375.93,14.85,1800,100022,56.64,7
401,153.76,144.51,900,100003,101.05,8
402,298.71,-110.33,3600,100012,16.39,7
403,-177.55,136.66,3600,100014,155.96,9
404,364.19,33.71,3600,100022,38.40,7
405,-400.37,450.89,3600,100005,148.14,9
406,76.48,-456.62,3600,100015,115.49,8
407,17.72,424.10,3600,100006,197.06,9
408,284.14,-361.16,3600,100011,168.66,9
409,-267.43,97.11,3600,100014,90.85,8
410,319.10,-26.95,3600,100012,74.19,8
411,290.92,-373.19,3600,100011,156.38,9
412,275.90,425.51,3600,100004,50.13,7
413,-208.57,-252.04,3600,100029,32.23,7
414,-468.39,-387.84,3600,100020,88.15,8
415,115.89,-288.21,3600,100015,59.78,7
416,439.65,288.27,3600,100024,61.54,7
417,226.85,-194.01,3600,100009,106.75,8
418,-345.86,-409.87,3600,100020,83.97,8
419,359.44,-177.31,3600,100012,106.31,8
420,367.32,-358.20,3600,100011,113.17,8
421,-109.95,432.72,900,100026,71.30,8
422,57.29,208.62,3600,100018,140.25,9
423,-385.80,-499.95,3600,100020,51.14,7
424,-192.24,-468.35,3600,100019,168.36,9
425,-464.96,147.55,3600,100000,120.38,8
426,213.20,87.20,3600,100003,63.18,8
427,-65.26,-185.96,3600,100010,129.62,9
428,-419.62,-31.82,3600,100008,65.21,8
429,364.87,-172.37,900,100012,106.26,8
430,-253.52,-305.05,3600,100019,31.63,7
431,-398.88,85.00,3600,100008,151.41,9
432,-417.42,-357.71,3600,100020,100.14,8
433,489.54,-243.51,3600,100021,48.76,7
434,-355.53,64.25,3600,100014,108.92,8
435,-88.45,99.29,3600,100027,119.56,8
436,390.42,-187.51,3600,100001,122.38,8
437,-342.45,247.23,3600,100025,17.50,7
438,230.68,327.61,3600,100006,63.85,8
439,-106.07,192.49,3600,100030,124.09,8
440,-120.13,438.96,3600,100026,62.17,7
441,7.62,-459.91,3600,100015,155.59,9
442,68.08,-377.34,3600,100015,55.94,7
443,-162.85,-387.79,3600,100019,103.68,8
444,-393.73,-243.33,3600,100028,8.67,7
445,407.05,168.22,3600,100022,103.08,8
446,-144.63,58.64,3600,100027,117.44,8
447,-109.11,216.20,3600,100030,102.26,8
448,240.45,-53.12,3600,100009,63.24,8
449,58.20,340.80,3600,100006,120.54,8
450,203.57,-279.32,3600,100015,111.52,8
451,-456.11,228.30,3600,100000,45.35,7
452,469.21,-203.63,3600,100021,87.30,8
