ID,X,Y,Channel,UF,Connected EDs
209,-156.16,-490.93,3600,1001,296.12,10
210,101.43,270.69,3600,1002,212.61,9
211,433.27,-326.94,3600,1000,153.97,9
212,-12.28,295.23,3600,1002,100.10,8
213,465.68,-344.66,3600,1000,173.57,9
214,382.20,-133.97,3600,1000,291.01,10
215,247.64,-24.19,3600,1001,394.95,10
216,446.64,-377.67,3600,1000,144.53,9
217,123.19,218.67,3600,1002,241.83,9
218,-315.93,-217.72,3600,1001,210.25,9
219,-297.02,126.13,3600,1002,240.66,9
220,-373.33,-272.45,3600,1001,276.73,10
221,-486.13,-339.18,3600,1001,404.67,10
222,-38.15,148.55,3600,1002,149.30,9
223,-399.14,114.23,3600,1002,331.83,10
224,-106.25,-3.57,3600,1001,195.43,9
225,-206.82,-255.93,3600,1001,115.33,8
226,66.16,-309.29,3600,1001,204.90,9
227,-68.16,313.90,3600,1002,55.38,7
228,-143.62,497.97,3600,1002,221.53,9
229,23.55,-299.05,3600,1001,164.10,9
230,199.79,-172.38,3600,1000,265.37,10
231,146.71,-158.52,3600,1001,256.45,10
232,266.70,303.33,3600,1003,195.05,9
233,181.92,404.19,3600,1003,213.94,9
234,252.48,-202.07,3600,1000,219.92,9
235,-310.94,91.11,3600,1002,274.24,10
236,-398.55,-342.72,3600,1001,325.48,10
237,-363.83,89.12,3600,1002,316.08,10
238,389.55,445.50,3600,1003,9.10,7
239,425.22,-30.95,3600,1000,401.92,10
240,87.01,-331.16,3600,1001,234.36,9
241,-23.65,315.55,3600,1002,94.78,8
242,26.52,82.25,3600,1002,239.94,9
243,-274.76,-235.83,3600,1001,172.23,9
244,38.18,-483.35,3600,1000,277.40,10
245,-152.45,-294.29,3600,1001,105.78,8
246,-99.01,-192.83,3600,1001,9.71,7
247,145.13,-56.66,3600,1001,289.12,10
248,203.19,-167.11,3600,1000,268.87,10
249,259.21,-241.89,3600,1000,179.71,9
250,-483.82,345.12,3600,1002,378.64,10
251,100.76,-178.52,3600,1001,208.29,9
252,26.83,348.00,3600,1002,154.23,9
253,-243.77,-426.76,3600,1001,265.92,10
254,389.81,111.41,3600,1003,343.18,10
255,321.33,458.96,3600,1003,68.65,8
256,-156.04,-140.06,3600,1001,76.98,8
257,-476.14,-494.92,3600,1001,473.48,10
258,-207.11,208.26,3600,1002,119.23,8
259,7.41,-32.53,3600,1001,201.72,9
260,-309.02,-16.35,3600,1001,272.70,10
261,-456.61,-415.59,3600,1001,411.67,10
262,211.35,111.24,3600,1002,363.35,10
263,461.57,367.47,3600,1003,112.85,8
264,-24.05,257.28,3600,1002,89.61,8
265,-493.02,78.61,3600,1002,431.29,10
266,243.73,422.57,3600,1003,149.58,9
267,287.64,446.44,3600,1003,102.52,8
268,-225.10,-260.68,3600,1001,133.66,9
269,-404.96,246.73,3600,1002,295.68,10
270,-326.70,437.71,3600,1002,267.87,10
271,-403.32,481.11,3600,1002,355.45,10
272,-158.46,192.46,3600,1002,98.55,8
273,-65.60,154.03,3600,1002,132.83,9
274,100.49,-370.02,3600,1000,211.42,9
275,-122.00,-363.04,3600,1001,164.78,9
276,-385.54,380.68,3600,1002,292.79,10
277,-289.14,168.33,3600,1002,209.62,9
278,-187.66,443.22,3600,1002,181.36,9
279,-377.91,-461.74,3600,1001,377.74,10
280,-100.70,-288.43,3600,1001,89.63,8
281,-339.84,-191.75,3600,1001,233.43,9
282,-494.57,149.79,3600,1002,404.67,10
283,-38.05,-415.82,3600,1001,227.37,9
284,285.93,184.68,3600,1003,289.23,10
285,367.20,-437.33,3600,1000,64.12,8
286,27.07,-322.87,3600,1001,182.19,9
287,-390.48,-112.00,3600,1001,296.98,10
288,138.41,200.34,3600,1002,261.50,10
289,-93.38,322.43,3600,1002,47.01,7
290,421.55,-278.27,3600,1000,178.42,9
291,-125.80,-118.11,3600,1001,83.15,8
292,307.96,-112.68,3600,1000,302.43,10
293,434.18,349.27,3600,1003,114.28,8
