ID,X,Y,Channel,UF,Connected EDs
288,138.41,200.34,4000,1001,288.04,10
289,-93.38,322.43,4000,1000,123.95,8
290,421.55,-278.27,3200,1003,219.21,9
291,-125.80,-118.11,16000,1002,217.85,9
292,307.96,-112.68,4000,1001,206.21,9
293,434.18,349.27,3200,1001,278.43,10
294,214.43,135.20,4000,1001,192.71,9
295,124.66,2.40,4000,1001,281.38,10
296,171.84,-470.52,3200,1003,175.35,9
297,99.71,-361.00,16000,1003,121.18,8
298,-304.10,277.41,3200,1000,154.31,9
299,235.31,-315.97,4000,1003,36.77,7
300,-187.01,-394.42,3200,1002,106.14,8
301,-397.77,-20.22,8000,1000,336.16,10
302,-300.28,-212.26,4000,1002,234.99,9
303,447.00,-278.08,4000,1003,244.59,9
304,278.46,436.35,16000,1001,381.85,10
305,-205.40,61.01,4000,1000,163.80,9
306,373.41,-267.15,4000,1003,172.96,9
307,129.36,332.55,3200,1000,312.20,10
308,273.30,-471.55,4000,1003,187.16,9
309,117.58,263.76,3200,1000,282.55,10
310,-215.71,-423.25,3200,1002,146.31,9
311,-327.28,-321.01,8000,1002,228.17,9
312,-56.96,-121.29,4000,1002,217.28,9
313,-399.31,-174.29,3200,1002,339.88,10
314,107.60,-395.83,3200,1003,136.80,9
315,249.72,-101.22,8000,1003,202.20,9
316,-105.76,-227.81,4000,1002,106.74,8
317,-431.77,401.55,8000,1000,326.38,10
318,381.23,174.85,8000,1001,102.72,8
319,-28.36,-207.57,16000,1002,145.39,9
320,-253.93,76.72,8000,1000,169.55,9
321,-373.92,249.44,8000,1000,214.76,9
322,-14.13,-307.51,3200,1002,89.49,8
323,-366.61,-206.83,16000,1002,296.00,10
324,-497.17,400.77,8000,1000,381.95,10
325,308.62,150.49,4000,1001,117.28,8
326,-324.59,-455.27,3200,1002,255.51,10
327,275.06,-387.04,3200,1003,114.39,8
328,-292.74,494.20,4000,1000,305.15,10
329,167.91,-34.17,3200,1001,253.01,10
330,392.32,211.91,8000,1001,138.64,9
331,-306.51,337.99,16000,1000,187.82,9
332,173.65,-176.15,8000,1003,125.40,9
333,32.51,-42.76,4000,1003,307.07,10
334,217.09,-39.93,4000,1001,212.55,9
335,-494.16,-231.32,16000,1002,407.89,10
336,193.37,-55.90,16000,1001,241.14,9
337,153.09,-280.85,8000,1003,53.00,7
338,14.35,-73.59,8000,1002,284.55,10
339,-449.53,-405.68,3200,1002,357.23,10
