ID,X,Y,Channel,UF,Connected EDs
286,27.07,-322.87,3200,10002,261.13,10
287,-390.48,-112.00,4000,10002,258.68,10
288,138.41,200.34,4000,10001,275.80,10
289,-93.38,322.43,4000,10004,92.96,8
290,421.55,-278.27,3200,10000,127.31,9
291,-125.80,-118.11,16000,10002,227.29,9
292,307.96,-112.68,4000,10000,194.57,9
293,434.18,349.27,3200,10001,79.01,8
294,214.43,135.20,4000,10001,236.01,9
295,124.66,2.40,4000,10000,354.39,10
296,171.84,-470.52,3200,10000,206.26,9
297,99.71,-361.00,16000,10000,205.05,9
298,-304.10,277.41,3200,10003,105.42,8
299,235.31,-315.97,4000,10000,62.85,8
300,-187.01,-394.42,3200,10002,89.73,8
301,-397.77,-20.22,8000,10003,236.19,9
302,-300.28,-212.26,4000,10002,124.78,8
303,447.00,-278.08,4000,10000,152.25,9
304,278.46,436.35,16000,10001,202.97,9
305,-205.40,61.01,4000,10003,133.20,9
306,373.41,-267.15,4000,10000,85.71,8
307,129.36,332.55,3200,10001,279.82,10
308,273.30,-471.55,4000,10000,166.35,9
309,117.58,263.76,3200,10001,286.20,10
310,-215.71,-423.25,3200,10002,106.83,8
311,-327.28,-321.01,8000,10002,93.32,8
312,-56.96,-121.29,4000,10002,264.65,10
313,-399.31,-174.29,3200,10002,219.04,9
314,107.60,-395.83,3200,10000,209.67,9
315,249.72,-101.22,8000,10000,211.22,9
316,-105.76,-227.81,4000,10002,156.78,9
317,-431.77,401.55,8000,10004,258.72,10
318,381.23,174.85,8000,10001,104.02,8
319,-28.36,-207.57,16000,10002,233.42,9
320,-253.93,76.72,8000,10003,102.35,8
321,-373.92,249.44,8000,10003,126.79,9
322,-14.13,-307.51,3200,10002,220.12,9
323,-366.61,-206.83,16000,10002,173.03,9
324,-497.17,400.77,8000,10003,318.78,10
325,308.62,150.49,4000,10001,157.70,9
326,-324.59,-455.27,3200,10002,164.47,9
327,275.06,-387.04,3200,10000,83.16,8
328,-292.74,494.20,4000,10004,173.72,9
329,167.91,-34.17,3200,10000,302.03,10
330,392.32,211.91,8000,10001,65.51,8
331,-306.51,337.99,16000,10004,133.97,9
332,173.65,-176.15,8000,10000,180.16,9
333,32.51,-42.76,4000,10003,373.83,10
334,217.09,-39.93,4000,10000,278.88,10
335,-494.16,-231.32,16000,10002,274.21,10
336,193.37,-55.90,16000,10000,271.81,10
337,153.09,-280.85,8000,10000,146.77,9
338,14.35,-73.59,8000,10002,348.45,10
339,-449.53,-405.68,3200,10002,232.68,9
340,379.01,486.64,4000,10001,211.61,9
341,-215.72,-319.86,8000,10002,18.38,7
342,-61.01,353.78,4000,10004,115.14,8
343,286.19,-113.70,16000,10000,193.60,9
344,-73.45,-396.61,4000,10002,178.78,9
345,467.69,-390.77,3200,10000,189.69,9
346,-340.68,302.60,8000,10003,143.70,9
347,-104.32,-44.31,4000,10003,276.74,10
348,245.01,470.04,3200,10001,250.19,10
349,-411.47,-479.49,16000,10002,239.95,9
350,397.88,399.52,16000,10001,123.19,8
351,-80.86,-316.20,16000,10002,153.16,9
352,278.39,122.79,16000,10001,198.16,9
353,-38.51,-91.02,8000,10002,299.56,10
354,101.83,335.53,4000,10004,279.00,10
355,-297.77,303.23,4000,10003,128.51,9
356,-428.68,462.55,8000,10004,270.96,10
357,-115.49,-141.76,3200,10002,212.37,9
358,416.85,-396.76,3200,10000,149.34,9
359,375.60,-308.23,3200,10000,78.10,8
360,428.68,-410.35,3200,10000,167.01,9
361,468.39,8.80,16000,10001,275.42,10
362,-311.75,-212.81,4000,10002,130.79,9
363,-238.11,248.68,16000,10003,77.30,8
364,221.82,-149.49,3200,10000,174.72,9
365,-214.85,52.74,4000,10003,136.49,9
366,457.71,124.06,4000,10001,161.75,9
367,-67.13,-491.43,3200,10002,240.69,9
368,-136.27,425.42,16000,10004,71.20,8
369,-235.38,301.02,8000,10004,88.36,8
370,-313.97,229.70,8000,10003,68.43,8
371,-493.05,198.10,3200,10003,224.72,9
372,-488.32,386.34,16000,10003,302.39,10
373,139.20,-351.77,3200,10000,164.53,9
374,175.69,370.05,8000,10001,246.28,9
375,47.72,-344.80,3200,10000,252.64,10
376,-277.02,-387.09,8000,10002,81.39,8
377,360.78,45.78,8000,10001,234.60,9
378,356.83,409.51,8000,10001,141.00,9
379,456.11,-325.86,16000,10000,159.72,9
380,-252.83,-139.84,3200,10002,179.15,9
381,127.88,-132.88,4000,10000,243.07,9
382,17.39,-121.20,4000,10002,319.26,10
383,194.09,-482.00,4000,10000,203.30,9
384,119.47,193.69,4000,10001,295.84,10
385,395.35,-258.59,4000,10000,109.15,8
386,223.98,-35.61,3200,10000,281.15,10
387,-323.34,-174.82,8000,10002,168.75,9
388,137.91,-318.00,16000,10000,159.99,9
389,-475.42,-361.89,8000,10002,245.37,9
