ID,X,Y,Channel,UF,Connected EDs
308,273.30,-471.55,4000,50003,48.92,7
309,117.58,263.76,3200,50004,149.42,9
310,-215.71,-423.25,3200,50013,57.37,7
311,-327.28,-321.01,8000,50013,116.27,8
312,-56.96,-121.29,4000,50012,152.51,9
313,-399.31,-174.29,3200,50015,201.22,9
314,107.60,-395.83,3200,50003,215.57,9
315,249.72,-101.22,8000,50006,140.82,9
316,-105.76,-227.81,4000,50012,200.89,9
317,-431.77,401.55,8000,50014,43.89,7
318,381.23,174.85,8000,50010,142.76,9
319,-28.36,-207.57,16000,50012,120.94,8
320,-253.93,76.72,8000,50002,88.79,8
321,-373.92,249.44,8000,50014,141.98,9
322,-14.13,-307.51,3200,50012,169.55,9
323,-366.61,-206.83,16000,50015,200.65,9
324,-497.17,400.77,8000,50014,108.39,8
325,308.62,150.49,4000,50008,127.05,9
326,-324.59,-455.27,3200,50013,60.32,7
327,275.06,-387.04,3200,50003,74.37,8
328,-292.74,494.20,4000,50014,141.60,9
329,167.91,-34.17,3200,50006,79.39,8
330,392.32,211.91,8000,50005,154.78,9
331,-306.51,337.99,16000,50014,98.06,8
332,173.65,-176.15,8000,50012,86.71,8
333,32.51,-42.76,4000,50001,61.07,7
334,217.09,-39.93,4000,50006,117.80,8
335,-494.16,-231.32,16000,50013,293.18,10
336,193.37,-55.90,16000,50006,89.76,8
337,153.09,-280.85,8000,50012,127.75,9
338,14.35,-73.59,8000,50001,93.20,8
339,-449.53,-405.68,3200,50013,177.39,9
340,379.01,486.64,4000,50005,146.94,9
341,-215.72,-319.86,8000,50013,118.78,8
342,-61.01,353.78,4000,50007,64.19,8
343,286.19,-113.70,16000,50006,178.52,9
344,-73.45,-396.61,4000,50013,201.49,9
345,467.69,-390.77,3200,50009,36.94,7
346,-340.68,302.60,8000,50014,100.51,8
347,-104.32,-44.31,4000,50015,136.26,9
348,245.01,470.04,3200,50004,126.19,9
349,-411.47,-479.49,16000,50013,149.15,9
350,397.88,399.52,16000,50005,89.00,8
351,-80.86,-316.20,16000,50013,220.33,9
352,278.39,122.79,16000,50008,87.72,8
353,-38.51,-91.02,8000,50001,129.07,9
354,101.83,335.53,4000,50007,129.82,9
355,-297.77,303.23,4000,50014,126.51,9
356,-428.68,462.55,8000,50014,82.05,8
357,-115.49,-141.76,3200,50015,154.52,9
358,416.85,-396.76,3200,50009,59.25,7
359,375.60,-308.23,3200,50009,95.40,8
360,428.68,-410.35,3200,50009,63.09,8
361,468.39,8.80,16000,50010,54.92,7
362,-311.75,-212.81,4000,50015,176.99,9
363,-238.11,248.68,16000,50000,75.42,8
364,221.82,-149.49,3200,50006,128.05,9
365,-214.85,52.74,4000,50002,82.64,8
366,457.71,124.06,4000,50010,93.22,8
367,-67.13,-491.43,3200,50011,191.43,9
368,-136.27,425.42,16000,50007,126.76,9
369,-235.38,301.02,8000,50000,127.67,9
370,-313.97,229.70,8000,50000,84.85,8
371,-493.05,198.10,3200,50014,218.69,9
372,-488.32,386.34,16000,50014,99.15,8
373,139.20,-351.77,3200,50012,187.68,9
374,175.69,370.05,8000,50004,72.89,8
375,47.72,-344.80,3200,50012,177.73,9
376,-277.02,-387.09,8000,50013,37.00,7
377,360.78,45.78,8000,50010,61.59,7
378,356.83,409.51,8000,50005,67.69,8
379,456.11,-325.86,16000,50009,29.17,7
380,-252.83,-139.84,3200,50015,89.87,8
381,127.88,-132.88,4000,50006,48.52,7
382,17.39,-121.20,4000,50012,85.92,8
383,194.09,-482.00,4000,50003,126.92,9
384,119.47,193.69,4000,50008,130.57,9
385,395.35,-258.59,4000,50009,115.35,8
386,223.98,-35.61,3200,50006,125.86,9
387,-323.34,-174.82,8000,50015,149.17,9
388,137.91,-318.00,16000,50012,155.09,9
389,-475.42,-361.89,8000,50013,211.63,9
390,-287.73,-114.72,3200,50015,79.50,8
391,-370.34,-486.84,16000,50011,111.89,8
392,245.15,30.55,4000,50008,75.42,8
393,-253.01,-275.36,4000,50013,149.87,9
394,397.06,344.11,16000,50005,73.79,8
395,-82.83,239.47,8000,50007,171.70,9
396,-407.51,-36.56,3200,50002,142.40,9
397,380.73,140.10,8000,50010,110.09,8
398,-285.26,-222.00,8000,50015,176.94,9
399,-41.73,-197.42,4000,50012,131.38,9
400,375.93,14.85,3200,50010,51.45,7
401,153.76,144.51,3200,50008,70.67,8
402,298.71,-110.33,4000,50006,190.50,9
403,-177.55,136.66,4000,50000,81.42,8
404,364.19,33.71,4000,50010,57.85,7
405,-400.37,450.89,8000,50014,61.31,7
