ID,X,Y,Channel,UF,Connected EDs
2476,145.16,318.74,400,10021,70.90,8
2477,-347.85,463.99,800,10119,41.65,7
2478,267.97,-142.28,1600,10045,29.88,7
2479,-17.89,83.24,1600,10079,39.05,7
2480,286.98,181.04,1600,10053,32.55,7
2481,-104.70,-217.58,320,10070,40.82,7
2482,9.32,-205.22,320,10096,53.21,7
2483,140.11,-11.15,320,10073,26.94,7
2484,446.98,-120.21,400,10044,51.46,7
2485,-229.53,-140.27,400,10049,43.07,7
2486,-335.62,-495.11,800,10099,26.98,7
2487,304.41,-342.96,800,10088,12.51,7
2488,-383.40,425.02,400,10119,35.77,7
2489,-356.86,-92.88,800,10003,72.69,8
2490,-356.78,-305.90,320,10031,20.22,7
2491,-161.64,89.40,1600,10038,46.16,7
2492,-316.48,-401.28,400,10028,50.19,7
2493,-460.21,238.83,320,10034,2.38,7
2494,396.28,185.81,800,10103,74.05,8
2495,22.36,456.28,400,10093,32.20,7
2496,-451.02,-379.33,400,10050,16.63,7
2497,-105.67,425.08,320,10109,69.39,8
2498,203.67,-458.32,320,10072,35.96,7
2499,-129.27,-315.18,1600,10095,46.25,7
2500,121.03,-171.96,800,10064,59.86,7
2501,52.37,166.39,1600,10094,20.60,7
2502,266.13,349.91,1600,10080,37.99,7
2503,-225.33,389.70,320,10089,17.19,7
2504,-227.95,285.98,400,10115,112.99,8
2505,149.22,-191.67,800,10091,68.06,8
2506,-113.88,-142.69,400,10022,28.52,7
2507,-372.08,251.64,400,10043,24.69,7
2508,-473.24,-44.69,400,10003,54.76,7
2509,350.61,326.04,320,10100,83.37,8
2510,-418.42,-52.93,1600,10003,3.74,7
2511,6.65,499.44,320,10081,20.53,7
2512,21.13,265.57,400,10021,67.91,8
2513,134.32,-459.76,400,10019,54.73,7
2514,-13.65,-187.71,800,10096,32.48,7
2515,-475.82,461.51,400,10005,27.98,7
2516,18.31,-152.36,320,10055,24.99,7
2517,-366.90,-24.44,400,10058,27.03,7
2518,172.97,2.31,1600,10086,22.10,7
2519,-245.49,-147.08,320,10065,30.47,7
2520,-479.12,-65.50,800,10003,60.06,7
2521,-384.72,441.16,800,10119,19.68,7
2522,376.07,-37.72,1600,10039,52.52,7
2523,-13.22,-403.40,1600,10111,75.61,8
2524,487.19,82.95,400,10066,8.46,7
2525,-226.42,107.13,400,10113,31.72,7
2526,368.30,-374.56,320,10008,3.37,7
2527,320.33,-241.46,800,10060,68.45,8
2528,23.99,431.50,320,10093,53.50,7
2529,182.97,-313.99,1600,10059,22.12,7
2530,167.98,-293.11,400,10059,39.34,7
2531,-399.94,-177.83,400,10027,57.51,7
2532,31.58,-301.76,1600,10056,45.67,7
2533,228.68,185.02,1600,10033,23.51,7
2534,466.02,172.22,400,10035,74.49,8
2535,15.64,445.79,800,10093,36.99,7
2536,-473.22,314.09,800,10118,44.07,7
2537,385.56,134.42,400,10087,92.79,8
2538,-280.11,-341.59,400,10028,21.40,7
2539,-443.46,341.38,320,10025,54.44,7
2540,-253.90,9.36,1600,10046,18.86,7
2541,370.17,109.42,800,10087,86.68,8
2542,-64.60,-359.00,400,10095,43.87,7
2543,-37.09,369.68,1600,10109,28.38,7
2544,87.02,335.70,320,10021,31.47,7
2545,-205.91,-148.66,320,10065,58.81,7
2546,108.28,-121.88,400,10064,92.00,8
2547,-452.09,-236.32,800,10027,39.01,7
2548,246.07,-16.43,800,10086,74.55,8
2549,-124.26,40.11,800,10038,47.15,7
2550,-308.58,286.21,320,10010,39.16,7
2551,-286.02,156.38,800,10048,36.44,7
2552,58.71,-408.22,400,10117,34.34,7
2553,-398.31,54.70,800,10098,42.93,7
2554,-170.31,-358.28,800,10013,16.67,7
2555,-270.10,-64.19,400,10037,22.23,7
2556,-424.09,-455.91,320,10101,49.28,7
2557,236.01,-408.01,800,10072,47.13,7
2558,-469.48,338.06,400,10025,60.50,7
2559,-16.55,-286.20,800,10085,69.71,8
2560,277.75,-94.78,1600,10045,36.44,7
2561,81.42,119.20,400,10094,34.83,7
2562,494.50,-322.09,320,10017,23.77,7
2563,48.58,-220.40,800,10064,27.35,7
2564,472.34,109.28,400,10035,11.85,7
2565,-268.19,339.18,320,10069,69.22,8
2566,342.61,415.09,320,10032,19.87,7
2567,331.53,151.10,1600,10068,61.16,7
2568,-415.86,181.63,320,10034,74.26,8
2569,320.32,-334.92,1600,10088,24.79,7
2570,-403.40,442.83,400,10119,22.42,7
2571,-340.89,24.24,1600,10029,22.26,7
2572,377.99,18.74,800,10087,76.34,8
2573,188.66,-432.68,400,10072,8.88,7
2574,-445.97,-460.34,1600,10050,65.43,8
2575,61.12,-228.53,1600,10064,24.64,7
2576,4.02,-385.92,320,10111,52.76,7
2577,-9.00,445.61,400,10093,34.68,7
2578,69.97,-470.25,800,10019,10.48,7
2579,-12.99,350.06,800,10109,55.69,7
2580,117.85,446.67,800,10016,74.56,8
2581,-346.10,-394.23,320,10101,52.82,7
2582,-190.84,483.77,800,10074,44.24,7
2583,142.32,172.43,400,10047,12.66,7
2584,-244.91,226.46,400,10048,61.72,7
2585,-22.86,-212.42,320,10096,24.12,7
2586,38.37,291.60,320,10021,39.84,7
2587,14.70,-217.40,320,10064,58.45,7
2588,-357.87,352.57,320,10069,32.13,7
2589,-48.82,-160.42,320,10067,14.54,7
2590,425.32,457.43,400,10026,32.84,7
2591,-157.72,-388.67,320,10013,48.94,7
2592,-216.52,-79.51,320,10037,34.24,7
2593,243.42,-437.19,800,10040,50.72,7
2594,-229.31,-182.10,1600,10065,30.38,7
2595,337.62,295.03,400,10080,73.99,8
2596,176.01,-166.60,800,10091,72.54,8
2597,128.49,348.10,400,10021,67.52,8
2598,26.58,490.23,800,10093,29.04,7
2599,-45.59,-58.59,320,10108,51.85,7
2600,-267.70,-133.27,400,10049,4.51,7
2601,456.86,209.00,320,10103,63.81,8
2602,287.19,492.48,800,10114,6.55,7
2603,101.28,235.90,800,10021,75.20,8
2604,-412.19,-493.41,400,10101,78.50,8
2605,-199.20,344.21,800,10089,66.00,8
2606,301.36,20.22,320,10020,96.25,8
2607,-406.47,-351.29,400,10084,35.03,7
2608,168.29,175.29,400,10047,21.57,7
2609,-404.37,-370.31,1600,10050,47.66,7
2610,362.54,-138.01,800,10112,19.39,7
2611,86.87,-181.15,1600,10064,29.31,7
2612,-77.46,-393.96,1600,10095,48.62,7
2613,178.70,207.32,320,10033,42.93,7
2614,497.66,295.13,320,10090,87.52,8
2615,134.52,-404.07,400,10092,41.96,7
2616,-433.58,397.29,1600,10041,40.05,7
2617,331.72,490.82,800,10114,44.82,7
2618,-54.89,159.12,1600,10078,63.76,8
2619,-451.26,254.74,1600,10034,16.21,7
2620,-406.22,117.28,400,10098,27.43,7
2621,5.54,-295.85,320,10056,67.42,8
2622,126.31,126.69,320,10047,43.62,7
2623,239.56,-194.61,400,10091,54.30,7
2624,88.71,-196.95,800,10064,19.13,7
2625,-55.54,437.57,400,10109,42.19,7
2626,-355.59,-496.01,800,10099,36.14,7
2627,-135.42,335.71,800,10115,96.54,8
2628,233.46,-219.18,1600,10060,33.89,7
2629,277.63,-170.44,320,10045,58.91,7
2630,451.49,-76.66,800,10039,35.58,7
2631,-12.65,428.89,400,10109,42.82,7
2632,-157.95,55.20,800,10107,41.56,7
2633,-197.21,-205.24,400,10065,68.77,8
2634,470.86,383.47,320,10090,45.08,7
2635,-65.95,-172.08,320,10022,29.63,7
2636,493.17,-27.67,320,10039,70.23,8
2637,-50.41,336.91,400,10109,61.32,7
2638,396.82,70.37,320,10087,46.03,7
2639,-496.82,-152.00,800,10027,117.01,8
2640,364.28,-200.51,400,10044,70.40,8
2641,-157.35,286.84,400,10115,57.22,7
2642,-474.82,-371.11,1600,10104,31.73,7
2643,-165.59,-68.32,400,10110,50.61,7
2644,449.02,-97.46,800,10039,51.52,7
2645,366.69,336.59,400,10100,64.15,8
2646,221.92,329.76,1600,10080,47.16,7
2647,81.15,-220.65,1600,10064,16.81,7
2648,-223.92,-323.82,400,10051,31.40,7
2649,-248.17,-320.65,320,10030,26.08,7
2650,57.15,-456.37,1600,10019,25.89,7
2651,-214.20,-113.72,1600,10037,58.52,7
2652,443.34,-88.54,1600,10039,41.04,7
2653,-343.92,245.87,400,10010,45.68,7
2654,163.57,194.90,320,10047,34.52,7
2655,-445.47,61.59,320,10098,66.91,8
2656,273.42,-216.49,400,10060,37.57,7
2657,464.64,364.66,320,10090,30.86,7
2658,492.77,-359.26,1600,10017,14.05,7
2659,91.27,-107.43,800,10073,83.32,8
2660,37.77,449.72,800,10093,48.12,7
2661,283.76,-264.48,400,10060,35.91,7
2662,316.60,-321.14,1600,10088,35.72,7
2663,478.33,-165.06,320,10044,51.98,7
2664,71.74,498.51,400,10093,74.58,8
2665,67.70,-446.96,1600,10019,24.57,7
2666,-99.76,326.46,800,10115,90.27,8
2667,-437.46,291.10,800,10025,3.84,7
2668,-495.80,283.86,800,10118,8.67,7
2669,-377.97,-124.87,320,10003,80.19,8
2670,-80.78,412.90,320,10109,41.73,7
2671,260.04,196.66,1600,10053,30.69,7
2672,-12.87,13.26,1600,10079,31.49,7
2673,125.69,-8.41,400,10073,21.59,7
2674,10.12,-436.66,400,10012,75.98,8
2675,-410.55,131.03,400,10098,41.08,7
2676,-269.63,-468.73,800,10099,62.74,8
2677,154.79,-406.19,1600,10092,35.68,7
2678,443.88,-401.98,320,10120,44.66,7
2679,-126.29,-279.95,800,10036,38.16,7
2680,-303.89,139.27,800,10048,59.17,7
2681,468.23,-100.69,320,10039,64.68,8
2682,475.87,386.44,800,10090,50.87,7
2683,-337.63,12.13,320,10011,23.19,7
2684,183.80,-477.75,1600,10072,53.97,7
2685,-296.25,-388.30,400,10028,28.29,7
2686,276.74,-157.93,400,10045,47.71,7
2687,-323.82,496.87,320,10082,74.50,8
2688,-133.28,440.75,320,10074,41.03,7
2689,-158.87,-185.55,1600,10022,68.26,8
2690,190.67,10.56,400,10086,14.38,7
2691,453.11,-21.21,1600,10039,39.62,7
2692,412.21,-45.35,1600,10039,15.72,7
2693,-115.43,117.02,400,10038,30.57,7
2694,-151.47,-199.17,400,10022,67.44,8
2695,-124.18,4.58,400,10110,55.65,7
2696,-465.86,-218.69,1600,10027,54.82,7
2697,223.73,-42.51,1600,10086,76.89,8
2698,7.14,324.22,320,10021,70.45,8
2699,-111.44,-334.65,800,10095,22.02,7
2700,-9.97,356.02,320,10109,52.48,7
2701,-269.22,309.13,800,10010,80.16,8
2702,-129.17,221.34,400,10115,18.91,7
2703,-102.68,-394.08,800,10095,38.06,7
2704,435.93,-45.55,400,10039,10.51,7
2705,-3.20,330.27,1600,10109,77.71,8
2706,-330.63,364.41,800,10069,4.96,7
2707,-315.98,88.14,320,10106,67.12,8
2708,-304.47,-404.72,400,10028,46.65,7
2709,-352.22,-16.15,320,10058,10.17,7
2710,-85.51,473.88,400,10081,75.12,8
2711,-308.25,-295.34,400,10031,31.36,7
2712,-52.20,75.49,1600,10079,45.80,7
2713,-341.49,472.80,800,10119,49.45,7
2714,-13.77,408.74,320,10109,30.27,7
2715,-385.21,-94.46,400,10003,51.38,7
2716,-252.09,74.91,400,10106,12.30,7
2717,162.35,258.93,1600,10033,78.50,8
2718,34.28,454.45,1600,10093,42.50,7
2719,-269.57,-397.77,400,10028,38.34,7
2720,-408.08,16.72,400,10029,45.88,7
2721,309.44,208.47,320,10053,24.33,7
2722,-163.92,-343.73,800,10013,17.66,7
2723,84.07,-185.22,800,10064,24.38,7
2724,437.97,301.01,800,10103,49.19,7
2725,246.32,415.80,400,10083,57.75,7
2726,-115.07,-336.29,800,10095,21.24,7
2727,387.96,326.06,1600,10090,55.83,7
2728,479.13,-139.65,320,10044,59.58,7
2729,-334.41,90.78,1600,10098,54.25,7
2730,335.89,182.70,400,10053,58.96,7
2731,-19.93,-7.86,800,10079,52.08,7
2732,-171.09,328.22,800,10089,92.90,8
2733,253.24,-87.71,320,10045,30.87,7
2734,-349.62,-149.74,400,10024,72.69,8
2735,-43.75,-403.42,400,10095,79.90,8
2736,-332.34,-18.48,400,10058,13.44,7
2737,-46.02,-130.52,400,10067,19.23,7
2738,-0.77,-151.39,320,10055,6.40,7
2739,-1.08,14.19,800,10079,34.82,7
2740,100.85,-149.92,1600,10064,63.43,8
2741,-280.51,330.15,400,10069,63.53,8
2742,46.60,-340.94,800,10056,9.86,7
2743,-470.02,412.30,320,10005,31.29,7
2744,328.14,-437.32,1600,10002,41.46,7
2745,-72.69,18.93,800,10079,59.57,7
2746,442.27,186.59,320,10103,75.78,8
2747,120.94,-359.43,1600,10092,40.97,7
2748,-374.33,139.80,400,10098,45.56,7
2749,490.75,-361.28,1600,10017,15.83,7
2750,-53.39,239.57,800,10078,37.05,7
2751,85.16,459.06,1600,10093,87.78,8
2752,-284.15,5.66,800,10011,31.36,7
2753,174.77,35.64,800,10086,15.35,7
2754,45.97,-136.22,800,10055,55.52,7
2755,267.44,291.09,320,10080,20.92,7
2756,-414.51,233.35,400,10043,40.80,7
2757,385.06,-145.71,400,10112,42.25,7
2758,-445.90,-20.03,800,10003,44.81,7
2759,71.76,-29.28,800,10014,35.86,7
2760,103.60,417.33,1600,10016,101.34,8
2761,485.53,2.49,1600,10066,72.10,8
2762,-302.39,218.34,400,10048,74.34,8
2763,68.75,-106.89,1600,10009,72.39,8
2764,352.19,439.08,400,10057,22.13,7
2765,-301.68,206.52,800,10048,65.82,8
2766,-436.62,292.01,1600,10025,4.62,7
2767,115.02,177.07,800,10047,38.34,7
2768,-192.75,231.17,320,10115,68.44,8
2769,139.26,-197.07,800,10064,67.80,8
2770,-390.00,406.53,800,10041,20.75,7
2771,-179.69,392.06,320,10089,43.99,7
2772,-10.33,-410.33,400,10111,76.64,8
2773,-335.30,158.42,320,10098,81.58,8
2774,-124.64,10.61,320,10110,58.02,7
2775,449.81,208.93,400,10103,59.51,7
2776,-184.66,272.31,800,10115,68.10,8
2777,-85.78,-112.66,1600,10004,39.28,7
2778,367.40,194.58,320,10103,78.96,8
2779,300.54,-166.16,1600,10112,63.19,8
2780,-295.60,-56.15,320,10071,16.26,7
2781,25.58,264.15,320,10021,65.31,8
2782,-150.74,-246.17,320,10036,69.05,8
2783,391.28,-81.48,400,10039,46.93,7
2784,326.41,293.89,1600,10080,63.44,8
2785,200.62,243.69,320,10033,41.89,7
2786,-218.64,-440.97,400,10052,87.41,8
2787,154.10,-26.75,1600,10073,34.00,7
2788,203.92,-159.35,400,10045,61.65,7
2789,-15.09,-358.81,1600,10111,69.46,8
2790,68.83,-154.42,800,10064,52.16,7
2791,59.28,371.17,1600,10021,66.65,8
2792,-58.21,-279.57,400,10036,30.38,7
2793,-86.03,-388.29,320,10095,38.90,7
2794,-455.43,438.12,400,10005,33.85,7
2795,-314.22,138.74,800,10048,68.82,8
2796,-464.07,420.10,400,10005,30.33,7
2797,158.39,74.20,320,10023,33.10,7
2798,168.18,-221.88,800,10091,36.33,7
2799,-127.44,263.03,800,10115,23.43,7
2800,-89.22,-168.14,320,10022,6.93,7
2801,392.85,391.14,400,10100,30.87,7
2802,-360.93,-167.08,320,10024,71.70,8
2803,139.12,246.89,1600,10047,84.79,8
2804,57.69,291.45,320,10021,23.17,7
2805,-229.85,477.24,400,10082,41.60,7
2806,226.30,-486.83,400,10116,60.51,7
2807,-258.51,171.56,1600,10048,10.27,7
2808,-270.08,-160.26,800,10065,18.22,7
2809,59.01,212.30,1600,10018,47.02,7
2810,-470.72,-376.92,800,10050,31.23,7
2811,345.13,-484.07,800,10063,35.11,7
2812,32.15,-345.01,400,10056,24.77,7
2813,-60.40,294.11,800,10115,84.32,8
2814,-41.24,-148.20,1600,10067,1.32,7
2815,-83.96,121.94,1600,10038,47.54,7
2816,-487.94,-151.75,1600,10027,111.01,8
2817,28.17,89.73,320,10102,60.10,7
2818,118.49,319.65,1600,10021,45.13,7
2819,486.93,-121.34,320,10044,76.05,8
2820,-381.60,-92.06,1600,10003,52.21,7
2821,81.73,-246.93,1600,10064,41.58,7
2822,436.20,285.22,1600,10103,34.84,7
2823,123.59,-275.17,1600,10042,83.28,8
2824,-442.14,183.59,800,10034,60.38,7
2825,-216.41,-400.37,1600,10013,64.75,8
2826,-13.44,-388.31,800,10111,70.10,8
2827,202.69,139.87,320,10015,24.53,7
2828,90.39,-241.65,320,10064,39.63,7
2829,317.82,-254.72,1600,10060,66.08,8
2830,257.55,-136.32,400,10045,19.44,7
2831,320.36,445.41,320,10032,28.60,7
2832,399.10,381.60,400,10100,20.91,7
2833,-367.16,5.19,320,10029,20.97,7
2834,-339.32,63.05,800,10029,44.22,7
2835,40.32,346.64,400,10021,53.28,7
2836,41.90,-166.80,400,10064,49.87,7
2837,391.74,-464.10,800,10061,50.98,7
2838,331.30,126.28,400,10068,52.23,7
2839,90.51,-55.90,320,10073,39.87,7
2840,228.38,-298.35,1600,10059,26.01,7
2841,-225.81,-477.99,1600,10052,98.95,8
2842,-426.93,421.12,1600,10041,47.13,7
2843,157.17,-446.05,400,10072,40.86,7
2844,-33.90,-285.37,1600,10085,52.68,7
2845,458.62,254.95,320,10103,43.43,7
2846,50.77,-203.14,800,10064,21.61,7
2847,-245.39,-311.41,800,10030,22.63,7
2848,98.32,-480.11,320,10019,21.72,7
2849,-299.61,110.40,800,10113,61.02,7
2850,-452.27,-161.22,400,10027,82.45,8
2851,-241.24,112.97,400,10113,21.10,7
2852,-84.81,186.05,400,10062,47.08,7
2853,-46.77,-156.78,400,10067,10.42,7
2854,496.45,309.31,320,10090,77.32,8
2855,-397.27,267.93,400,10043,5.93,7
2856,-444.36,-181.30,320,10027,61.07,7
2857,-158.24,73.31,1600,10038,44.63,7
2858,163.78,-328.37,1600,10092,42.71,7
2859,112.08,-127.99,400,10064,88.08,8
2860,-495.52,-80.25,1600,10003,79.43,8
2861,98.53,178.51,400,10094,46.76,7
2862,-285.41,-406.30,800,10028,43.80,7
2863,251.77,46.93,400,10020,40.00,7
2864,-157.10,43.38,800,10107,42.18,7
2865,-351.34,146.11,1600,10098,61.94,7
2866,209.38,201.75,400,10033,13.51,7
2867,66.95,-456.48,1600,10019,17.63,7
2868,113.12,207.30,800,10047,58.14,7
2869,179.17,-180.62,400,10091,58.37,7
2870,-144.38,-176.14,1600,10022,51.68,7
2871,-129.14,422.39,320,10074,49.50,7
2872,499.07,-363.02,320,10017,19.69,7
2873,-186.68,388.75,800,10089,38.84,7
2874,470.79,-268.35,320,10075,16.68,7
2875,-62.42,-119.68,400,10067,36.72,7
2876,172.29,-410.30,800,10072,24.05,7
2877,-274.29,156.65,800,10048,25.11,7
2878,-147.58,-230.23,1600,10036,74.71,8
2879,150.77,448.94,800,10016,44.59,7
2880,-178.87,-195.44,400,10065,82.56,8
2881,-88.76,175.42,400,10062,41.82,7
2882,-320.14,174.49,320,10048,70.17,8
2883,-457.83,487.81,400,10054,57.58,7
2884,-48.58,458.60,320,10081,50.12,7
2885,-95.97,-103.82,800,10004,30.51,7
2886,-497.24,-431.53,800,10050,63.64,8
2887,-196.77,-205.82,1600,10065,69.43,8
2888,147.22,146.60,800,10047,16.64,7
2889,198.51,-202.63,1600,10091,31.79,7
2890,-430.82,118.50,400,10098,47.84,7
2891,263.70,-470.25,1600,10116,31.14,7
2892,-119.38,-290.39,320,10085,33.93,7
2893,-365.49,-248.22,320,10027,49.80,7
2894,277.15,203.20,320,10053,13.40,7
2895,151.45,-392.77,1600,10092,23.55,7
2896,406.06,-390.01,800,10120,36.57,7
2897,-249.64,-86.78,400,10037,20.95,7
2898,-248.69,-439.55,1600,10028,85.01,8
2899,22.03,258.96,400,10078,64.14,8
2900,241.69,328.13,1600,10080,28.88,7
2901,-234.10,91.84,1600,10106,35.18,7
2902,-34.46,472.45,800,10081,30.33,7
2903,-160.34,-393.04,400,10013,51.68,7
2904,-298.41,384.12,800,10069,35.30,7
2905,-477.88,35.57,800,10098,108.26,8
2906,-261.17,-58.38,400,10037,15.23,7
2907,24.00,191.98,320,10018,7.16,7
2908,-396.64,443.30,1600,10119,18.50,7
2909,-170.69,-34.67,320,10110,16.64,7
2910,352.64,-292.99,400,10088,77.71,8
2911,494.47,-27.08,1600,10039,71.65,8
2912,-333.95,438.45,1600,10119,59.53,7
2913,47.24,-221.89,800,10064,29.26,7
2914,-319.79,-20.30,1600,10058,25.46,7
2915,16.37,1.82,400,10014,40.60,7
2916,459.77,240.64,1600,10103,47.56,7
2917,13.15,-235.35,320,10064,65.66,8
2918,-20.24,-131.99,320,10055,25.86,7
2919,6.81,197.32,1600,10018,11.65,7
2920,-207.18,49.97,800,10107,8.35,7
2921,406.96,44.44,320,10087,38.43,7
2922,-387.06,210.50,320,10043,56.66,7
2923,-208.63,-242.26,1600,10051,81.43,8
2924,76.77,-62.05,400,10073,54.40,7
2925,246.29,454.32,1600,10083,42.78,7
2926,-48.63,414.09,320,10109,17.76,7
2927,98.07,-72.76,1600,10073,48.78,7
2928,-63.24,407.00,800,10109,23.28,7
2929,-281.26,-86.19,1600,10037,39.02,7
2930,-33.95,206.63,400,10078,12.50,7
2931,420.38,113.59,800,10087,57.14,7
2932,347.63,226.52,1600,10053,63.32,8
2933,213.32,-482.10,800,10072,61.61,7
2934,357.13,94.67,400,10068,81.20,8
2935,-19.36,-159.05,400,10055,13.70,7
2936,105.98,292.32,400,10021,33.76,7
2937,-28.05,-109.61,320,10108,34.23,7
2938,102.57,327.14,320,10021,34.20,7
2939,-398.79,-454.12,800,10101,37.35,7
2940,-202.84,11.94,1600,10046,32.61,7
2941,-456.92,-67.68,400,10003,38.83,7
2942,-166.56,-220.05,800,10022,91.81,8
2943,-165.70,493.27,800,10074,51.23,7
2944,92.90,350.40,320,10021,47.30,7
2945,-210.56,-168.95,800,10065,48.49,7
2946,440.30,437.02,1600,10026,14.99,7
2947,5.25,-91.03,800,10108,8.50,7
2948,-2.56,-488.45,800,10012,44.05,7
2949,-103.36,-387.25,800,10095,31.20,7
2950,209.65,-90.08,320,10045,49.31,7
2951,229.28,-47.00,800,10045,74.35,8
2952,-137.49,286.44,400,10115,48.38,7
2953,222.25,-379.25,400,10072,54.43,7
2954,-400.10,213.64,800,10043,54.05,7
2955,-427.79,-496.92,320,10101,86.78,8
2956,-114.54,443.37,400,10074,59.73,7
2957,-8.96,-51.38,1600,10009,33.65,7
2958,487.00,446.06,1600,10105,7.03,7
2959,-189.90,-157.30,1600,10065,70.96,8
2960,179.09,-447.65,400,10072,26.53,7
2961,60.01,281.64,1600,10021,29.19,7
2962,373.25,-355.86,320,10008,22.48,7
2963,-33.56,366.40,1600,10109,32.34,7
2964,-447.10,466.30,400,10054,43.45,7
2965,-10.25,-461.50,400,10012,44.53,7
2966,-242.34,-76.03,400,10037,11.58,7
2967,462.59,415.01,1600,10105,32.90,7
2968,-423.51,402.00,1600,10041,32.46,7
2969,-298.06,-287.89,800,10030,35.09,7
2970,-59.85,391.19,800,10109,19.04,7
2971,-411.73,-48.80,1600,10003,11.07,7
2972,-310.61,-175.55,800,10024,28.06,7
2973,-423.05,290.89,800,10025,13.81,7
2974,-414.74,343.79,1600,10041,46.95,7
2975,307.22,-166.46,800,10112,58.52,7
2976,32.25,91.20,400,10102,60.17,7
2977,-299.35,53.79,400,10106,46.36,7
2978,-182.33,130.29,800,10113,61.11,7
2979,-119.25,332.23,400,10115,92.65,8
2980,286.54,-227.63,400,10060,39.71,7
2981,-255.32,-139.36,1600,10049,18.30,7
2982,-15.54,50.03,800,10079,6.65,7
2983,368.38,126.98,1600,10068,89.15,8
2984,-381.30,212.25,1600,10043,55.67,7
2985,-164.69,19.47,800,10110,39.33,7
2986,90.43,-448.29,320,10019,22.28,7
2987,-230.48,-247.64,800,10030,64.11,8
2988,363.61,70.02,1600,10087,78.77,8
2989,-140.30,450.77,320,10074,34.90,7
2990,-432.09,237.31,1600,10034,28.35,7
2991,167.30,481.99,400,10016,20.44,7
2992,217.89,-33.55,1600,10086,66.19,8
2993,-407.06,-165.17,320,10027,68.90,8
2994,-241.12,-46.48,800,10037,20.58,7
2995,-231.39,288.84,320,10010,116.03,8
2996,111.87,-120.73,1600,10073,91.82,8
2997,46.34,148.79,800,10094,16.30,7
2998,-465.39,12.40,320,10003,82.58,8
2999,-346.85,372.10,320,10069,16.59,7
3000,-396.07,440.01,400,10119,21.37,7
3001,-172.92,107.31,400,10038,61.01,7
3002,410.88,-174.80,1600,10044,17.20,7
3003,-455.30,-81.86,800,10003,43.71,7
3004,305.51,177.02,320,10053,41.59,7
3005,-221.44,445.63,400,10006,34.26,7
3006,-228.92,57.50,320,10106,25.49,7
3007,-184.69,-396.16,400,10013,50.40,7
3008,111.90,-361.55,1600,10117,39.84,7
3009,-21.49,-208.40,320,10096,23.63,7
3010,-204.11,-104.46,320,10037,58.38,7
3011,350.59,222.62,400,10053,65.57,8
3012,-112.72,133.50,320,10062,45.18,7
3013,-109.58,178.20,800,10062,21.24,7
3014,228.39,-16.29,320,10086,60.06,7
3015,19.88,262.27,320,10078,64.92,8
3016,-399.79,-466.65,800,10101,49.90,7
3017,-440.19,-151.34,400,10027,86.78,8
3018,168.20,460.56,400,10016,23.68,7
3019,288.99,-60.93,320,10045,69.45,8
3020,281.88,234.96,800,10053,21.73,7
3021,214.77,85.55,1600,10020,17.23,7
3022,-245.03,472.83,400,10082,27.22,7
3023,-379.63,-136.75,800,10003,89.78,8
3024,-96.09,-408.35,320,10052,53.15,7
3025,-135.52,111.53,400,10038,32.04,7
3026,-229.33,211.74,400,10048,51.36,7
3027,234.37,271.56,1600,10080,51.03,7
3028,-198.09,-60.24,1600,10110,47.76,7
3029,-492.11,-271.25,800,10104,71.15,8
3030,-494.52,-489.37,1600,10050,106.57,8
3031,-101.39,225.40,320,10115,27.50,7
3032,14.36,480.37,400,10093,14.69,7
3033,-236.40,-399.26,1600,10028,60.62,7
3034,191.04,4.65,1600,10086,19.66,7
3035,102.18,369.13,320,10021,68.17,8
3036,-224.40,-360.19,400,10013,45.28,7
3037,482.36,374.17,800,10090,50.70,7
3038,-462.21,-323.92,400,10104,31.74,7
3039,-446.22,-316.03,320,10000,26.71,7
3040,8.84,-310.55,320,10056,56.00,7
3041,198.86,88.06,400,10020,27.39,7
3042,-25.56,-397.58,400,10111,84.54,8
3043,-277.16,-133.98,320,10049,6.34,7
3044,-165.50,-442.95,800,10052,34.36,7
3045,37.80,159.24,1600,10094,27.05,7
3046,-147.36,434.84,800,10074,28.03,7
3047,379.21,417.20,1600,10057,20.37,7
3048,-322.66,455.00,800,10082,59.06,7
3049,415.24,-491.22,400,10061,48.86,7
3050,381.88,17.62,400,10087,73.77,8
3051,359.15,-283.51,800,10088,89.19,8
3052,61.81,190.92,800,10094,42.40,7
3053,-255.16,413.76,320,10089,34.67,7
3054,-471.39,-251.74,320,10027,60.93,7
3055,-182.96,286.06,800,10115,74.31,8
3056,-25.40,-361.30,800,10111,79.43,8
3057,271.96,-482.09,800,10116,17.34,7
3058,443.50,-304.75,800,10120,57.91,7
3059,-208.89,-389.51,800,10013,51.56,7
3060,322.69,492.37,320,10114,36.11,7
3061,43.73,351.51,1600,10021,55.01,7
3062,352.83,-86.68,400,10112,38.40,7
3063,-235.66,158.16,400,10048,16.44,7
3064,-458.13,186.78,320,10034,54.48,7
3065,376.46,-496.19,400,10063,67.44,8
3066,-129.72,-21.59,320,10110,45.18,7
3067,298.94,-249.62,320,10060,46.85,7
3068,-355.19,-306.13,1600,10031,18.62,7
3069,-54.33,-15.01,1600,10079,69.09,8
3070,255.31,-192.32,1600,10060,55.23,7
3071,82.57,351.41,320,10021,45.51,7
3072,126.31,204.24,800,10047,47.98,7
3073,-139.02,468.58,1600,10074,43.68,7
3074,-490.60,-489.55,400,10050,104.97,8
3075,406.09,386.90,320,10100,17.87,7
