ID,X,Y,Channel,UF,Connected EDs
237,-363.83,89.12,16000,20006,189.32,9
238,389.55,445.50,16000,20004,212.65,9
239,425.22,-30.95,8000,20004,265.52,10
240,87.01,-331.16,4000,20005,154.71,9
241,-23.65,315.55,3200,20002,208.37,9
242,26.52,82.25,4000,20006,234.47,9
243,-274.76,-235.83,4000,20000,111.69,8
244,38.18,-483.35,3200,20005,291.33,10
245,-152.45,-294.29,4000,20000,172.41,9
246,-99.01,-192.83,4000,20005,116.95,8
247,145.13,-56.66,8000,20005,186.26,9
248,203.19,-167.11,16000,20005,187.01,9
249,259.21,-241.89,4000,20001,194.57,9
250,-483.82,345.12,3200,20003,119.82,8
251,100.76,-178.52,4000,20005,84.04,8
252,26.83,348.00,8000,20002,149.84,9
253,-243.77,-426.76,4000,20000,116.20,8
254,389.81,111.41,4000,20004,121.70,8
255,321.33,458.96,4000,20002,165.25,9
256,-156.04,-140.06,16000,20006,149.38,9
257,-476.14,-494.92,8000,20000,221.74,9
258,-207.11,208.26,3200,20003,190.22,9
259,7.41,-32.53,16000,20005,160.54,9
260,-309.02,-16.35,3200,20006,116.26,8
261,-456.61,-415.59,16000,20000,157.69,9
262,211.35,111.24,16000,20004,221.14,9
263,461.57,367.47,16000,20004,149.65,9
264,-24.05,257.28,3200,20002,236.76,9
265,-493.02,78.61,4000,20003,257.11,10
266,243.73,422.57,16000,20002,79.63,8
267,287.64,446.44,16000,20002,129.37,9
268,-225.10,-260.68,3200,20000,121.95,8
269,-404.96,246.73,8000,20003,67.38,8
270,-326.70,437.71,3200,20003,139.99,9
271,-403.32,481.11,3200,20003,179.15,9
272,-158.46,192.46,8000,20006,191.64,9
273,-65.60,154.03,8000,20006,197.66,9
274,100.49,-370.02,16000,20005,195.58,9
275,-122.00,-363.04,4000,20000,198.68,9
276,-385.54,380.68,4000,20003,77.17,8
277,-289.14,168.33,4000,20003,159.21,9
278,-187.66,443.22,3200,20003,229.63,9
279,-377.91,-461.74,4000,20000,136.69,9
280,-100.70,-288.43,8000,20005,152.43,9
281,-339.84,-191.75,8000,20000,148.03,9
282,-494.57,149.79,16000,20003,198.34,9
283,-38.05,-415.82,3200,20005,230.01,9
284,285.93,184.68,3200,20004,120.18,8
285,367.20,-437.33,16000,20001,75.06,8
286,27.07,-322.87,3200,20005,130.46,9
287,-390.48,-112.00,4000,20006,227.79,9
288,138.41,200.34,4000,20002,195.66,9
289,-93.38,322.43,4000,20002,272.41,10
290,421.55,-278.27,3200,20001,95.26,8
291,-125.80,-118.11,16000,20006,140.39,9
292,307.96,-112.68,4000,20001,276.43,10
293,434.18,349.27,3200,20004,122.43,8
294,214.43,135.20,4000,20004,206.20,9
295,124.66,2.40,4000,20005,222.41,9
296,171.84,-470.52,3200,20001,252.22,10
297,99.71,-361.00,16000,20005,187.09,9
298,-304.10,277.41,3200,20003,72.28,8
299,235.31,-315.97,4000,20001,177.69,9
300,-187.01,-394.42,3200,20000,143.55,9
301,-397.77,-20.22,8000,20006,204.64,9
302,-300.28,-212.26,4000,20000,127.47,9
303,447.00,-278.08,4000,20001,103.21,8
304,278.46,436.35,16000,20002,117.00,8
305,-205.40,61.01,4000,20006,57.76,7
306,373.41,-267.15,4000,20001,109.11,8
307,129.36,332.55,3200,20002,73.03,8
308,273.30,-471.55,4000,20001,164.33,9
309,117.58,263.76,3200,20002,139.77,9
310,-215.71,-423.25,3200,20000,133.83,9
311,-327.28,-321.01,8000,20000,19.13,7
312,-56.96,-121.29,4000,20005,103.50,8
313,-399.31,-174.29,3200,20000,182.58,9
314,107.60,-395.83,3200,20005,222.01,9
315,249.72,-101.22,8000,20005,249.19,9
316,-105.76,-227.81,4000,20005,128.58,9
317,-431.77,401.55,8000,20003,114.19,8
318,381.23,174.85,8000,20004,59.95,7
319,-28.36,-207.57,16000,20005,48.62,7
320,-253.93,76.72,8000,20006,93.65,8
321,-373.92,249.44,8000,20003,55.54,7
322,-14.13,-307.51,3200,20005,119.18,8
323,-366.61,-206.83,16000,20000,139.80,9
324,-497.17,400.77,8000,20003,158.50,9
325,308.62,150.49,4000,20004,120.14,8
326,-324.59,-455.27,3200,20000,117.07,8
327,275.06,-387.04,3200,20001,129.80,9
328,-292.74,494.20,4000,20003,204.81,9
329,167.91,-34.17,3200,20005,218.25,9
330,392.32,211.91,8000,20004,21.36,7
331,-306.51,337.99,16000,20003,72.44,8
332,173.65,-176.15,8000,20005,156.59,9
333,32.51,-42.76,4000,20005,150.67,9
334,217.09,-39.93,4000,20005,251.02,10
335,-494.16,-231.32,16000,20000,205.14,9
336,193.37,-55.90,16000,20005,222.48,9
337,153.09,-280.85,8000,20005,161.34,9
338,14.35,-73.59,8000,20005,119.19,8
339,-449.53,-405.68,3200,20000,146.76,9
340,379.01,486.64,4000,20002,229.20,9
341,-215.72,-319.86,8000,20000,105.06,8
342,-61.01,353.78,4000,20002,234.00,9
343,286.19,-113.70,16000,20005,279.65,10
344,-73.45,-396.61,4000,20005,223.43,9
345,467.69,-390.77,3200,20001,66.46,8
346,-340.68,302.60,8000,20003,30.37,7
347,-104.32,-44.31,4000,20006,102.52,8
348,245.01,470.04,3200,20002,107.45,8
349,-411.47,-479.49,16000,20000,168.68,9
350,397.88,399.52,16000,20004,166.58,9
351,-80.86,-316.20,16000,20005,158.13,9
352,278.39,122.79,16000,20004,161.14,9
353,-38.51,-91.02,8000,20005,116.32,8
354,101.83,335.53,4000,20002,89.18,8
355,-297.77,303.23,4000,20003,73.21,8
356,-428.68,462.55,8000,20003,167.88,9
357,-115.49,-141.76,3200,20005,142.83,9
358,416.85,-396.76,3200,20001,28.00,7
359,375.60,-308.23,3200,20001,69.70,8
360,428.68,-410.35,3200,20001,45.70,7
361,468.39,8.80,16000,20004,235.56,9
362,-311.75,-212.81,4000,20000,125.73,9
363,-238.11,248.68,16000,20003,144.25,9
364,221.82,-149.49,3200,20005,208.42,9
365,-214.85,52.74,4000,20006,52.54,7
366,457.71,124.06,4000,20004,125.17,9
367,-67.13,-491.43,3200,20000,294.88,10
368,-136.27,425.42,16000,20003,263.82,10
369,-235.38,301.02,8000,20003,135.63,9
370,-313.97,229.70,8000,20003,94.35,8
371,-493.05,198.10,3200,20003,162.22,9
372,-488.32,386.34,16000,20003,142.86,9
373,139.20,-351.77,3200,20005,200.00,9
374,175.69,370.05,8000,20002,24.23,7
375,47.72,-344.80,3200,20005,154.96,9
376,-277.02,-387.09,8000,20000,64.43,8
377,360.78,45.78,8000,20004,190.45,9
378,356.83,409.51,8000,20004,180.85,9
379,456.11,-325.86,16000,20001,69.55,8
380,-252.83,-139.84,3200,20006,155.42,9
381,127.88,-132.88,4000,20005,125.18,9
382,17.39,-121.20,4000,20005,71.53,8
383,194.09,-482.00,4000,20001,237.01,9
384,119.47,193.69,4000,20002,206.00,9
