GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.41,5519,185,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.45,4879,158,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,6140,617,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,5850,625,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.29,6052,603,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,6075,666,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,24909,1,Max. iterations
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,24826,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.44,5693,189,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,97,148,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,113,167,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,5554,517,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.43,5077,166,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,130,177,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,8,8,0,100.00,0.05,95,147,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,112,169,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,121,178,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,100,151,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,109,163,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,106,160,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,6021,607,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,226,161,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,119,171,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,204,150,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,200,149,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.29,6761,782,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,11,11,0,100.00,0.06,261,179,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,209,152,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.26,6313,709,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,210,152,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,10,10,0,100.00,0.08,228,159,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,10,10,0,100.00,0.07,232,165,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,10,10,0,100.00,0.07,272,189,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,2000,0.00,12,10,10,0,100.00,0.07,216,153,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,11,11,0,100.00,0.16,899,184,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,10,10,0,100.00,0.18,749,157,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,11,11,0,100.00,0.16,717,152,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,11,11,0,100.00,0.16,780,160,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,10,10,0,100.00,0.18,755,159,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,10,10,0,100.00,0.18,764,163,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,6010,582,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,11,11,0,100.00,0.16,758,162,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,6105,603,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.15,929,193,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.25,6387,723,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.15,960,199,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,5000,0.00,12,11,11,0,100.00,0.16,829,174,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.26,6560,753,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.31,6121,613,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,5974,609,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.31,6086,675,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,6049,668,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,11,15,13,0,100.00,0.21,6267,249,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,11,16,14,0,100.00,0.19,6769,242,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,5669,551,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,5766,559,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,15,15,0,100.00,0.21,3309,235,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,15,15,0,100.00,0.21,3161,222,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,5914,646,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.27,6383,723,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,24740,1,Max. iterations
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,24814,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,14,14,0,100.00,0.24,2854,201,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,11,14,12,0,100.00,0.23,6087,232,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,11,14,13,0,100.00,0.23,5978,218,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,14,14,0,100.00,0.23,3016,207,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,14,14,0,100.00,0.23,3146,220,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,10000,0.00,12,15,15,0,100.00,0.21,3254,234,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,14,14,0,100.00,0.28,25145,1,Max. iterations
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.41,29127,964,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,14,14,0,100.00,0.28,25225,1,Max. iterations
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.35,29256,1003,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.37,29381,1094,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.34,30296,1121,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,19,8,0,100.00,0.29,31940,319,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,19,8,0,100.00,0.29,33173,309,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.39,27133,907,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.41,27113,916,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.36,27880,1009,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.33,29557,1126,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.39,26645,910,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,17,8,0,100.00,0.33,31754,319,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,20,7,0,100.00,0.27,32760,319,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.32,32161,1103,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.36,28947,1057,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.33,29725,1112,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.38,30330,1037,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.38,27678,905,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,19,8,0,100.00,0.29,32556,344,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.33,28413,1042,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.35,30325,1128,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,17,7,0,100.00,0.33,34598,301,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.37,30396,1026,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.40,28653,956,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,322,707,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,8,8,0,100.00,0.05,301,660,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,396,813,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,8,8,0,100.00,0.05,268,608,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,12,12,0,100.00,0.03,551,1026,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,14,14,0,100.00,0.02,697,1203,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,396,804,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.05,353,738,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,342,726,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,398,808,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,784,751,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.08,723,703,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,746,716,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,774,733,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.36,28639,1031,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,767,722,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,19,8,0,100.00,0.02,862,1735,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.32,29801,1110,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,11,11,0,100.00,0.07,1042,916,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,738,709,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,13,13,0,100.00,0.03,487,1160,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,18,7,0,100.00,0.02,777,1623,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,831,777,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,11,11,0,100.00,0.07,1001,903,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,15,15,0,100.00,0.02,590,1318,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,15,15,0,100.00,0.02,605,1342,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,8,8,0,100.00,0.10,682,650,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,11,18,7,0,100.00,0.02,1437,3130,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,11,14,14,0,100.00,0.02,1182,2718,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,17,7,0,100.00,0.02,745,1569,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,18,7,0,100.00,0.02,781,1626,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,18,7,0,100.00,0.31,32953,323,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,18,7,0,100.00,0.31,30049,316,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,11,14,14,0,100.00,0.02,1183,2716,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,13,13,0,100.00,0.13,4304,1126,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,11,17,6,0,100.00,0.04,2789,2976,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,13,13,0,100.00,0.13,4338,1127,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,20,9,0,100.00,0.03,1924,1815,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,10,21,8,0,100.00,0.03,4460,4804,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,11,17,6,0,100.00,0.04,2800,2977,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,15,15,0,100.00,0.11,5365,1318,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,18,8,0,100.00,0.04,1745,1675,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,15,15,0,100.00,0.11,5213,1310,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,19,8,0,100.00,0.03,1762,1708,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,18,7,0,100.00,0.04,1754,1697,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,18,7,0,100.00,0.04,1722,1673,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,15,15,0,100.00,0.05,1358,1391,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.15,3799,1020,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,14,14,0,100.00,0.05,1189,1264,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,15,15,0,100.00,0.11,5245,1303,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,13,13,0,100.00,0.13,4244,1103,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,18,7,0,100.00,0.09,6073,1624,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,14,14,0,100.00,0.12,4835,1212,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,18,8,0,100.00,0.09,6497,1667,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,15,15,0,100.00,0.11,5144,1303,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.14,3881,1020,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,19,6,0,100.00,0.08,6413,1704,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,19,8,0,100.00,0.08,6591,1732,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,11,18,15,0,100.00,0.32,23297,279,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,18,8,0,100.00,0.09,6370,1684,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,19,8,0,100.00,0.08,7037,1785,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,2000,20000,0.01,10,19,7,0,100.00,0.29,31790,332,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,15,15,0,100.00,0.21,13931,1332,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,20,8,0,100.00,0.08,6966,1805,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,20,8,0,100.00,0.07,6664,1803,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,18,7,0,100.00,0.09,6270,1662,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,11,20,7,0,100.00,0.08,11649,3390,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,11,22,10,0,100.00,0.13,35004,3410,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,11,18,9,0,100.00,0.17,29149,3034,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,22,8,0,100.00,0.14,22288,2032,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,17,7,0,100.00,0.19,14842,1520,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,24,10,0,100.00,0.12,25385,2277,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,17,6,0,100.00,0.19,17376,1589,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,19,8,0,100.00,0.16,18634,1713,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,23,8,0,100.00,0.12,24327,2163,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,24,8,0,100.00,0.12,25373,2240,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,17,9,0,100.00,0.18,15838,1510,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,11,19,8,0,100.00,0.16,29358,3116,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,22,10,0,100.00,0.13,22557,2056,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,21,9,0,100.00,0.14,21247,1967,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,19,8,0,100.00,0.16,17467,1704,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,20,8,0,100.00,0.15,19897,1805,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,23,8,0,100.00,0.12,23408,2167,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,23,10,0,100.00,0.13,23648,2171,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,23,8,0,100.00,0.12,23613,2160,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,24,9,0,100.00,0.12,24540,2228,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,21,9,0,100.00,0.27,58349,1906,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,23,10,0,100.00,0.24,73530,2152,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,19,8,0,100.00,0.30,49695,1708,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,27,11,0,100.00,0.20,77674,2553,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,30,9,0,100.00,0.17,87643,2805,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,21,9,0,100.00,0.26,56432,1918,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,22,9,0,100.00,0.26,66354,2057,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,20,9,0,100.00,0.29,59108,1855,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,28,11,0,100.00,0.19,79359,2630,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,31,11,0,100.00,0.17,92035,2945,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,22,10,0,100.00,0.26,69242,2084,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,22,10,0,100.00,0.25,63090,2056,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,31,11,0,100.00,0.16,91180,2919,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,28,9,0,100.00,0.19,80897,2640,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,19,7,0,100.00,0.30,50710,1713,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.16,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.19,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,136,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,136,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,136,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,136,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,136,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1732,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1724,503,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,23,8,0,100.00,0.24,73667,2190,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,22,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,23,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.19,23,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.20,23,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,23,3,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,134,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,135,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,134,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,135,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,135,103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1707,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1753,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1754,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1711,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1726,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1752,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1719,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,1739,503,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,11951,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,12029,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,12168,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,11934,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,11848,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,11802,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,12142,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,11848,1103,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,30,10,0,100.00,0.17,85853,2819,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,11835,1103,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,11755,1103,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,29,12,0,100.00,0.18,85574,2763,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,29,10,0,100.00,0.18,82740,2753,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.04,22,2,Max. coverage
