ID,X,Y,Channel,UF,Connected EDs
1741,-288.76,94.68,3200,10001,97.84,8
9579,406.23,301.05,3200,10002,96.72,8
6167,66.46,483.10,3200,10002,319.08,10
1746,-50.66,229.00,3200,10001,343.48,10
6164,347.15,402.40,3200,10002,27.23,7
1748,-106.06,95.08,3200,10001,221.32,9
8430,270.23,-222.07,3200,10003,32.25,7
8455,248.30,176.67,3200,10002,248.02,9
6153,487.58,-412.28,3200,10003,315.24,10
1757,-66.67,-478.81,3200,10004,102.66,8
8458,498.60,-20.10,3200,10003,328.14,11
6151,212.04,-456.41,3200,10003,238.23,9
1761,215.28,-90.18,3200,10003,131.42,9
9576,218.79,-392.24,3200,10004,382.01,10
1764,422.88,191.37,3200,10002,206.52,9
6147,400.66,-496.53,3200,10003,321.13,10
1766,476.48,-456.02,3200,10003,335.75,10
1566,318.04,416.48,3200,10002,59.55,7
6376,-115.70,413.96,3200,10002,488.35,10
1545,198.98,-365.93,3200,10003,151.46,9
6360,370.62,242.85,3200,10002,148.72,9
6358,20.42,80.81,3200,10003,370.97,10
6355,-166.66,-395.28,3200,10004,42.45,7
8403,-375.00,-2.82,3200,10001,69.96,8
9616,-446.26,139.49,3200,10001,199.76,9
6352,84.19,-317.23,3200,10003,182.24,9
6345,-370.96,293.69,3200,10002,749.51,11
6343,347.51,-272.09,3200,10003,121.37,8
1565,-408.11,391.61,3200,10001,406.68,10
6381,213.65,378.23,3200,10002,159.04,9
1567,-163.12,-246.83,3200,10004,190.47,9
6331,-327.35,249.04,3200,10004,706.30,11
1573,215.94,482.89,3200,10002,180.94,9
6324,399.95,-414.25,3200,10003,253.16,10
1577,-373.68,229.52,3200,10001,241.28,9
6323,206.81,-472.32,3200,10003,254.65,10
1579,146.39,51.75,3200,10003,286.43,10
1580,332.44,-310.66,3200,10003,131.13,9
9614,419.11,445.21,3200,10002,71.31,8
1582,49.22,-6.60,3200,10003,284.67,10
1583,-376.93,-290.66,3200,10004,261.37,10
1523,176.31,-380.44,3200,10003,172.29,9
1506,193.57,-352.64,3200,10003,140.29,9
6418,-18.20,32.05,3200,10003,359.18,10
6410,-205.24,-433.75,3200,10004,44.82,7
1513,-499.59,408.86,3200,10001,454.41,10
6409,275.06,411.37,3200,10002,99.07,8
6407,36.93,373.15,3200,10002,335.70,10
6402,-8.39,8.54,3200,10003,335.85,10
6400,-345.12,-451.93,3200,10004,185.15,9
9620,77.56,297.77,3200,10004,772.66,11
1521,356.69,34.29,3200,10003,280.24,10
1522,-288.48,-380.85,3200,10004,139.82,9
1585,276.01,11.37,3200,10003,234.07,9
6398,-55.53,188.37,3200,10002,473.48,10
8390,249.11,-438.94,3200,10003,219.61,9
6394,-287.83,420.25,3200,10002,660.58,11
1528,205.17,-367.70,3200,10003,151.70,9
1529,338.33,-317.19,3200,10003,139.90,9
8392,-433.36,-115.05,3200,10001,171.15,9
1536,158.62,-119.64,3200,10003,127.70,9
1538,327.66,-67.62,3200,10003,176.42,9
6383,-52.26,58.91,3200,10003,402.33,10
1540,-107.65,203.67,3200,10001,284.93,10
9601,-219.58,-231.23,3200,10004,214.35,9
1615,-266.66,479.32,3200,10001,482.64,10
6289,-374.48,371.00,3200,10002,746.90,11
1618,-15.61,-217.96,3200,10003,253.69,10
1620,271.03,-24.37,3200,10003,198.00,9
8426,-271.03,-438.07,3200,10004,110.47,8
1622,-322.20,250.04,3200,10001,252.42,10
9605,-339.23,-318.55,3200,10004,214.53,9
6282,-345.99,-134.33,3200,10001,138.72,9
9603,243.19,369.05,3200,10002,130.89,9
6280,440.25,-379.77,3200,10003,257.93,10
1627,-189.08,-432.57,3200,10004,28.91,7
8423,-37.85,-222.67,3200,10004,247.22,9
1630,-250.24,315.72,3200,10001,322.21,10
1632,316.66,-166.51,3200,10003,94.83,8
6277,63.45,227.82,3200,10002,349.42,10
6276,2.00,127.82,3200,10003,420.04,10
1635,402.35,72.89,3200,10002,320.10,10
1638,-493.24,16.39,3200,10001,189.07,9
1639,-308.07,-448.78,3200,10004,147.96,9
1641,198.85,-85.51,3200,10003,139.72,9
1643,90.43,338.10,3200,10002,286.73,10
6267,-399.99,477.63,3200,10002,776.91,11
1645,63.88,23.20,3200,10003,298.83,10
6304,-248.19,222.83,3200,10001,231.71,9
6320,22.68,107.03,3200,10003,391.26,10
6318,-16.22,92.07,3200,10003,402.26,10
6317,45.95,-21.13,3200,10003,276.24,10
6315,356.23,195.33,3200,10002,196.88,9
6314,-441.92,-449.32,3200,10004,281.63,10
9611,345.01,-53.18,3200,10004,634.93,11
6310,95.90,-257.46,3200,10003,147.13,9
1595,-278.55,-393.29,3200,10004,125.93,9
1596,-325.87,-0.12,3200,10001,20.89,7
6309,-80.95,171.40,3200,10002,503.74,11
6307,-457.38,8.72,3200,10001,152.69,9
6107,189.33,-88.26,3200,10003,140.10,9
9609,119.16,-477.30,3200,10004,282.56,10
6302,-103.11,247.90,3200,10002,496.48,10
6300,71.14,-296.05,3200,10003,183.61,9
1604,58.28,-404.30,3200,10004,221.31,9
1605,-464.47,-182.85,3200,10001,241.24,9
8420,12.05,260.83,3200,10002,383.08,11
1607,297.29,-489.26,3200,10003,276.08,10
8422,418.54,-406.61,3200,10003,259.88,11
6293,458.77,-236.17,3200,10003,221.31,9
1611,103.87,339.39,3200,10002,273.29,10
5872,399.53,114.61,3200,10002,278.30,10
1983,60.41,410.95,3200,10002,312.33,10
5908,-322.63,-274.29,3200,10004,229.86,9
5907,235.37,-249.95,3200,10003,30.46,7
8518,146.25,34.14,3200,10003,269.85,11
1988,276.32,209.57,3200,10002,205.67,9
5891,472.95,362.85,3200,10002,104.83,8
5888,-12.12,-465.03,3200,10004,151.00,9
5887,243.89,286.74,3200,10002,165.63,9
5885,372.21,-340.92,3200,10003,180.85,9
5884,90.07,-7.92,3200,10003,258.29,10
5881,37.53,-175.81,3200,10003,205.27,9
