ID,X,Y,Channel,UF,Connected EDs
360,42.87,-41.03,3200,502,44.90,7
361,46.84,0.88,16000,502,20.88,7
362,-31.18,-21.28,4000,501,19.66,7
363,-23.81,24.87,16000,500,13.28,7
364,22.18,-14.95,3200,502,15.97,7
365,-21.49,5.27,4000,500,26.89,7
366,45.77,12.41,4000,502,23.08,7
367,-6.71,-49.14,3200,501,19.93,7
368,-13.63,42.54,16000,500,12.37,7
369,-23.54,30.10,8000,500,11.83,7
370,-31.40,22.97,8000,500,21.02,7
371,-49.30,19.81,3200,500,39.04,7
372,-48.83,38.63,16000,500,38.05,7
373,13.92,-35.18,3200,501,28.14,7
374,17.57,37.01,8000,500,30.03,7
375,4.77,-34.48,3200,501,19.02,7
376,-27.70,-38.71,8000,501,16.10,7
377,36.08,4.58,8000,502,10.88,7
378,35.68,40.95,8000,502,41.54,7
379,45.61,-32.59,16000,502,38.54,7
380,-25.28,-13.98,3200,501,20.12,7
381,12.79,-13.29,4000,502,19.12,7
382,1.74,-12.12,4000,501,24.11,7
383,19.41,-48.20,4000,501,37.65,7
384,11.95,19.37,4000,502,23.45,7
385,39.54,-25.86,4000,502,29.70,7
386,22.40,-3.56,3200,502,5.45,7
387,-32.33,-17.48,8000,501,22.64,7
388,13.79,-31.80,16000,501,27.65,7
389,-47.54,-36.19,8000,501,34.18,7
390,-28.77,-11.47,3200,501,24.22,7
391,-37.03,-48.68,16000,501,29.46,7
392,24.52,3.06,4000,502,2.88,7
393,-25.30,-27.54,4000,501,11.85,7
394,39.71,34.41,16000,502,36.53,7
395,-8.28,23.95,8000,500,7.23,7
396,-40.75,-3.66,3200,501,38.04,7
397,38.07,14.01,8000,502,18.09,7
398,-28.53,-22.20,8000,501,16.89,7
399,-4.17,-19.74,4000,501,14.48,7
400,37.59,1.48,3200,502,11.67,7
401,15.38,14.45,3200,502,17.46,7
402,29.87,-11.03,4000,502,12.24,7
403,-17.75,13.67,4000,500,17.72,7
404,36.42,3.37,4000,502,10.83,7
405,-40.04,45.09,8000,500,31.95,7
406,7.65,-45.66,3200,501,26.28,7
407,1.77,42.41,8000,500,18.11,7
408,28.41,-36.12,4000,502,36.76,7
409,-26.74,9.71,16000,500,25.51,7
410,31.91,-2.70,4000,502,6.78,7
411,29.09,-37.32,16000,502,38.01,7
412,27.59,42.55,4000,500,41.16,7
413,-20.86,-25.20,16000,501,8.82,7
414,-46.84,-38.78,4000,501,34.02,7
415,11.59,-28.82,4000,501,25.48,7
416,43.96,28.83,4000,502,33.51,7
417,22.68,-19.40,4000,502,20.23,7
418,-34.59,-40.99,3200,501,23.24,7
419,35.94,-17.73,8000,502,20.84,7
420,36.73,-35.82,3200,502,37.95,7
421,-10.99,43.27,3200,500,12.97,7
422,5.73,20.86,3200,500,19.83,7
423,-38.58,-50.00,16000,501,31.49,7
424,-19.22,-46.83,8000,501,17.17,7
425,-46.50,14.75,8000,500,38.11,7
426,21.32,8.72,8000,502,9.38,7
427,-6.53,-18.60,4000,501,13.99,7
428,-41.96,-3.18,4000,501,39.23,7
429,36.49,-17.24,3200,502,20.68,7
430,-25.35,-30.51,16000,501,11.52,7
431,-39.89,8.50,16000,500,35.64,7
432,-41.74,-35.77,3200,501,28.40,7
433,48.95,-24.35,3200,502,33.90,7
434,-35.55,6.43,3200,500,33.76,7
435,-8.84,9.93,8000,500,20.59,7
